Name,NumberOfLinesAdded,NumberOfLinesRemoved,ChangedByNCommitsInCurrentVersion,ChangedByNCommitsInCurrentVersionAndPreviousVersions,BugsFixedInNCommits,AuthorsInCurrentVersion,AuthorsInCurrentAndPreviousVersions,AuthorsAvgExpertise,AuthorsMinExpertise,AvgCommitTimeForCurrentVersion,AvgCommitTimeForCurrentVersionAndPreviousVersions,ChangedComments,UnchangedComments
VectorSparkPartitionPruningSinkDesc.java,0,0,3,5,0,3,5,231,89,130,87,1,0
ConditionalResolver.java,0,0,1,8,0,1,8,373,373,0,447,1,0
SparkEdgeProperty.java,0,0,1,11,0,1,11,373,373,0,128,1,0
SMBJoinDesc.java,0,0,1,6,0,1,6,373,373,0,575,1,0
ExprNodeSubQueryDesc.java,0,0,1,3,0,1,3,373,373,0,216,1,0
AggregationDesc.java,0,0,1,8,0,1,8,373,373,0,416,1,0
OrcFileMergeDesc.java,0,0,1,3,0,1,3,373,373,0,612,1,0
ExplainSQRewriteWork.java,0,0,1,2,0,1,2,373,373,0,1360,1,0
AlterResourcePlanDesc.java,116,0,9,9,0,9,9,220,216,11,11,0,3
ShowDatabasesDesc.java,0,0,1,3,0,1,3,373,373,0,1350,1,0
AlterMaterializedViewDesc.java,105,0,2,2,0,2,2,332,291,66,66,1,0
ShowPartitionsDesc.java,0,0,1,8,0,1,8,373,373,0,416,1,0
LimitDesc.java,13,0,4,16,0,4,16,176,82,69,197,1,1
KillQueryDesc.java,45,0,4,4,0,4,4,138,15,38,38,1,0
AlterDatabaseDesc.java,29,0,5,9,0,5,9,145,21,51,321,1,1
DropMacroDesc.java,0,0,1,3,0,1,3,373,373,0,839,1,0
ExprNodeDesc.java,10,0,3,13,0,3,13,253,95,64,242,1,0
AlterWMTriggerDesc.java,48,0,3,3,0,3,3,298,224,40,40,1,0
OperatorStats.java,70,0,2,2,0,2,2,108,108,49,49,22,0
StatsCollectionContext.java,5,0,2,4,0,2,4,224,76,175,278,1,0
StatsPublisher.java,4,0,2,5,0,2,5,224,76,175,667,1,0
StatsUtils.java,260,0,19,87,0,19,87,174,5,14,17,2,1
BasicStatsNoJobTask.java,394,0,3,3,0,3,3,235,108,88,88,2,0
BasicStatsTask.java,494,0,7,7,0,7,7,203,5,29,29,11,0
ClientStatsPublisher.java,6,0,2,3,0,2,3,224,76,175,1158,1,0
StatsAggregator.java,4,0,2,10,0,2,10,224,76,175,296,1,0
IStatsProcessor.java,36,0,2,2,0,2,2,240,108,128,128,1,0
Partish.java,190,0,5,5,0,5,5,234,108,44,44,1,2
StatsFactory.java,0,0,1,13,0,1,13,373,373,0,222,1,0
OperatorStatsReaderHook.java,96,0,1,1,0,1,1,108,108,0,0,16,0
ColStatsProcessor.java,187,0,4,4,0,4,4,186,41,58,58,1,2
ColumnStatisticsObjTranslator.java,294,0,3,3,0,3,3,164,10,110,110,1,1
ReExecutionOverlayPlugin.java,87,0,2,2,0,2,2,108,108,27,27,19,1
IReExecutionPlugin.java,65,0,2,2,0,2,2,108,108,27,27,38,1
ReExecDriver.java,285,0,3,3,0,3,3,108,108,14,14,23,2
ReOptimizePlugin.java,153,0,5,5,1,5,5,108,108,13,13,21,3
IndexSearchCondition.java,2,0,2,8,0,2,8,240,108,25,386,4,0
IndexPredicateAnalyzer.java,3,0,2,14,0,2,14,240,108,25,208,3,0
LineageInfo.java,3,0,6,25,0,6,25,124,6,52,138,2,0
HiveOutputFormat.java,0,0,1,8,0,1,8,373,373,0,458,1,0
ContentSummaryInputFormat.java,0,0,1,2,0,1,2,373,373,0,2534,1,0
StatsProvidingRecordWriter.java,0,0,1,2,0,1,2,373,373,0,1365,1,0
SyntheticFileId.java,0,0,1,2,0,1,2,373,373,0,675,1,0
IgnoreKeyTextOutputFormat.java,0,0,1,4,0,1,4,373,373,0,1142,1,0
InputFormatChecker.java,0,0,1,5,0,1,5,373,373,0,782,1,0
BucketizedHiveInputSplit.java,0,0,1,6,0,1,6,373,373,0,575,1,0
NonSyncDataInputBuffer.java,0,0,1,7,0,1,7,373,373,0,514,1,0
RecordUpdater.java,5,0,3,5,0,3,5,207,41,52,374,12,0
IOContextMap.java,0,0,1,5,0,1,5,373,373,0,232,1,0
IOConstants.java,0,0,1,5,0,1,5,373,373,0,360,1,0
SchemaAwareCompressionInputStream.java,0,0,1,3,0,1,3,373,373,0,1108,1,0
HiveOutputFormatImpl.java,0,0,1,2,0,1,2,373,373,0,2111,1,0
HiveNullValueSequenceFileOutputFormat.java,0,0,1,8,0,1,8,373,373,0,405,1,0
CodecPool.java,0,0,1,5,0,1,5,373,373,0,796,1,0
ORCFileStorageFormatDescriptor.java,0,0,1,2,0,1,2,373,373,0,1285,1,0
IOContext.java,0,0,1,31,0,1,31,373,373,0,91,1,0
ColumnarSplit.java,0,0,1,3,0,1,3,373,373,0,502,1,0
FlatFileInputFormat.java,0,0,1,6,0,1,6,373,373,0,671,1,0
BucketCodec.java,145,0,4,4,0,4,4,238,110,63,63,1,0
HiveIgnoreKeyTextOutputFormat.java,0,0,1,10,0,1,10,373,373,0,356,1,0
HiveContextAwareRecordReader.java,0,0,2,34,0,2,34,528,373,323,82,1,0
SymbolicInputFormat.java,0,0,1,8,0,1,8,373,373,0,351,1,0
AbstractStorageFormatDescriptor.java,0,0,1,2,0,1,2,373,373,0,1285,1,0
RCFileStorageFormatDescriptor.java,0,0,1,2,0,1,2,373,373,0,1285,1,0
RCFileOutputFormat.java,0,0,1,14,0,1,14,373,373,0,245,1,0
SchemaAwareCompressionOutputStream.java,0,0,1,2,0,1,2,373,373,0,2217,1,0
HiveSequenceFileOutputFormat.java,0,0,1,11,0,1,11,373,373,0,320,1,0
TextFileStorageFormatDescriptor.java,0,0,1,2,0,1,2,373,373,0,1285,1,0
IOPrepareCache.java,0,0,1,3,0,1,3,373,373,0,1354,1,0
StatsProvidingRecordReader.java,0,0,1,2,0,1,2,373,373,0,1403,1,0
SymlinkTextInputFormat.java,0,0,1,9,0,1,9,373,373,0,356,1,0
LlapWrappableInputFormatInterface.java,0,0,1,4,0,1,4,373,373,0,407,1,0
StorageFormatFactory.java,0,0,1,3,0,1,3,373,373,0,642,1,0
HivePassThroughOutputFormat.java,0,0,1,6,0,1,6,373,373,0,318,1,0
CombineHiveInputFormat.java,24,0,21,83,3,21,83,228,59,23,37,3,1
BucketizedHiveRecordReader.java,0,0,1,5,0,1,5,373,373,0,719,1,0
BatchToRowReader.java,1,0,2,3,0,2,3,258,143,92,334,1,1
HivePassThroughRecordWriter.java,0,0,1,6,0,1,6,373,373,0,318,1,0
NullScanFileSystem.java,0,0,1,3,0,1,3,373,373,0,355,1,0
AvroStorageFormatDescriptor.java,0,0,1,2,0,1,2,373,373,0,1274,1,0
HiveFileFormatUtils.java,11,0,10,56,0,10,56,241,19,47,60,1,3
AcidInputFormat.java,9,0,5,10,0,5,10,215,41,59,159,27,0
AcidUtils.java,755,0,43,80,0,43,80,219,4,14,18,130,5
OneNullRowInputFormat.java,0,0,1,5,0,1,5,373,373,0,568,1,0
RecordIdentifier.java,9,0,4,8,0,4,8,215,41,78,205,7,1
DefaultHivePartitioner.java,0,0,1,7,0,1,7,373,373,0,482,1,0
ZeroRowsInputFormat.java,0,0,1,2,0,1,2,373,373,0,402,1,0
ReworkMapredInputFormat.java,0,0,1,2,0,1,2,373,373,0,2460,1,0
SelfDescribingInputFormatInterface.java,0,0,1,2,0,1,2,373,373,0,793,1,0
RCFile.java,0,0,3,47,0,3,47,231,89,130,69,1,0
RCFileInputFormat.java,0,0,1,7,0,1,7,373,373,0,530,1,0
LlapCacheOnlyInputFormatInterface.java,28,0,2,2,0,2,2,298,224,140,140,1,0
SequenceFileInputFormatChecker.java,0,0,1,7,0,1,7,373,373,0,522,1,0
HiveInputFormat.java,173,0,38,156,3,38,156,243,7,16,22,14,6
AcidOutputFormat.java,21,0,4,10,0,4,10,215,41,75,158,9,0
BucketizedHiveInputFormat.java,0,0,1,15,0,1,15,373,373,0,205,1,0
CombineHiveRecordReader.java,0,0,2,14,0,2,14,528,373,323,234,1,0
ProxyLocalFileSystem.java,0,0,2,20,0,2,20,373,373,0,143,2,0
RCFileRecordReader.java,0,0,1,11,0,1,11,373,373,0,318,1,0
NullRowsInputFormat.java,8,0,3,9,0,3,9,208,108,8,182,1,2
ParquetFileStorageFormatDescriptor.java,0,0,1,2,0,1,2,373,373,0,1285,1,0
HiveRecordReader.java,0,0,1,8,0,1,8,373,373,0,482,1,0
HiveBinaryOutputFormat.java,0,0,1,6,0,1,6,373,373,0,583,1,0
SequenceFileStorageFormatDescriptor.java,0,0,1,2,0,1,2,373,373,0,1285,1,0
LlapAwareSplit.java,2,0,2,3,0,2,3,298,224,92,380,1,0
HivePartitioner.java,0,0,1,2,0,1,2,373,373,0,2891,1,0
BatchToRowInputFormat.java,0,0,1,2,0,1,2,373,373,0,575,1,0
StreamingOutputFormat.java,0,0,1,2,0,1,2,373,373,0,575,1,0
StorageFormatDescriptor.java,0,0,1,2,0,1,2,373,373,0,1285,1,0
HiveKey.java,0,0,1,9,0,1,9,373,373,0,426,1,0
NonSyncDataOutputBuffer.java,0,0,1,3,0,1,3,373,373,0,1544,1,0
MaterializedViewRegistryPropertiesHook.java,41,0,2,2,0,2,2,332,291,1,1,22,0
HookUtils.java,0,23,6,11,0,6,11,162,76,59,211,7,1
ProtoMessageWritable.java,101,0,1,1,0,1,1,2,2,0,0,17,0
DatePartitionedLogger.java,167,0,1,1,0,1,1,2,2,0,0,54,0
PostExecOrcFileDump.java,0,0,1,6,0,1,6,373,373,0,178,1,0
LineageLogger.java,37,0,5,14,0,5,14,128,6,26,75,1,1
ProtoMessageWriter.java,71,0,1,1,0,1,1,2,2,0,0,17,0
DriverTestHook.java,0,0,1,2,0,1,2,373,373,0,1954,1,0
PostExecutePrinter.java,0,0,4,14,0,4,14,164,29,98,233,1,0
PostExecTezSummaryPrinter.java,7,0,5,9,0,5,9,164,29,74,112,1,1
PrivateHookContext.java,50,0,1,1,0,1,1,108,108,0,0,16,0
Redactor.java,0,0,1,2,0,1,2,373,373,0,1093,1,0
Entity.java,39,0,5,16,0,5,16,154,15,28,142,1,0
WriteEntity.java,0,0,11,70,0,11,70,251,15,55,47,2,1
QueryLifeTimeHook.java,5,0,2,3,0,2,3,224,76,175,268,1,0
ReadEntity.java,0,0,3,59,0,3,59,200,26,37,56,11,0
HookContext.java,7,0,4,20,0,4,20,154,13,86,137,1,0
ProtoMessageReader.java,66,0,1,1,0,1,1,2,2,0,0,17,0
QueryLifeTimeHookWithParseHooks.java,46,0,6,6,0,6,6,192,76,54,54,1,0
QueryLifeTimeHookContextImpl.java,32,0,4,5,0,4,5,179,76,91,134,1,0
HiveProtoLoggingHook.java,493,0,1,1,0,1,1,2,2,0,0,33,0
Hook.java,6,0,2,3,0,2,3,224,76,175,1306,1,0
UpdateInputAccessTimeHook.java,5,0,4,9,0,4,9,149,6,50,331,1,1
ExecuteWithHookContext.java,5,0,2,3,0,2,3,224,76,175,1306,1,0
QueryLifeTimeHookContext.java,4,0,2,3,0,2,3,224,76,175,268,1,0
EnforceReadOnlyTables.java,0,11,3,10,0,3,10,200,10,83,309,1,1
MetricsQueryLifeTimeHook.java,0,0,1,2,0,1,2,373,373,0,346,1,0
PostExecOrcRowGroupCountPrinter.java,0,0,4,6,0,4,6,164,29,98,71,1,0
PreExecutePrinter.java,0,0,4,15,0,4,15,164,29,98,227,1,0
PostExecWMEventsSummaryPrinter.java,62,0,1,1,0,1,1,373,373,0,0,0,0
RuntimeStatsPersistenceCheckerHook.java,71,0,1,1,0,1,1,108,108,0,0,19,0
ATSHook.java,2,0,4,29,0,4,29,129,6,99,48,1,1
HiveLockObject.java,7,0,6,24,0,6,24,147,28,57,117,1,0
HiveTxnManager.java,73,0,10,22,0,10,22,208,41,40,72,64,1
DummyTxnManager.java,40,0,11,27,0,11,27,154,29,39,58,4,4
HiveLock.java,0,0,1,2,0,1,2,373,373,0,2705,1,0
DbTxnManager.java,472,0,28,68,0,28,68,245,29,20,22,29,9
HiveLockManager.java,0,0,1,10,0,1,10,373,373,0,300,1,0
LockException.java,0,0,1,5,0,1,5,373,373,0,676,1,0
TxnManagerFactory.java,0,0,1,2,0,1,2,373,373,0,1416,1,0
HiveLockMode.java,0,0,1,4,0,1,4,373,373,0,901,1,0
DbLockManager.java,0,0,1,20,0,1,20,373,373,0,74,1,0
EmbeddedLockManager.java,16,0,2,8,0,2,8,194,14,196,268,1,0
HiveTxnManagerImpl.java,20,0,7,11,0,7,11,187,29,56,147,3,1
HiveLockObj.java,0,0,1,3,0,1,3,373,373,0,1282,1,0
HiveLockManagerCtx.java,0,0,1,2,0,1,2,373,373,0,2705,1,0
HadoopDefaultMetastoreAuthenticator.java,0,0,2,4,0,2,4,294,216,78,622,1,0
ProxyUserAuthenticator.java,0,0,1,4,0,1,4,373,373,0,512,1,0
HiveMetastoreAuthenticationProvider.java,0,0,2,3,0,2,3,294,216,78,934,1,0
HiveAuthenticationProvider.java,0,0,1,6,0,1,6,373,373,0,512,1,0
SessionStateConfigUserAuthenticator.java,0,0,1,5,0,1,5,373,373,0,360,1,0
HadoopDefaultAuthenticator.java,0,0,1,10,0,1,10,373,373,0,284,1,0
SessionStateUserAuthenticator.java,0,0,1,5,0,1,5,373,373,0,360,1,0
ExprWalkerProcFactory.java,0,0,2,28,0,2,28,334,295,2,118,1,1
SyntheticJoinPredicate.java,0,2,6,15,0,6,15,265,7,54,88,1,0
PredicateTransitivePropagate.java,0,0,1,9,0,1,9,373,373,0,242,1,0
PredicatePushDown.java,0,0,1,16,0,1,16,373,373,0,214,1,0
OpProcFactory.java,15,0,8,83,0,8,83,198,6,39,39,5,1
OpWalkerInfo.java,0,0,1,8,0,1,8,373,373,0,458,1,0
SimplePredicatePushDown.java,0,0,1,2,0,1,2,373,373,0,762,1,0
ExpressionFactory.java,154,0,4,4,0,4,4,298,224,31,31,4,0
TimeCounterLimit.java,75,0,2,2,0,2,2,373,373,27,27,0,0
ExecutionTrigger.java,108,0,2,2,0,2,2,373,373,27,27,0,0
WmContext.java,245,0,3,3,0,3,3,373,373,38,38,0,2
CounterLimit.java,43,0,2,2,0,2,2,373,373,94,94,1,0
VertexCounterLimit.java,83,0,3,3,0,3,3,373,373,48,48,0,1
SessionTriggerProvider.java,49,0,3,3,0,3,3,298,224,32,32,0,1
TriggerExpression.java,82,0,2,2,0,2,2,373,373,27,27,0,0
CustomCounterLimit.java,71,0,2,2,0,2,2,373,373,16,16,0,0
Action.java,137,0,3,3,0,3,3,298,224,42,42,0,2
FileSystemCounterLimit.java,98,0,2,2,0,2,2,373,373,27,27,0,0
TriggerActionHandler.java,32,0,3,3,0,3,3,373,373,24,24,0,0
Expression.java,0,0,3,10,0,3,10,373,373,46,103,1,0
Trigger.java,78,0,4,4,0,4,4,373,373,16,16,0,0
ForwardOperator.java,5,0,2,20,0,2,20,228,82,162,180,1,0
BinaryRecordReader.java,0,0,1,4,0,1,4,373,373,0,972,1,0
ExprNodeConstantEvaluator.java,0,0,1,11,0,1,11,373,373,0,342,1,0
ComparisonOpMethodResolver.java,0,0,1,9,0,1,9,373,373,0,410,1,0
TemporaryHashSinkOperator.java,0,0,1,4,0,1,4,373,373,0,483,1,0
ExprNodeColumnEvaluator.java,0,0,1,12,0,1,12,373,373,0,311,1,0
TopNHash.java,1,0,4,13,0,4,13,192,89,89,133,1,0
UnionOperator.java,5,0,3,29,0,3,29,228,82,118,115,1,0
MoveTask.java,142,0,53,150,6,53,150,144,1,11,23,1,7
SerializationUtilities.java,120,0,9,20,0,9,20,358,4,46,46,6,0
ExplainSQRewriteTask.java,5,0,2,4,0,2,4,200,26,118,453,1,0
HashTableSinkOperator.java,1,0,10,53,2,10,53,279,28,49,50,1,0
MapredContext.java,2,0,2,12,0,2,12,224,76,150,162,1,0
LateralViewForwardOperator.java,5,0,2,9,0,2,9,228,82,162,343,1,0
TaskHandle.java,0,0,1,5,0,1,5,373,373,0,768,1,0
NumericUDAF.java,0,0,1,3,0,1,3,373,373,0,1641,1,0
ExprNodeGenericFuncEvaluator.java,10,0,2,23,0,2,23,334,295,2,144,1,1
ReduceSinkOperator.java,0,7,5,84,0,5,84,167,19,84,42,9,1
AbstractMapJoinOperator.java,0,0,1,34,0,1,34,373,373,0,87,1,0
NodeUtils.java,19,0,3,4,0,3,4,147,26,78,486,1,0
UDFArgumentTypeException.java,4,0,2,5,0,2,5,224,76,150,796,1,0
ExprNodeEvaluatorRef.java,0,0,1,3,0,1,3,373,373,0,858,1,0
FunctionRegistry.java,91,0,21,276,0,21,276,152,2,25,12,15,6
UDAF.java,0,0,1,10,0,1,10,373,373,0,380,1,0
DagUtils.java,207,0,22,136,0,22,136,167,2,15,12,13,1
ArchiveUtils.java,0,0,4,14,0,4,14,226,89,86,174,1,0
ListSinkOperator.java,5,0,2,13,0,2,13,228,82,162,165,1,0
FunctionInfo.java,0,0,1,18,0,1,18,373,373,0,201,1,0
TerminalOperator.java,0,0,1,7,0,1,7,373,373,0,570,1,0
CommonJoinOperator.java,0,4,5,78,0,5,78,253,95,59,40,1,0
CopyTask.java,52,0,16,36,2,16,36,214,26,36,100,1,3
TableScanOperator.java,29,0,10,75,1,10,75,257,89,48,45,5,0
PartitionTableFunctionDescription.java,0,0,1,3,0,1,3,373,373,0,876,1,0
MemoryMonitorInfo.java,166,0,2,2,0,2,2,373,373,247,247,1,0
DDLTask.java,498,0,117,473,5,117,473,114,1,4,7,109,23
UDFClassLoader.java,0,0,1,2,0,1,2,373,373,0,770,1,0
UDFArgumentException.java,4,0,2,8,0,2,8,224,76,150,448,1,0
StatsTask.java,0,350,14,63,1,14,63,205,1,34,43,1,0
MaterializedViewTask.java,92,0,4,4,0,4,4,205,108,13,13,25,2
FooterBuffer.java,0,0,1,3,0,1,3,373,373,0,738,1,0
ExprNodeEvaluatorFactory.java,0,0,5,22,0,5,22,246,89,72,163,1,1
ObjectCache.java,42,0,6,33,0,6,33,211,44,47,50,3,0
AbstractFileMergeOperator.java,88,0,12,20,1,12,20,238,21,49,66,1,1
NoMatchingMethodException.java,0,0,1,2,0,1,2,373,373,0,2873,1,0
MapOperator.java,3,0,3,100,0,3,100,236,99,118,34,1,0
TaskFactory.java,3,0,21,58,0,21,58,207,6,27,61,1,6
FunctionTask.java,40,0,6,41,0,6,41,147,26,63,88,1,2
GroupByOperator.java,18,0,11,105,0,11,105,176,82,28,33,3,1
UDFArgumentLengthException.java,5,0,2,3,0,2,3,224,76,150,1568,1,0
ScriptOperator.java,0,0,2,63,0,2,63,373,373,237,55,1,0
ReplTxnTask.java,129,0,3,3,0,3,3,41,41,14,14,21,1
TaskRunner.java,0,7,5,20,0,5,20,173,29,75,156,1,0
ReplCopyTask.java,0,15,33,36,2,33,36,117,1,16,15,0,3
SelectOperator.java,0,0,2,48,0,2,48,373,373,237,72,1,0
OperatorFactory.java,14,0,8,65,0,8,65,171,19,57,55,2,0
KeyWrapper.java,0,0,1,3,0,1,3,373,373,0,1313,1,0
AutoProgressor.java,0,0,1,8,0,1,8,373,373,0,426,1,0
WindowFunctionDescription.java,0,0,1,5,0,1,5,373,373,0,438,1,0
DummyStoreOperator.java,0,0,1,10,0,1,10,373,373,0,206,1,0
DefaultBucketMatcher.java,0,0,1,5,0,1,5,373,373,0,723,1,0
ExprNodeFieldEvaluator.java,0,0,1,11,0,1,11,373,373,0,342,1,0
ObjectCacheFactory.java,23,0,3,14,0,3,14,237,44,85,123,1,0
OrcFileMergeOperator.java,13,0,8,20,0,8,20,342,89,66,64,1,0
IConfigureJobConf.java,30,0,1,1,0,1,1,108,108,0,0,21,0
RCFileMergeOperator.java,0,1,2,6,0,2,6,528,373,462,244,1,0
UDAFEvaluator.java,0,0,1,4,0,1,4,373,373,0,1094,1,0
MaterializedViewDesc.java,57,0,2,2,0,2,2,200,108,18,18,18,0
CommonMergeJoinOperator.java,0,0,1,28,0,1,28,373,373,0,44,1,0
MapJoinOperator.java,65,0,5,145,0,5,145,194,14,63,21,12,0
TextRecordWriter.java,0,0,1,8,0,1,8,373,373,0,437,1,0
ColumnStatsUpdateTask.java,0,7,7,16,0,7,16,123,6,56,89,1,1
Description.java,5,0,2,4,0,2,4,224,76,150,972,1,0
NumericUDAFEvaluatorResolver.java,0,0,1,5,0,1,5,373,373,0,820,1,0
ConditionalTask.java,3,0,2,23,0,2,23,200,26,118,142,1,0
HashTableDummyOperator.java,0,1,2,12,0,2,12,294,216,160,238,1,0
FileSinkOperator.java,257,0,50,190,5,50,190,257,19,12,18,36,1
FilterOperator.java,0,0,1,43,0,1,43,373,373,0,81,1,0
PTFOperator.java,0,0,1,23,0,1,23,373,373,0,79,1,0
DemuxOperator.java,3,0,3,22,0,3,22,228,82,118,78,1,0
PTFUtils.java,0,0,1,5,0,1,5,373,373,0,438,1,0
ExprNodeEvaluator.java,16,0,2,13,0,2,13,334,295,2,285,9,0
ExprNodeEvaluatorHead.java,0,0,1,3,0,1,3,373,373,0,858,1,0
UDF.java,3,0,2,13,0,2,13,224,76,150,285,1,0
SecureCmdDoAs.java,0,0,1,9,0,1,9,373,373,0,203,1,0
ColumnInfo.java,0,0,3,28,0,3,28,231,89,130,126,1,0
BucketMatcher.java,0,0,1,4,0,1,4,373,373,0,964,1,0
UDTFOperator.java,0,0,1,23,0,1,23,373,373,0,135,1,0
ExplainTask.java,0,2,13,94,0,13,94,138,7,30,37,1,1
TezDummyStoreOperator.java,0,0,1,7,0,1,7,373,373,0,202,1,0
TaskExecutionException.java,0,0,1,2,0,1,2,373,373,0,2856,1,0
UDAFEvaluatorResolver.java,0,0,1,6,0,1,6,373,373,0,656,1,0
JoinOperator.java,0,0,8,70,0,8,70,342,89,72,49,1,0
UDFMethodResolver.java,1,0,2,7,0,2,7,224,76,150,547,1,0
TextRecordReader.java,0,0,1,9,0,1,9,373,373,0,383,1,0
PartitionKeySampler.java,0,0,1,9,0,1,9,373,373,0,208,1,0
SkewJoinHandler.java,0,0,1,19,0,1,19,373,373,0,162,1,0
PTFTopNHash.java,0,0,1,4,0,1,4,373,373,0,433,1,0
AmbiguousMethodException.java,0,0,1,8,0,1,8,373,373,0,469,1,0
RowSchema.java,0,0,1,13,0,1,13,373,373,0,285,1,0
AppMasterEventOperator.java,0,0,2,14,0,2,14,373,373,237,95,1,0
DefaultUDAFEvaluatorResolver.java,0,0,1,8,0,1,8,373,373,0,468,1,0
NumericOpMethodResolver.java,0,0,1,11,0,1,11,373,373,0,328,1,0
JoinUtil.java,0,0,1,29,0,1,29,373,373,0,94,1,0
DefaultUDFMethodResolver.java,0,0,1,6,0,1,6,373,373,0,656,1,0
KeyWrapperFactory.java,9,0,3,7,0,3,7,163,1,124,445,1,1
AbstractMapOperator.java,0,0,1,4,0,1,4,373,373,0,208,1,0
FetchTask.java,0,0,12,58,0,12,58,200,26,48,59,1,4
WindowFunctionInfo.java,0,0,1,8,0,1,8,373,373,0,250,1,0
DynamicValueRegistry.java,0,0,1,2,0,1,2,373,373,0,360,1,0
LimitOperator.java,0,0,1,25,0,1,25,373,373,0,140,1,0
FetchOperator.java,70,0,23,104,3,23,104,199,19,24,30,1,2
FunctionUtils.java,0,0,1,3,0,1,3,373,373,0,718,1,0
SparkHashTableSinkOperator.java,0,3,2,25,0,2,25,200,28,164,48,1,0
Registry.java,16,0,3,20,0,3,20,134,2,56,60,3,1
Stat.java,0,0,1,3,0,1,3,373,373,0,1335,1,0
PTFRollingPartition.java,0,0,1,4,0,1,4,373,373,0,443,1,0
DependencyCollectionTask.java,0,1,2,4,0,2,4,528,373,455,681,1,0
CollectOperator.java,5,0,2,20,0,2,20,228,82,162,180,1,0
SMBMapJoinOperator.java,1,0,6,60,0,6,60,218,41,54,49,1,3
HiveTotalOrderPartitioner.java,0,0,1,4,0,1,4,373,373,0,557,1,0
ExportTask.java,75,0,3,3,0,3,3,130,29,98,98,0,2
PTFPartition.java,0,0,1,11,0,1,11,373,373,0,175,1,0
RecordReader.java,0,0,2,27,0,2,27,373,373,0,118,2,0
ExprNodeDynamicValueEvaluator.java,0,0,1,2,0,1,2,373,373,0,360,1,0
MuxOperator.java,5,0,3,14,0,3,14,228,82,118,126,1,0
ObjectCacheWrapper.java,0,0,1,3,0,1,3,373,373,0,459,1,0
TaskResult.java,0,0,1,6,0,1,6,373,373,0,593,1,0
HashTableLoader.java,52,0,11,90,0,11,90,158,28,31,18,4,1
OperatorUtils.java,54,0,7,31,0,7,31,175,3,43,59,10,1
LateralViewJoinOperator.java,0,0,1,14,0,1,14,373,373,0,227,1,0
BucketMapjoinProc.java,0,0,1,4,0,1,4,373,373,0,598,1,0
GenMRFileSink1.java,0,0,4,79,0,4,79,158,13,86,42,1,0
PrunerExpressionOperatorFactory.java,0,0,2,5,0,2,5,334,295,2,483,1,1
SortBucketJoinProcCtx.java,0,0,1,2,0,1,2,373,373,0,1795,1,0
AbstractBucketJoinProc.java,6,0,5,24,1,5,24,374,216,109,80,1,0
ReduceSinkMapJoinProc.java,4,0,3,33,0,3,33,332,291,130,49,1,0
GenMRRedSink1.java,0,0,1,16,0,1,16,373,373,0,222,1,0
SparkRemoveDynamicPruning.java,80,0,3,3,0,3,3,154,7,112,112,1,1
SamplePruner.java,3,0,5,22,0,5,22,317,89,114,163,1,0
Transform.java,0,0,1,5,0,1,5,373,373,0,838,1,0
RemoveDynamicPruningBySize.java,0,0,1,6,0,1,6,373,373,0,246,1,0
RedundantDynamicPruningConditionsRemoval.java,0,0,1,3,0,1,3,373,373,0,354,1,0
AbstractSMBJoinProc.java,0,0,1,21,0,1,21,373,373,0,89,1,0
TablePropertyEnrichmentOptimizer.java,168,0,4,4,0,4,4,288,21,32,32,4,0
MapJoinFactory.java,0,0,1,24,0,1,24,373,373,0,137,1,0
MapJoinProcessor.java,4,0,8,83,0,8,83,212,89,37,38,1,0
FixedBucketPruningOptimizer.java,2,0,2,6,0,2,6,196,19,102,180,2,0
SparkMapJoinProcessor.java,0,0,1,4,0,1,4,373,373,0,377,1,0
ConvertJoinMapJoin.java,304,0,22,75,0,22,75,205,14,18,22,45,1
SkewJoinOptimizer.java,0,0,1,16,0,1,16,373,373,0,129,1,0
GenMRRedSink3.java,0,0,1,14,0,1,14,373,373,0,246,1,0
PartitionColumnsSeparator.java,0,0,1,4,0,1,4,373,373,0,269,1,0
LimitPushdownOptimizer.java,0,0,1,11,0,1,11,373,373,0,160,1,0
SimpleFetchAggregation.java,0,0,1,8,0,1,8,373,373,0,228,1,0
PointLookupOptimizer.java,0,0,1,6,0,1,6,373,373,0,178,1,0
ConstantPropagateProcFactory.java,0,0,3,47,0,3,47,320,291,74,27,5,0
NestedColumnFieldPruningUtils.java,0,0,1,2,0,1,2,373,373,0,451,1,0
Optimizer.java,0,0,12,110,0,12,110,193,21,26,31,5,0
AvgPartitionSizeBasedBigTableSelectorForAutoSMJ.java,0,0,1,8,0,1,8,373,373,0,256,1,0
SortedMergeBucketMapjoinProc.java,0,0,1,3,0,1,3,373,373,0,898,1,0
ConstantPropagate.java,0,0,1,11,0,1,11,373,373,0,127,1,0
ConstantPropagateProcCtx.java,0,0,1,10,0,1,10,373,373,0,141,1,0
GenMRTableScan1.java,0,59,7,43,1,7,43,279,6,88,81,1,2
SortedDynPartitionTimeGranularityOptimizer.java,104,0,5,8,0,5,8,182,19,94,71,3,1
ColumnPrunerProcCtx.java,0,0,1,24,0,1,24,373,373,0,144,1,0
SimpleFetchOptimizer.java,0,0,2,38,0,2,38,190,6,58,55,1,1
GroupByOptimizer.java,0,0,1,29,0,1,29,373,373,0,105,1,0
BucketMapJoinOptimizer.java,0,0,1,23,0,1,23,373,373,0,131,1,0
