Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax,NumberOfLinesAdded,NumberOfLinesRemoved,ChangedByNCommitsInCurrentVersion,ChangedByNCommitsInCurrentVersionAndPreviousVersions,BugsFixedInNCommits,AuthorsInCurrentVersion,AuthorsInCurrentAndPreviousVersions,AuthorsAvgExpertise,AuthorsMinExpertise,AvgCommitTimeForCurrentVersion,AvgCommitTimeForCurrentVersionAndPreviousVersions,ChangedComments,UnchangedComments,Bugs
File,ServiceOperations.java,14.0,0.0,6.0,8.0,2.0,2.0,2.0,1.0,1.0,9.0,0.0,1.0,6.0,1.0,7.0,1.0,0.0,7.0,0.0,1.0,0.0,6.0,141.0,13.0,51.0,17.0,26.0,77.0,20.0,32.0,16.0,20.0,3.0,3.0,3.0,1.0,0.0,1.51,11.0,11.0,11.0,7.0,2.0,3.333333333333333,5.0,1.0,2.5,4.0,1.0,1.6666666666666667,3.0,0.0,0.6666666666666666,2.0,0,0,3,5,0,3,5,73,73,2,258,0,0,0.0
File,ServiceRegistry.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,59.0,7.0,9.0,8.0,0.0,43.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,2,4,0,2,4,159,109,42,120,2,0,0.0
File,SessionHandle.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,9.166666666666666,0.0,1.0,0.0,0.0,7.0,7.0,1.0,7.0,0.0,0.0,0.0,7.0,67.0,13.0,32.0,15.0,10.0,22.0,15.0,23.0,14.0,10.0,1.0,1.0,1.0,1.5,17.166666666666668,0.69,7.0,7.0,7.0,7.0,0.0,3.8859649122807016,31.0,1.0,1.6666666666666667,13.0,0.0,1.4035087719298245,7.0,0.0,0.3157894736842105,3.0,3,0,4,6,1,4,6,48,22,8,211,0,0,0.0
File,SessionHiveMetaStoreClient.java,17.0,1.0,14.0,1.0,3.0,3.0,3.0,2.0,2.0,47.0,0.0,1.0,5.0,0.0,34.0,29.0,1.0,34.0,2.0,15.0,2.0,15.0,658.0,70.0,527.0,201.0,288.0,62.0,234.0,350.0,150.0,263.0,9.0,9.0,11.0,2.0,97.0,0.12,106.0,106.0,114.0,51.0,1.0,3.96875,13.0,3.0,7.84375,24.0,1.0,7.5625,60.0,0.0,1.5,3.0,10,0,3,22,0,3,22,310,110,44,31,0,1,0.0
File,SessionManager.java,11.0,0.0,10.0,1.0,2.0,2.0,2.0,1.0,1.4375,11.125,0.0,8.0,9.0,5.0,36.0,27.0,13.0,36.0,0.0,7.0,3.0,26.0,469.0,46.0,373.0,117.0,215.0,51.0,175.0,247.0,112.0,159.0,11.0,11.0,11.0,1.1875,20.8125,0.14,68.0,68.0,74.0,36.0,0.0,3.8055555555555554,26.0,0.0,4.513888888888889,37.0,0.0,9.555555555555555,384.0,0.0,0.7361111111111112,5.0,21,0,5,40,1,5,40,145,22,24,29,0,1,1.0
File,SessionPropertiesListener.java,6.0,0.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,45.0,6.0,18.0,10.0,4.0,21.0,8.0,12.0,9.0,3.0,2.0,2.0,2.0,2.0,0.0,1.17,3.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1,0,1,2,0,1,2,511,511,0,360,0,0,0.0
File,SessionState.java,9.0,0.0,7.0,1.0,2.0,2.0,2.0,1.0,1.3529411764705883,17.0,0.1764705882352941,8.0,29.0,7.0,145.0,120.0,59.0,149.0,3.0,15.0,2.0,129.0,1771.0,247.0,1216.0,403.0,662.0,309.0,592.0,868.0,389.0,575.0,17.0,17.0,18.0,1.3529411764705883,43.94117647058823,0.25,283.0,283.0,306.0,161.0,0.0,7.408256880733945,232.0,0.0,4.123853211009174,56.0,0.0,4.60091743119266,432.0,0.0,0.5275229357798165,5.0,0,31,19,169,0,19,169,322,10,9,16,21,8,1.0
File,SessionStateConfigUserAuthenticator.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0,6.0,74.0,13.0,39.0,23.0,10.0,22.0,16.0,24.0,17.0,9.0,2.0,2.0,2.0,1.0,83.0,0.56,7.0,7.0,7.0,6.0,0.0,0.5,1.0,0.0,1.5,6.0,1.0,1.1666666666666667,2.0,0.0,0.1666666666666666,1.0,0,0,2,4,1,2,4,132,110,54,280,0,2,1.0
File,SessionStateUserAuthenticator.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0,6.0,68.0,13.0,34.0,22.0,6.0,21.0,14.0,21.0,16.0,6.0,1.0,1.0,1.0,1.0,83.0,0.62,6.0,6.0,6.0,6.0,0.0,0.5,1.0,0.0,0.8333333333333334,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,2,4,1,2,4,132,110,54,280,0,2,1.0
File,SetIntString.java,9.0,0.0,8.0,0.0,2.0,2.0,3.0,1.0,2.2,12.0,0.0,6.0,3.0,6.0,44.0,43.0,6.0,46.0,1.0,2.0,0.0,43.0,553.0,75.0,452.0,124.0,241.0,32.0,204.0,312.0,114.0,218.0,8.0,8.0,16.0,1.4,11.6,0.07,105.0,100.0,115.0,62.0,0.0,2.575,7.0,0.0,3.275,17.0,1.0,3.4,24.0,0.0,0.7,4.0,0,0,2,14,0,2,14,4,3,0,35,0,0,0.0
File,SetPartitionsStatsRequest.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,2.2,11.4,0.0,6.0,3.0,5.0,39.0,38.0,4.0,41.0,1.0,2.0,0.0,38.0,443.0,67.0,351.0,110.0,168.0,28.0,157.0,241.0,102.0,153.0,6.0,6.0,9.0,1.4,8.8,0.08,76.0,76.0,81.0,51.0,0.0,2.3714285714285714,7.0,1.0,2.914285714285714,13.0,1.0,2.057142857142857,9.0,0.0,0.7428571428571429,4.0,107,0,3,13,0,3,13,39,3,71,52,2,0,0.0
File,SettableUncompressedStream.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,44.0,6.0,18.0,9.0,5.0,20.0,10.0,14.0,9.0,5.0,2.0,2.0,2.0,3.0,0.0,1.11,4.0,4.0,4.0,3.0,3.0,11.333333333333334,16.0,4.0,4.333333333333333,5.0,1.0,1.3333333333333333,2.0,0.0,0.3333333333333333,1.0,0,0,2,11,0,2,11,298,84,37,28,0,0,0.0
File,ShapeDetails.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,14.0,14.0,7.0,14.0,0.0,0.0,0.0,14.0,94.0,18.0,59.0,30.0,14.0,17.0,29.0,44.0,30.0,14.0,1.0,1.0,1.0,1.0,86.0,0.29,14.0,14.0,14.0,14.0,3.0,5.642857142857143,18.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,4,0,1,4,209,209,0,266,0,0,1.0
File,ShimLoader.java,9.0,0.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,14.0,0.0,1.0,8.0,11.0,9.0,1.0,0.0,9.0,0.0,3.0,0.0,6.0,172.0,25.0,98.0,41.0,46.0,49.0,42.0,60.0,32.0,37.0,3.0,3.0,3.0,1.0,89.0,0.5,17.0,17.0,17.0,9.0,2.0,21.25,110.0,3.0,3.75,6.0,1.0,2.125,4.0,0.0,0.875,1.0,4,0,1,22,0,1,22,34,34,0,117,0,1,1.0
File,ShowCompactRequest.java,5.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,2.2,8.4,0.0,6.0,3.0,4.0,30.0,29.0,2.0,32.0,1.0,2.0,0.0,29.0,283.0,52.0,208.0,90.0,77.0,23.0,89.0,141.0,78.0,70.0,3.0,4.0,3.0,1.4,0.0,0.11,40.0,45.0,40.0,34.0,0.0,1.5925925925925926,5.0,0.0,1.9259259259259256,6.0,1.0,1.3703703703703705,3.0,0.0,0.4444444444444444,2.0,0,0,2,10,0,2,10,4,3,0,72,0,0,0.0
File,ShowCompactResponse.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,2.2,11.1,0.0,6.0,3.0,5.0,39.0,38.0,4.0,41.0,1.0,2.0,0.0,38.0,443.0,67.0,351.0,110.0,168.0,28.0,157.0,241.0,102.0,153.0,6.0,6.0,9.0,1.4,13.0,0.08,76.0,76.0,81.0,51.0,0.0,5.754098360655738,62.0,1.0,3.565573770491804,34.0,1.0,89556.31147540984,10800000.0,0.0,0.4836065573770491,4.0,0,0,6,22,0,6,22,25,3,31,38,0,4,0.0
File,ShowCompactResponseElement.java,14.0,1.0,13.0,1.0,4.0,3.0,5.0,2.0,2.2,10.8,0.0,6.0,3.0,20.0,91.0,90.0,27.0,93.0,1.0,2.0,0.0,90.0,1542.0,168.0,1325.0,233.0,892.0,85.0,623.0,935.0,206.0,786.0,38.0,38.0,86.0,1.4,17.2,0.06,360.0,305.0,420.0,169.0,0.0,6.264367816091954,59.0,1.0,3.827586206896552,34.0,1.0,125583.88505747129,10800000.0,0.0,0.3793103448275862,3.0,0,0,3,13,1,3,13,55,3,12,56,0,0,0.0
File,ShowLocksDesc.java,6.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,1.0,0.0,4.0,17.0,17.0,6.0,17.0,0.0,0.0,0.0,17.0,173.0,24.0,85.0,40.0,32.0,64.0,42.0,61.0,34.0,27.0,2.0,2.0,2.0,2.0,76.0,0.75,18.0,18.0,18.0,17.0,1.0,2.125,5.0,1.0,1.0,1.0,1.0,1.0625,2.0,0.0,0.0625,1.0,0,0,2,8,0,2,8,70,22,20,301,0,2,0.0
File,ShowLocksRequest.java,11.0,0.0,10.0,1.0,3.0,3.0,3.0,2.0,2.2,9.4,0.0,6.0,3.0,10.0,50.0,49.0,11.0,52.0,1.0,2.0,0.0,49.0,710.0,91.0,590.0,138.0,356.0,41.0,269.0,412.0,123.0,314.0,14.0,14.0,30.0,1.4,15.0,0.07,151.0,136.0,171.0,80.0,0.0,3.48936170212766,11.0,0.0,3.3617021276595747,16.0,1.0,16.0,256.0,0.0,0.5531914893617021,3.0,0,0,3,12,1,3,12,55,3,12,61,0,0,0.0
File,ShowLocksResponse.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,2.2,11.5,0.0,6.0,3.0,5.0,39.0,38.0,4.0,41.0,1.0,2.0,0.0,38.0,449.0,66.0,358.0,112.0,173.0,28.0,160.0,246.0,104.0,158.0,6.0,6.0,9.0,1.4,13.3,0.08,78.0,78.0,83.0,51.0,0.0,4.746478873239437,35.0,0.0,3.795774647887324,43.0,1.0,1319726.626760563,186624000.0,0.0,0.4154929577464789,4.0,0,0,5,21,0,5,21,25,3,35,40,0,3,0.0
File,ShowLocksResponseElement.java,14.0,1.0,13.0,1.0,4.0,3.0,5.0,2.0,2.2,11.6,0.0,6.0,3.0,29.0,111.0,110.0,35.0,113.0,1.0,2.0,0.0,110.0,1929.0,207.0,1657.0,285.0,1145.0,113.0,809.0,1185.0,251.0,1001.0,50.0,50.0,110.0,1.4,17.8,0.07,444.0,369.0,518.0,213.0,0.0,5.457943925233645,35.0,1.0,4.046728971962617,43.0,1.0,1751412.1962616823,186624000.0,0.0,0.2990654205607476,3.0,0,0,3,12,1,3,12,55,3,12,61,0,0,0.0
File,ShuffleHandler.java,16.0,1.0,14.0,2.0,2.0,2.0,3.0,1.0,1.2727272727272727,13.818181818181818,0.0,11.0,8.0,36.0,48.0,40.0,40.0,48.0,3.0,7.0,9.0,29.0,1077.0,115.0,853.0,360.0,488.0,113.0,458.0,582.0,306.0,346.0,17.0,17.0,23.0,1.4545454545454546,22.63636363636364,0.13,115.0,115.0,127.0,67.0,1.0,5.880952380952381,22.0,1.0,5.285714285714286,29.0,1.0,6.904761904761905,157.0,0.0,0.7142857142857143,4.0,0,1,3,13,0,3,13,63,2,34,36,0,1,0.0
File,ShutdownHookManager.java,8.0,0.0,6.0,2.0,2.0,2.0,2.0,1.0,1.5,5.125,0.0,5.0,8.0,3.0,20.0,12.0,5.0,20.0,2.0,5.0,0.0,13.0,256.0,35.0,148.0,50.0,67.0,73.0,59.0,99.0,49.0,57.0,3.0,3.0,3.0,1.0,13.5,0.49,33.0,33.0,33.0,20.0,0.0,2.9545454545454546,8.0,0.0,2.9545454545454546,9.0,1.0,1.6363636363636365,4.0,0.0,0.5454545454545454,2.0,0,0,1,5,0,1,5,546,546,0,254,0,0,1.0
File,Signal.java,3.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,3.0,5.0,9.0,5.0,2.0,0.0,0.0,3.0,48.0,5.0,20.0,9.0,9.0,23.0,12.0,16.0,9.0,7.0,1.0,1.0,1.0,1.0,27.5,1.15,3.0,3.0,3.0,3.0,1.0,1.8333333333333333,3.0,0.0,1.5,4.0,0.0,1.1666666666666667,3.0,0.0,0.5,2.0,0,0,1,3,0,1,3,9,9,0,154,0,1,0.0
File,SimpleAllocator.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,3.0,13.0,0.0,1.0,0.0,1.0,10.0,10.0,1.0,10.0,0.0,0.0,0.0,10.0,116.0,14.0,84.0,38.0,35.0,18.0,40.0,57.0,29.0,30.0,4.0,4.0,4.0,1.0,75.0,0.21,17.0,17.0,17.0,10.0,0.0,1.5555555555555556,5.0,1.0,1.8888888888888888,5.0,1.0,1.4444444444444444,3.0,0.0,0.3333333333333333,2.0,0,0,1,2,0,1,2,511,511,0,0,0,0,0.0
File,SimpleBufferManager.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,7.0,7.0,2.0,7.0,0.0,2.0,0.0,5.0,78.0,10.0,51.0,22.0,18.0,17.0,23.0,37.0,19.0,19.0,3.0,3.0,3.0,1.0,57.0,0.33,12.0,12.0,12.0,7.0,1.0,2.1666666666666665,6.0,1.0,2.1666666666666665,5.0,1.0,1.6666666666666667,3.0,0.0,0.6666666666666666,2.0,0,2,2,3,0,2,3,360,209,78,39,0,1,1.0
File,SimpleFetchAggregation.java,18.0,3.0,15.0,0.0,2.0,2.0,4.0,1.0,1.5,23.5,0.0,2.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0,1.0,0.0,3.0,136.0,21.0,96.0,61.0,47.0,19.0,72.0,82.0,58.0,42.0,4.0,4.0,7.0,1.5,16.5,0.2,8.0,8.0,14.0,4.0,1.0,2.333333333333333,3.0,13.0,19.0,25.0,1.0,2.0,3.0,0.0,0.6666666666666666,1.0,0,0,2,9,0,2,9,291,71,35,108,0,0,1.0
File,SimpleFetchOptimizer.java,16.0,1.0,15.0,0.0,4.0,4.0,5.0,3.0,1.0,46.5,0.0,2.0,1.0,0.0,22.0,21.0,10.0,22.0,0.0,16.0,0.0,6.0,489.0,43.0,400.0,151.0,218.0,47.0,225.0,309.0,147.0,203.0,9.0,9.0,12.0,1.5,77.0,0.12,79.0,79.0,103.0,63.0,2.0,4.3,8.0,1.0,8.3,25.0,1.0,5.4,24.0,0.0,1.3,4.0,0,2,6,35,0,6,35,561,71,29,39,1,1,1.0
File,SimplePredicatePushDown.java,55.0,5.0,46.0,4.0,2.0,2.0,2.0,1.0,1.0,31.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,110.0,11.0,78.0,39.0,43.0,21.0,50.0,53.0,37.0,22.0,2.0,2.0,2.0,2.0,0.0,0.27,2.0,2.0,2.0,1.0,3.0,3.0,3.0,37.0,37.0,37.0,2.0,2.0,2.0,1.0,1.0,1.0,0,0,1,2,0,1,2,128,128,0,2,0,0,0.0
File,SizeBasedBigTableSelectorForAutoSMJ.java,11.0,1.0,10.0,0.0,3.0,3.0,3.0,2.0,1.6666666666666667,16.333333333333332,0.6666666666666666,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,1.0,3.0,0.0,86.0,10.0,54.0,22.0,26.0,22.0,26.0,39.0,22.0,22.0,5.0,5.0,6.0,1.6666666666666667,0.0,0.41,11.0,11.0,12.0,7.0,4.0,4.166666666666667,5.0,3.0,7.666666666666667,15.0,1.0,8.833333333333334,27.0,0.0,2.0,4.0,0,0,1,4,0,1,4,2,2,0,382,0,1,0.0
File,SkewJoinOptimizer.java,24.0,2.0,17.0,5.0,4.0,4.0,4.0,2.0,1.6666666666666667,25.666666666666668,0.0,3.0,3.0,1.0,25.0,22.0,4.0,25.0,0.0,15.0,0.0,10.0,727.0,90.0,479.0,195.0,266.0,158.0,244.0,347.0,169.0,225.0,20.0,20.0,24.0,1.3333333333333333,46.0,0.33,88.0,88.0,105.0,47.0,1.0,3.0,6.0,1.0,7.304347826086956,40.0,1.0,19.347826086956523,342.0,0.0,1.434782608695652,6.0,0,0,3,17,0,3,17,691,71,22,76,0,0,1.0
File,SkewedInfo.java,12.0,0.0,11.0,0.0,3.0,3.0,3.0,1.0,1.8571428571428568,16.928571428571427,0.0,6.0,3.0,7.0,54.0,53.0,8.0,56.0,1.0,2.0,0.0,53.0,834.0,93.0,714.0,166.0,390.0,36.0,331.0,494.0,171.0,361.0,14.0,12.0,23.0,1.7857142857142858,38.0,0.05,159.0,149.0,174.0,78.0,0.0,2.6953846153846155,30.0,0.0,2.9692307692307693,22.0,0.0,3.609230769230769,384.0,0.0,0.4430769230769231,5.0,0,0,2,28,0,2,28,4,3,0,45,0,0,0.0
File,SnappyCodec.java,14.0,0.0,14.0,1.0,2.0,2.0,2.0,1.0,3.0,13.0,0.0,1.0,0.0,1.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,5.0,108.0,10.0,78.0,31.0,44.0,21.0,34.0,46.0,21.0,33.0,4.0,4.0,4.0,1.0,80.0,0.27,11.0,11.0,12.0,5.0,0.0,2.6,5.0,1.0,5.6,10.0,1.0,2.2,4.0,0.0,1.2,3.0,0,0,1,5,0,1,5,84,84,0,242,0,0,0.0
File,SortByShuffler.java,15.0,1.0,13.0,2.0,2.0,2.0,2.0,1.0,2.0,5.75,0.0,4.0,0.0,1.0,8.0,8.0,3.0,8.0,0.0,0.0,0.0,8.0,129.0,16.0,85.0,32.0,44.0,28.0,39.0,54.0,30.0,28.0,4.0,4.0,5.0,1.0,20.75,0.33,13.0,13.0,15.0,10.0,0.0,1.1428571428571428,3.0,1.0,3.0,11.0,1.0,1.8571428571428568,5.0,0.0,0.5714285714285714,2.0,7,0,1,8,0,1,8,34,34,0,93,0,1,0.0
File,SortMergeJoinTaskDispatcher.java,35.0,5.0,25.0,5.0,5.0,5.0,5.0,4.0,2.0,49.0,0.0,1.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,8.0,0.0,2.0,432.0,58.0,291.0,120.0,176.0,83.0,172.0,229.0,111.0,162.0,12.0,12.0,12.0,2.0,0.0,0.29,49.0,49.0,53.0,39.0,2.0,3.7777777777777777,8.0,5.0,15.11111111111111,57.0,1.0,41.77777777777778,336.0,0.0,2.111111111111111,4.0,0,0,1,20,0,1,20,209,209,0,50,0,0,0.0
File,SortedDynPartitionOptimizer.java,39.0,4.0,29.0,6.0,5.0,5.0,6.0,3.0,1.5,34.0,0.0,2.0,0.0,1.0,11.0,11.0,2.0,11.0,0.0,7.0,0.0,4.0,531.0,69.0,376.0,166.0,244.0,87.0,232.0,308.0,162.0,213.0,14.0,14.0,18.0,1.5,33.5,0.23,58.0,58.0,65.0,35.0,1.0,4.4,12.0,2.0,16.0,65.0,1.0,291.1,2592.0,0.0,1.7,3.0,105,0,10,31,0,10,31,402,71,18,26,20,0,1.0
File,SortedMergeBucketMapJoinOptimizer.java,15.0,1.0,11.0,2.0,1.0,1.0,2.0,1.0,1.6666666666666667,14.666666666666666,0.0,3.0,0.0,1.0,9.0,9.0,0.0,9.0,0.0,5.0,0.0,4.0,163.0,23.0,102.0,52.0,52.0,38.0,60.0,74.0,50.0,37.0,4.0,4.0,5.0,1.3333333333333333,0.0,0.37,13.0,13.0,14.0,12.0,0.0,1.875,3.0,1.0,5.625,19.0,1.0,1.5,4.0,0.0,0.375,2.0,0,0,1,16,0,1,16,71,71,0,140,0,0,0.0
File,SourceStateTracker.java,12.0,1.0,9.0,2.0,2.0,2.0,2.0,1.0,1.0,12.333333333333334,0.0,3.0,0.0,1.0,16.0,16.0,12.0,16.0,6.0,5.0,0.0,5.0,289.0,51.0,182.0,74.0,97.0,56.0,101.0,140.0,75.0,87.0,5.0,5.0,6.0,1.0,50.66666666666666,0.31,33.0,33.0,34.0,16.0,2.0,4.866666666666666,9.0,1.0,5.333333333333333,15.0,1.0,2.2666666666666666,6.0,0.0,0.9333333333333332,4.0,0,0,4,12,0,4,12,109,109,23,32,0,1,0.0
File,SparkClientImpl.java,16.0,1.0,14.0,1.0,3.0,3.0,3.0,1.0,1.75,11.75,0.0,12.0,0.0,14.0,36.0,36.0,11.0,36.0,11.0,7.0,0.0,18.0,668.0,94.0,535.0,178.0,331.0,40.0,287.0,390.0,168.0,272.0,36.0,36.0,41.0,1.4166666666666667,12.083333333333334,0.07,95.0,95.0,102.0,36.0,0.0,3.9,27.0,1.0,6.3,74.0,1.0,1128040.4,33841153.0,0.0,0.7,6.0,28,0,2,46,0,2,46,18,2,49,12,0,2,0.0
File,SparkClientUtilities.java,31.0,1.0,24.0,6.0,5.0,5.0,6.0,3.0,1.0,19.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,104.0,10.0,66.0,33.0,35.0,28.0,39.0,51.0,30.0,31.0,6.0,6.0,7.0,1.0,0.0,0.42,10.0,10.0,12.0,5.0,5.0,7.0,9.0,14.0,14.5,15.0,6.0,6.5,7.0,2.0,2.5,3.0,5,0,1,9,0,1,9,461,461,0,37,0,0,0.0
File,SparkCompiler.java,29.0,4.0,21.0,4.0,3.0,3.0,3.0,1.0,1.6666666666666667,31.0,0.0,3.0,0.0,3.0,13.0,13.0,0.0,13.0,0.0,5.0,5.0,3.0,452.0,66.0,316.0,136.0,178.0,70.0,189.0,239.0,132.0,139.0,10.0,10.0,10.0,1.3333333333333333,0.0,0.22,40.0,40.0,40.0,15.0,0.0,5.083333333333333,16.0,0.0,10.416666666666666,30.0,1.0,10.25,64.0,0.0,1.0,5.0,0,3,2,33,0,2,33,850,209,7,16,0,0,1.0
File,SparkHashTableSinkOperator.java,17.0,0.0,15.0,2.0,3.0,3.0,3.0,1.0,1.6666666666666667,19.666666666666668,0.3333333333333333,1.0,0.0,3.0,8.0,8.0,3.0,8.0,0.0,0.0,3.0,5.0,201.0,14.0,155.0,71.0,90.0,34.0,91.0,113.0,63.0,68.0,9.0,9.0,10.0,2.6666666666666665,45.66666666666666,0.22,21.0,21.0,24.0,11.0,1.0,5.2,12.0,1.0,9.4,38.0,1.0,9.4,72.0,0.0,0.9,3.0,6,0,4,23,0,4,23,282,1,38,24,1,2,1.0
File,SparkJobStatus.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,15.4,0.0,1.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,45.0,10.0,15.0,14.0,0.0,20.0,13.0,14.0,14.0,0.0,0.0,0.0,0.0,1.2,41.0,1.33,0.0,0.0,0.0,0.0,0.0,2.5135135135135136,19.0,0.0,4.216216216216216,23.0,0.0,4.1891891891891895,96.0,0.0,0.5945945945945946,5.0,2,0,1,10,0,1,10,34,34,0,51,0,0,1.0
File,SparkMapJoinResolver.java,29.0,2.0,25.0,3.0,6.0,6.0,7.0,2.0,2.0,32.5,0.0,2.0,1.0,0.0,11.0,10.0,4.0,11.0,0.0,7.0,0.0,4.0,419.0,38.0,318.0,121.0,187.0,63.0,162.0,242.0,120.0,167.0,12.0,12.0,16.0,1.0,74.0,0.2,62.0,62.0,73.0,23.0,2.0,4.9,9.0,3.0,12.7,29.0,1.0,18.5,110.0,0.0,2.8,6.0,2,0,1,17,0,1,17,110,110,0,35,0,1,0.0
File,SparkMapRecordHandler.java,28.0,3.0,22.0,3.0,4.0,4.0,4.0,1.0,1.0,33.0,0.0,1.0,0.0,1.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,5.0,208.0,26.0,138.0,46.0,81.0,44.0,84.0,107.0,43.0,70.0,8.0,8.0,8.0,2.0,40.0,0.32,20.0,20.0,20.0,7.0,0.0,6.2,13.0,2.0,11.8,35.0,1.0,9.2,32.0,0.0,1.4,3.0,1,0,2,27,0,2,27,278,44,104,24,0,1,1.0
File,SparkPartitionPruningSinkOperator.java,9.0,0.0,9.0,0.0,2.0,2.0,2.0,1.0,1.0,21.0,0.5,1.0,1.0,1.0,9.0,8.0,2.0,9.0,0.0,1.0,1.0,7.0,151.0,19.0,107.0,49.0,48.0,25.0,58.0,77.0,43.0,39.0,7.0,7.0,7.0,2.5,71.0,0.23,18.0,18.0,18.0,11.0,0.0,3.888888888888889,12.0,1.0,5.555555555555555,19.0,1.0,4.777777777777778,27.0,0.0,0.7777777777777778,2.0,2,0,2,6,0,2,6,528,511,76,52,0,1,1.0
File,SparkPlanGenerator.java,23.0,1.0,21.0,1.0,4.0,4.0,4.0,1.0,1.0,63.0,0.0,1.0,0.0,2.0,11.0,11.0,10.0,11.0,0.0,9.0,0.0,2.0,353.0,30.0,295.0,120.0,169.0,30.0,173.0,223.0,110.0,142.0,7.0,7.0,7.0,1.0,77.0,0.1,44.0,44.0,44.0,15.0,3.0,6.3,14.0,2.0,11.2,22.0,2.0,6.3,17.0,1.0,2.2,4.0,0,0,1,54,0,1,54,34,34,0,12,0,1,0.0
File,SparkProcessAnalyzeTable.java,44.0,6.0,30.0,8.0,3.0,3.0,4.0,2.0,2.0,37.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,0.0,1.0,0.0,2.0,201.0,29.0,124.0,66.0,73.0,48.0,88.0,100.0,59.0,60.0,8.0,8.0,11.0,1.0,33.0,0.39,10.0,10.0,13.0,5.0,7.0,7.5,8.0,21.0,31.0,41.0,1.0,14.5,28.0,0.0,1.5,3.0,0,0,2,14,0,2,14,290,70,56,46,0,1,1.0
