Name,NumberOfLinesAdded,NumberOfLinesRemoved,ChangedByNCommitsInCurrentVersion,ChangedByNCommitsInCurrentVersionAndPreviousVersions,BugsFixedInNCommits,AuthorsInCurrentVersion,AuthorsInCurrentAndPreviousVersions,AuthorsAvgExpertise,AuthorsMinExpertise,AvgCommitTimeForCurrentVersion,AvgCommitTimeForCurrentVersionAndPreviousVersions,ChangedComments,UnchangedComments
BucketizedHiveInputFormat.java,40,0,3,18,0,3,18,236,236,7,176,5,2
NullRowsInputFormat.java,6,0,1,10,0,1,10,403,403,0,176,0,1
NoOperatorReuseCheckerHook.java,109,0,2,2,1,2,2,848,117,0,0,19,1
HiveProtoLoggingHook.java,22,0,2,3,0,2,3,31,31,4,25,5,1
PostExecWMEventsSummaryPrinter.java,1,0,1,2,0,1,2,403,403,0,161,0,0
HiveLock.java,26,0,1,3,0,1,3,335,335,0,1424,11,0
DbTxnManager.java,29,0,1,69,0,1,69,58,58,0,22,0,1
DbLockManager.java,14,0,1,21,0,1,21,335,335,0,77,0,1
ExpressionFactory.java,2,0,1,5,0,1,5,680,680,0,54,0,1
MoveTask.java,1,0,1,151,0,1,151,27,27,0,23,1,0
SerializationUtilities.java,2,0,1,21,0,1,21,117,117,0,45,0,1
FunctionRegistry.java,1,0,2,276,0,2,276,232,128,21,12,0,2
CopyTask.java,0,23,1,37,0,1,37,236,236,0,98,5,0
DDLTask.java,27,0,5,474,0,5,474,183,2,8,7,19,2
MaterializedViewTask.java,0,2,1,5,0,1,5,335,335,0,32,0,1
MapOperator.java,5,0,1,101,0,1,101,236,236,0,35,0,1
GroupByOperator.java,0,0,1,106,0,1,106,27,27,0,33,0,1
ReplCopyTask.java,1,0,1,37,1,1,37,51,51,0,16,0,1
CommonMergeJoinOperator.java,17,0,1,29,0,1,29,27,27,0,48,3,0
ColumnStatsUpdateTask.java,0,0,1,17,0,1,17,335,335,0,87,0,1
FileSinkOperator.java,24,0,2,192,0,2,192,214,117,40,18,32,0
KeyWrapperFactory.java,12,0,1,8,0,1,8,236,236,0,394,0,1
FetchTask.java,1,0,3,61,0,3,61,335,335,20,58,0,3
FetchOperator.java,27,0,2,106,0,2,106,320,236,24,31,0,2
ExportTask.java,0,2,2,5,0,2,5,134,31,23,60,0,2
OperatorUtils.java,0,0,1,32,0,1,32,117,117,0,60,0,1
SamplePruner.java,1,0,1,23,0,1,23,27,27,0,162,0,1
FixedBucketPruningOptimizer.java,16,0,1,7,0,1,7,335,335,0,159,2,0
ConvertJoinMapJoin.java,76,0,3,78,0,3,78,152,27,6,22,3,1
SimpleFetchOptimizer.java,7,0,1,39,0,1,39,311,311,0,55,1,0
StatsOptimizer.java,2,0,3,43,0,3,43,235,58,12,40,0,3
SplitOpTreeForDPP.java,3,0,1,9,0,1,9,117,117,0,132,0,1
CopyUtils.java,30,0,2,15,1,2,15,51,51,8,22,12,1
TableExport.java,16,0,3,16,1,3,16,106,31,22,23,9,1
PartitionExport.java,5,0,1,7,0,1,7,236,236,0,45,2,0
FileOperations.java,89,0,5,13,1,5,13,144,51,10,29,18,1
TableSerializer.java,8,0,1,9,0,1,9,51,51,0,54,3,0
PartitionSerializer.java,8,0,1,7,0,1,7,51,51,0,72,1,0
AlterDatabaseHandler.java,4,0,1,6,0,1,6,51,51,0,34,0,1
DropPartitionHandler.java,0,39,1,14,0,1,14,51,51,0,33,3,0
MetaDataFormatUtils.java,0,0,1,43,0,1,43,335,335,0,67,0,1
GenericUDFCurrentAuthorizer.java,120,0,1,1,0,1,1,128,128,0,0,23,0
GenericUDFOPDTIMinus.java,0,0,1,4,0,1,4,335,335,0,396,0,1
GenericUDFCurrentTimestamp.java,3,0,1,5,0,1,5,335,335,0,308,0,1
GenericUDFDateSub.java,0,21,2,11,0,2,11,196,58,10,163,0,2
GenericUDFAddMonths.java,54,0,2,9,0,2,9,170,4,19,155,5,1
GenericUDFReflect2.java,0,0,1,7,0,1,7,335,335,0,324,0,1
GenericUDFDateFormat.java,6,0,1,3,0,1,3,335,335,0,580,0,1
GenericUDFDateDiff.java,1,0,1,10,0,1,10,335,335,0,181,0,1
GenericUDFUnixTimeStamp.java,1,0,1,7,0,1,7,335,335,0,331,0,1
GenericUDFOPDTIPlus.java,0,0,1,4,0,1,4,335,335,0,396,0,1
GenericUDFFromUtcTimestamp.java,0,27,1,12,0,1,12,335,335,0,227,7,0
GenericUDFDate.java,0,1,1,11,0,1,11,335,335,0,163,0,1
GenericUDFTrunc.java,0,5,1,11,0,1,11,335,335,0,120,0,1
GenericUDFDateAdd.java,0,1,1,10,0,1,10,335,335,0,181,2,0
GenericUDFConcat.java,0,5,1,9,0,1,9,155,155,0,216,0,1
GenericUDFTimestamp.java,0,0,1,14,0,1,14,335,335,0,192,2,0
GenericUDTFGetSplits.java,48,0,8,42,0,8,42,239,2,4,20,8,2
GenericUDFMask.java,0,0,1,4,0,1,4,335,335,0,263,0,1
GenericUDAFComputeStats.java,0,0,1,26,0,1,26,335,335,0,82,6,0
GenericUDFInBloomFilter.java,0,1,1,5,0,1,5,335,335,0,128,0,1
GenericUDAFBloomFilter.java,0,1,1,13,0,1,13,335,335,0,42,0,1
GenericUDFLastDay.java,0,4,1,7,0,1,7,335,335,0,207,0,1
GenericUDFNextDay.java,1,0,1,5,0,1,5,335,335,0,306,0,1
GenericUDFMonthsBetween.java,5,0,1,4,0,1,4,335,335,0,389,0,1
GenericUDF.java,53,0,1,29,0,1,29,335,335,0,119,0,1
GenericUDFToUnixTimeStamp.java,0,0,1,12,0,1,12,335,335,0,180,0,1
GenericUDFMaskHash.java,0,1,1,4,0,1,4,335,335,0,263,0,1
GenericUDFCurrentDate.java,0,1,1,5,0,1,5,335,335,0,308,0,1
BaseMaskUDF.java,0,1,1,3,0,1,3,335,335,0,394,0,1
GenericUDFQuarter.java,0,4,1,3,0,1,3,335,335,0,570,0,1
GenericUDFRestrictInformationSchema.java,2,0,1,2,0,1,2,128,128,0,22,0,1
ValueBoundaryScanner.java,0,1,1,4,0,1,4,335,335,0,176,0,1
OrcRecordUpdater.java,71,0,2,34,0,2,34,403,403,14,46,0,2
WriterImpl.java,14,0,2,82,0,2,82,369,335,3,23,0,2
RecordReaderImpl.java,20,0,3,165,0,3,165,253,21,12,11,1,2
OrcRawRecordMerger.java,24,0,3,39,0,3,39,403,403,12,40,4,1
ReaderImpl.java,0,0,1,89,0,1,89,403,403,0,21,0,1
OrcFile.java,14,0,2,61,0,2,61,369,335,0,32,0,2
VectorizedOrcInputFormat.java,6,0,1,33,0,1,33,403,403,0,58,0,1
Reader.java,0,0,1,56,0,1,56,403,403,0,35,7,0
VectorizedOrcAcidRowBatchReader.java,27,0,6,21,1,6,21,220,21,6,33,30,3
OrcInputFormat.java,26,0,5,187,0,5,187,244,2,6,10,7,5
MapredParquetInputFormat.java,6,0,1,20,0,1,20,403,403,0,83,0,1
ArrowColumnarBatchSerDe.java,277,0,3,3,0,3,3,88,21,14,14,58,1
ArrowWrapperWritable.java,61,0,2,2,0,2,2,233,155,10,10,16,1
RootAllocatorFactory.java,53,0,2,2,0,2,2,233,155,10,10,20,0
EncodedTreeReaderFactory.java,172,0,2,19,0,2,19,369,335,20,64,6,1
ColumnTruncateMapper.java,2,0,1,12,0,1,12,236,236,0,167,0,1
ETypeConverter.java,0,58,2,26,0,2,26,172,9,34,63,0,1
DataWritableWriter.java,0,0,1,19,0,1,19,335,335,0,88,0,1
NanoTimeUtils.java,0,0,1,16,0,1,16,335,335,0,97,0,1
VectorizedPrimitiveColumnReader.java,62,0,2,13,0,2,13,172,9,34,46,0,1
BaseVectorizedColumnReader.java,0,0,1,4,0,1,4,335,335,0,62,0,1
ParquetDataColumnReader.java,2,0,3,5,0,3,5,172,9,16,31,3,1
ParquetDataColumnReaderFactory.java,178,0,3,6,0,3,6,172,9,16,24,0,2
ParquetStringInspector.java,0,0,1,6,0,1,6,335,335,0,318,2,0
QueryResultsCache.java,6,0,1,11,0,1,11,311,311,0,13,3,0
HiveAuthorizationProviderBase.java,15,0,2,11,0,2,11,175,128,7,270,8,1
StorageBasedAuthorizationProvider.java,7,0,2,25,0,2,25,175,128,7,83,0,2
PolicyProviderContainer.java,77,0,1,1,0,1,1,128,128,0,0,19,0
PrivilegeSynchonizer.java,8,0,1,2,0,1,2,128,128,0,22,2,0
HiveMetastoreAuthorizationProvider.java,7,0,1,5,0,1,5,128,128,0,499,4,0
BitSetCheckedAuthorizationProvider.java,0,1,1,3,0,1,3,222,222,0,1002,1,0
HDFSPermissionPolicyProvider.java,120,0,1,1,0,1,1,128,128,0,0,22,0
AuthorizationPreEventListener.java,2,0,1,17,0,1,17,222,222,0,124,0,1
HiveV1Authorizer.java,0,0,1,16,0,1,16,128,128,0,93,0,1
SQLAuthorizationUtils.java,0,0,1,23,0,1,23,128,128,0,71,0,1
CompactorMR.java,0,36,2,59,0,2,59,236,236,15,26,2,1
Cleaner.java,6,0,1,22,0,1,22,2,2,0,71,0,1
VectorHashKeyWrapper.java,0,1,1,27,0,1,27,335,335,0,71,0,1
VectorColumnAssignFactory.java,0,1,1,20,0,1,20,335,335,0,89,0,1
VectorExtractRow.java,3,0,1,22,0,1,22,335,335,0,55,1,0
VectorMapOperator.java,0,1,1,34,0,1,34,21,21,0,57,0,1
VectorBatchDebug.java,0,1,1,3,0,1,3,335,335,0,164,0,1
VectorSerializeRow.java,4,0,1,14,0,1,14,335,335,0,89,1,0
VectorizedBatchUtil.java,0,7,4,37,0,4,37,198,103,8,51,0,3
TimestampUtils.java,0,0,2,16,0,2,16,335,335,0,123,49,0
VectorAssignRow.java,0,0,1,12,0,1,12,335,335,0,105,0,1
VectorHashKeyWrapperBatch.java,0,0,3,33,0,3,33,129,103,2,57,0,2
VectorizedInputFormatInterface.java,1,0,1,3,0,1,3,403,403,0,931,0,1
VectorDeserializeRow.java,0,0,1,20,0,1,20,335,335,0,61,0,1
VectorizedRowBatchCtx.java,0,17,3,75,0,3,75,253,21,4,25,6,2
VectorizationContext.java,25,0,6,165,0,6,165,249,103,5,11,2,3
VectorExpressionDescriptor.java,0,26,3,27,0,3,27,129,103,2,64,0,2
ReplDumpTask.java,5,0,2,19,1,2,19,144,51,44,19,0,2
ReplUtils.java,123,0,2,2,0,2,2,51,51,17,17,23,0
ReduceRecordSource.java,10,0,1,36,0,1,36,27,27,0,38,1,0
TezSessionState.java,25,0,2,92,0,2,92,182,128,2,19,3,1
HiveSplitGenerator.java,41,0,4,52,0,4,52,403,403,5,29,10,0
TezTask.java,4,0,1,113,0,1,113,236,236,0,15,0,0
VectorUDFAdaptor.java,0,12,2,25,0,2,25,369,335,3,72,0,2
StringLTrim.java,11,0,1,4,0,1,4,155,155,0,575,2,0
VectorUDFDateAddScalarCol.java,15,0,2,18,0,2,18,245,155,18,92,0,2
CastDateToBoolean.java,61,0,3,3,0,3,3,129,103,2,2,42,0
IfExprStringScalarVarCharScalar.java,0,2,1,4,0,1,4,155,155,0,455,0,1
VectorUDFTimestampFieldDate.java,2,0,1,11,0,1,11,335,335,0,86,0,1
CastDecimalToDecimal.java,0,0,3,16,0,3,16,129,103,2,105,0,2
IfExprVarCharScalarStringGroupColumn.java,0,1,1,4,0,1,4,155,155,0,455,0,1
IfExprCharScalarStringScalar.java,0,2,1,4,0,1,4,155,155,0,455,0,1
ConstantVectorExpression.java,1,0,1,27,0,1,27,335,335,0,71,0,1
DecimalColumnInList.java,0,1,1,13,0,1,13,335,335,0,128,0,1
DynamicValueVectorExpression.java,0,0,1,5,0,1,5,335,335,0,126,0,1
VectorUDFDateAddColCol.java,125,0,2,17,0,2,17,245,155,18,98,1,1
VectorUDFDateDiffColCol.java,37,0,2,16,0,2,16,201,67,17,104,12,1
StringSubstrColStartLen.java,0,1,1,17,0,1,17,155,155,0,112,0,1
DateScalarSubtractDateColumn.java,0,2,1,12,0,1,12,335,335,0,78,0,1
CastMillisecondsLongToTimestamp.java,0,2,1,13,0,1,13,335,335,0,71,0,1
VectorUDFUnixTimeStampDate.java,0,0,1,5,0,1,5,335,335,0,215,0,1
CastTimestampToString.java,68,0,1,1,0,1,1,335,335,0,0,19,0
IfExprStringScalarCharScalar.java,0,2,1,4,0,1,4,155,155,0,455,0,1
DateColSubtractDateScalar.java,0,2,1,12,0,1,12,335,335,0,78,0,1
IfExprVarCharScalarStringScalar.java,0,2,1,4,0,1,4,155,155,0,455,0,1
StringScalarConcatStringGroupCol.java,0,0,1,12,0,1,12,155,155,0,125,0,1
VectorUDFDateDiffScalarCol.java,0,0,1,17,0,1,17,335,335,0,98,0,1
CastDoubleToDecimal.java,13,0,4,10,0,4,10,129,103,2,176,0,3
VectorUDFDateAddColScalar.java,0,1,1,17,0,1,17,335,335,0,98,0,1
NullVectorExpression.java,56,0,3,3,0,3,3,129,103,2,2,34,0
VectorUDFDateString.java,0,11,1,10,0,1,10,335,335,0,174,0,1
CastLongToTimestamp.java,0,2,1,13,0,1,13,335,335,0,71,0,1
CastTimestampToDate.java,0,0,1,5,0,1,5,335,335,0,215,0,1
StringSubstrColStart.java,0,1,1,16,0,1,16,155,155,0,120,0,1
CastLongToDate.java,0,1,1,12,0,1,12,335,335,0,142,0,1
CastDateToString.java,7,0,1,5,0,1,5,335,335,0,386,0,1
CastTimestampToVarChar.java,55,0,1,1,0,1,1,335,335,0,0,16,0
VectorUDFUnixTimeStampString.java,8,0,1,4,0,1,4,335,335,0,553,0,1
VectorExpressionWriter.java,0,0,1,8,0,1,8,335,335,0,263,0,1
CastTimestampToDouble.java,0,2,1,12,0,1,12,335,335,0,78,0,1
CastStringToDecimal.java,0,0,3,16,0,3,16,129,103,2,105,0,2
DateColSubtractDateColumn.java,0,3,1,12,0,1,12,335,335,0,78,0,1
CastTimestampToLong.java,38,0,3,14,0,3,14,129,103,2,64,0,2
TimestampToStringUnaryUDF.java,0,0,1,11,0,1,11,335,335,0,86,0,1
CastLongToDecimal.java,0,0,3,8,0,3,8,129,103,2,225,0,2
VectorUDFTimestampFieldTimestamp.java,2,0,1,11,0,1,11,335,335,0,86,0,1
CastStringToDate.java,0,0,1,13,0,1,13,335,335,0,130,0,1
CastTimestampToChar.java,54,0,1,1,0,1,1,335,335,0,0,16,0
StringGroupColConcatStringScalar.java,0,1,1,12,0,1,12,155,155,0,125,0,1
CastTimestampToDecimal.java,3,0,1,8,0,1,8,335,335,0,229,0,1
IfExprCharScalarStringGroupColumn.java,0,1,1,4,0,1,4,155,155,0,455,0,1
VectorExpressionWriterFactory.java,7,0,2,31,0,2,31,245,155,16,61,2,1
StringRTrim.java,10,0,1,4,0,1,4,155,155,0,575,3,0
CastDateToTimestamp.java,0,0,1,6,0,1,6,335,335,0,68,0,1
VectorUDFDateDiffColScalar.java,0,2,1,17,0,1,17,335,335,0,98,0,1
VectorUDFDateTimestamp.java,0,9,1,6,0,1,6,335,335,0,172,0,1
StringTrim.java,13,0,1,4,0,1,4,155,155,0,575,3,0
VectorInBloomFilterColDynamicValue.java,1,0,1,6,0,1,6,403,403,0,100,0,1
VectorUDFTimestampFieldString.java,2,0,1,14,0,1,14,335,335,0,127,0,1
VectorUDFDayOfWeekString.java,2,0,1,4,0,1,4,335,335,0,209,0,1
StringGroupConcatColCol.java,0,0,1,12,0,1,12,155,155,0,125,0,1
VectorUDFDateLong.java,0,8,1,7,0,1,7,335,335,0,261,0,1
IfExprStringGroupColumnCharScalar.java,0,1,1,4,0,1,4,155,155,0,455,0,1
CastFloatToDecimal.java,65,0,3,3,0,3,3,129,103,2,2,40,0
IfExprStringGroupColumnVarCharScalar.java,0,0,1,4,0,1,4,155,155,0,455,0,1
VectorPTFEvaluatorDecimalFirstValue.java,0,0,3,7,0,3,7,129,103,2,52,0,2
VectorPTFGroupBatches.java,0,0,3,8,0,3,8,129,103,2,44,0,2
VectorUDAFBloomFilter.java,1,0,1,11,0,1,11,403,403,0,50,0,1
VectorUDAFSumDecimal.java,0,0,3,20,0,3,20,129,103,2,82,0,2
VectorUDAFSumDecimal64ToDecimal.java,0,0,3,6,0,3,6,129,103,2,42,0,2
ReplLoadTask.java,10,0,3,14,1,3,14,51,51,10,24,0,3
ReplLoadWork.java,2,0,1,8,0,1,8,51,51,0,42,0,1
LoadDatabase.java,46,0,2,7,0,2,7,51,51,17,52,8,0
LoadConstraint.java,81,0,1,6,0,1,6,51,51,0,55,0,1
LoadFunction.java,26,0,1,7,0,1,7,51,51,0,52,0,1
TaskTracker.java,15,0,1,4,0,1,4,51,51,0,98,2,0
DatabaseEventsIterator.java,0,0,1,4,1,1,4,51,51,0,105,0,1
FSTableEvent.java,0,0,1,5,0,1,5,51,51,0,78,0,1
LoadPartitions.java,21,0,3,23,0,3,23,181,51,8,14,7,1
LoadTable.java,0,18,3,23,0,3,23,181,51,8,14,6,1
MemoryDecider.java,0,0,1,5,0,1,5,117,117,0,270,0,1
SerializeFilter.java,0,2,1,6,0,1,6,117,117,0,214,0,1
Vectorizer.java,153,0,2,208,0,2,208,279,155,5,8,16,0
HiveRelOptUtil.java,113,0,1,12,0,1,12,335,335,0,100,12,0
RelOptHiveTable.java,3,0,1,56,0,1,56,335,335,0,26,3,0
OpTraitsRulesProcFactory.java,25,0,1,19,0,1,19,27,27,0,85,10,0
StatsRulesProcFactory.java,162,0,3,74,0,3,74,117,117,2,22,3,2
HiveFilterProjectTransposeRule.java,6,0,1,6,0,1,6,28,28,0,257,4,0
HiveRelDecorrelator.java,0,90,1,15,0,1,15,335,335,0,38,153,0
HiveReduceExpressionsWithStatsRule.java,1,0,2,7,0,2,7,323,311,3,123,0,2
HiveDruidRules.java,222,0,1,4,0,1,4,58,58,0,49,53,0
HiveDateAddSqlOperator.java,30,0,1,1,0,1,1,58,58,0,0,16,0
HiveToDateSqlOperator.java,37,0,1,1,0,1,1,58,58,0,0,20,0
HiveFromUnixTimeSqlOperator.java,32,0,1,1,0,1,1,58,58,0,0,19,0
HiveExtractDate.java,0,2,1,7,0,1,7,58,58,0,103,0,1
HiveDateSubSqlOperator.java,30,0,1,1,0,1,1,58,58,0,0,16,0
HiveUnixTimestampSqlOperator.java,32,0,1,1,0,1,1,58,58,0,0,19,0
HiveTruncSqlOperator.java,36,0,1,1,0,1,1,58,58,0,0,19,0
HiveVolcanoPlanner.java,3,0,1,16,0,1,16,335,335,0,93,0,1
SqlFunctionConverter.java,15,0,3,60,0,3,60,58,58,18,24,0,3
ExprNodeConverter.java,0,0,1,39,0,1,39,335,335,0,37,0,1
RexNodeConverter.java,20,0,2,55,0,2,55,196,58,26,26,3,0
ProtoMessageWritable.java,0,0,1,2,0,1,2,31,31,0,46,7,0
DatePartitionedLogger.java,10,0,1,2,0,1,2,31,31,0,46,8,0
ProtoMessageWriter.java,0,0,1,2,0,1,2,31,31,0,46,7,0
ProtoMessageReader.java,0,0,1,2,0,1,2,31,31,0,46,7,0
TestDruidSerDe.java,0,2,2,17,0,2,17,176,17,7,42,0,2
DruidStorageHandler.java,16,0,2,31,0,2,31,38,17,17,22,0,2
DruidStorageHandlerUtils.java,0,1,2,28,0,2,28,58,58,18,24,1,1
DruidGroupByQueryRecordReader.java,0,55,1,15,0,1,15,58,58,0,46,2,0
DruidScanQueryRecordReader.java,0,1,1,3,0,1,3,58,58,0,60,0,1
DruidSerDeUtils.java,0,3,1,8,0,1,8,58,58,0,93,0,1
DruidSerDe.java,6,0,3,28,0,3,28,137,17,10,25,10,2
DruidQueryBasedInputFormat.java,0,2,1,19,0,1,19,58,58,0,29,1,0
TestTimestampTZ.java,0,1,1,5,0,1,5,335,335,0,101,0,1
TestHiveDecimalOrcSerializationUtils.java,0,8,1,3,0,1,3,335,335,0,272,0,1
Retry.java,76,0,1,1,0,1,1,403,403,0,0,0,0
TestTimestampParser.java,3,0,1,3,0,1,3,335,335,0,616,0,1
TestDateParser.java,0,1,1,4,0,1,4,335,335,0,248,1,0
RetryTestRunner.java,107,0,1,1,0,1,1,403,403,0,0,0,0
CompressionUtils.java,4,0,1,6,0,1,6,202,202,0,423,0,0
HiveConf.java,23,0,28,1280,0,28,1280,182,8,1,2,1,26
TimestampTZUtil.java,0,2,1,4,0,1,4,335,335,0,100,4,0
Timestamp.java,235,0,1,1,0,1,1,335,335,0,0,33,0
DateParser.java,0,2,1,5,0,1,5,335,335,0,186,1,0
TimestampParser.java,0,8,1,4,0,1,4,335,335,0,411,2,0
DateUtils.java,2,0,1,13,0,1,13,335,335,0,100,0,1
ShutdownHookManager.java,4,0,1,10,0,1,10,128,128,0,213,0,1
DummyHCatAuthProvider.java,7,0,1,43,0,1,43,128,128,0,45,0,1
ReaderWriter.java,1,0,1,67,0,1,67,335,335,0,29,0,1
DataType.java,0,0,1,67,0,1,67,335,335,0,29,0,1
HCatRecord.java,0,0,1,68,0,1,68,335,335,0,28,0,1
TestHCatPartitionPublish.java,6,0,1,45,0,1,45,335,335,0,42,0,0
HCatBaseTest.java,24,0,2,37,0,2,37,335,335,2,52,0,0
TestDefaultHCatRecord.java,0,0,1,66,0,1,66,335,335,0,29,0,1
TestJsonSerDe.java,0,0,1,49,0,1,49,335,335,0,40,0,1
HiveEndPoint.java,0,10,1,34,0,1,34,238,238,0,46,28,0
HCatLoader.java,1,0,1,78,0,1,78,335,335,0,25,0,1
HCatBaseStorer.java,0,0,1,58,0,1,58,335,335,0,33,0,1
PigHCatUtil.java,1,0,1,74,0,1,74,335,335,0,26,0,1
AbstractHCatLoaderTest.java,8,0,1,8,0,1,8,335,335,0,77,2,0
TestHCatLoaderComplexSchema.java,12,0,1,55,0,1,55,335,335,0,35,0,1
AbstractHCatStorerTest.java,0,6,1,6,0,1,6,335,335,0,122,0,1
DatabaseAccessorFactory.java,1,0,1,4,0,1,4,128,128,0,151,0,1
TestMiniDruidKafkaCliDriver.java,0,0,2,3,0,2,3,176,17,32,45,0,1
DummyRawStoreFailEvent.java,21,0,2,48,0,2,48,182,128,8,12,0,2
QTestUtil.java,22,0,3,313,0,3,313,176,17,14,11,0,1
QOutProcessor.java,34,0,2,4,0,2,4,335,335,2,22,0,0
CliConfigs.java,7,0,4,31,0,4,31,225,17,10,22,0,1
DummyHiveMetastoreAuthorizationProvider.java,4,0,1,8,0,1,8,128,128,0,285,0,1
SQLStdHiveAuthorizationValidatorForTest.java,4,0,2,13,0,2,13,176,17,14,120,1,1
MiniHS2.java,2,0,1,45,0,1,45,335,335,0,37,0,0
TestQOutProcessor.java,0,0,2,3,0,2,3,335,335,2,32,0,0
TestDanglingQOuts.java,1,0,1,3,0,1,3,335,335,0,117,0,0
TestAcidOnTez.java,2,0,2,22,0,2,22,335,335,12,31,0,1
TestWarehouseExternalDir.java,193,0,1,1,0,1,1,311,311,0,0,18,0
TestAutoPurgeTables.java,12,0,2,7,0,2,7,369,335,2,68,0,0
TestTransactionalValidationListener.java,127,0,3,3,0,3,3,169,27,0,0,12,0
TestReplChangeManager.java,3,0,2,13,0,2,13,156,2,17,44,0,2
TestReplicationOnHDFSEncryptedZones.java,2,0,2,4,0,2,4,26,2,17,44,0,2
TestReplicationScenariosAcidTables.java,95,0,2,5,0,2,5,26,2,18,18,5,1
TestReplicationScenariosAcrossInstances.java,534,0,7,26,0,7,26,28,2,3,16,39,4
TestExportImport.java,42,0,1,8,0,1,8,51,51,0,41,1,0
WarehouseInstance.java,83,0,3,26,0,3,26,51,51,8,16,0,3
TestReplicationScenarios.java,93,0,3,86,1,3,86,26,2,10,6,0,3
TestHDFSPermissionPolicyProvider.java,189,0,1,1,0,1,1,128,128,0,0,19,0
TestHiveAuthorizerCheckInvocation.java,2,0,1,23,0,1,23,2,2,0,63,0,1
TestCompactor.java,98,0,3,48,0,3,48,320,236,17,29,4,1
TestCleanerWithReplication.java,8,0,1,3,0,1,3,2,2,0,38,0,1
TestTriggersNoTezSessionPool.java,9,0,1,6,0,1,6,403,403,0,44,0,1
TestJdbcWithMiniLlapRow.java,45,0,1,1,0,1,1,311,311,0,0,19,0
TestTriggersWorkloadManager.java,9,0,1,10,0,1,10,403,403,0,26,0,1
TestRestrictedList.java,0,1,1,4,0,1,4,128,128,0,53,0,1
TestJdbcGenericUDTFGetSplits.java,190,0,4,4,0,4,4,403,403,5,5,45,1
TestJdbcDriver2.java,22,0,1,109,1,1,109,51,51,0,17,2,0
BaseJdbcWithMiniLlap.java,628,0,3,3,0,3,3,323,311,20,20,6,2
TestTriggersTezSessionPoolManager.java,60,0,2,14,0,2,14,369,335,27,18,16,0
TestTriggersMoveWorkloadManager.java,12,0,4,10,0,4,10,542,403,10,23,0,2
AbstractJdbcTriggersTest.java,31,0,2,8,0,2,8,357,311,24,31,0,2
TestJdbcWithMiniLlapArrow.java,230,0,3,3,0,3,3,222,21,14,14,63,2
TestActivePassiveHA.java,31,0,1,10,0,1,10,202,202,0,6,0,1
TestJdbcWithMiniHS2.java,4,0,3,49,0,3,49,115,2,4,34,2,2
TestSSL.java,1,0,1,16,0,1,16,335,335,0,110,0,0
TestSchemaToolCatalogOps.java,42,0,1,2,0,1,2,222,222,0,33,0,1
TestBeeLineWithArgs.java,3,0,1,52,0,1,52,335,335,0,36,0,0
TestInformationSchemaWithPrivilege.java,0,1,3,4,0,3,4,232,128,12,12,0,2
TestBeelineWithUserHs2ConnectionFile.java,0,0,1,4,0,1,4,117,117,0,201,0,1
BeelineWithHS2ConnectionFileTestBase.java,18,0,1,4,0,1,4,117,117,0,200,0,1
TestBeelineConnectionUsingHiveSite.java,16,0,1,5,0,1,5,117,117,0,151,0,1
Murmur3Bench.java,107,0,1,1,0,1,1,236,236,0,0,0,0
ColumnVectorGenUtil.java,1,0,1,2,0,1,2,335,335,0,105,0,1
GenVectorCode.java,0,30,5,48,0,5,48,198,103,6,36,0,4
TestStructColumnVector.java,1,0,2,11,0,2,11,335,335,20,108,0,2
TestMurmur3.java,25,0,1,10,0,1,10,236,236,0,133,0,0
SearchArgumentImpl.java,0,6,1,33,0,1,33,403,403,0,54,3,0
BytesColumnVector.java,0,1,1,31,0,1,31,155,155,0,62,1,0
TimestampColumnVector.java,0,0,2,16,0,2,16,335,335,20,58,0,2
DateWritable.java,1,0,1,11,0,1,11,335,335,0,178,0,1
Murmur3.java,46,0,1,11,0,1,11,236,236,0,120,0,0
BloomKFilter.java,0,0,1,4,0,1,4,236,236,0,97,0,0
LlapBaseInputFormat.java,17,0,1,30,0,1,30,311,311,0,26,0,1
LlapArrowRowInputFormat.java,53,0,1,1,0,1,1,311,311,0,0,18,0
LlapArrowRowRecordReader.java,107,0,1,1,0,1,1,311,311,0,0,31,0
LlapArrowBatchRecordReader.java,82,0,1,1,0,1,1,311,311,0,0,21,0
TestRpc.java,2,0,1,12,0,1,12,77,77,0,113,0,0
TestChunkedInputStream.java,0,2,1,4,0,1,4,335,335,0,135,0,1
LlapTokenSelector.java,0,0,1,4,0,1,4,403,403,0,303,0,1
