Name,NumberOfLinesAdded,NumberOfLinesRemoved,ChangedByNCommitsInCurrentVersion,ChangedByNCommitsInCurrentVersionAndPreviousVersions,BugsFixedInNCommits,AuthorsInCurrentVersion,AuthorsInCurrentAndPreviousVersions,AuthorsAvgExpertise,AuthorsMinExpertise,AvgCommitTimeForCurrentVersion,AvgCommitTimeForCurrentVersionAndPreviousVersions,ChangedComments,UnchangedComments
SparkHashTableSinkDesc.java,25,0,5,7,0,5,7,114,114,28,135,5,0
OperatorDesc.java,0,0,2,11,0,2,11,298,247,115,157,0,1
DropTableDesc.java,1,0,1,20,0,1,20,284,284,0,124,0,0
HiveOperation.java,4,0,4,45,0,4,45,185,133,25,47,0,0
AddPartitionDesc.java,0,0,1,13,0,1,13,133,133,0,240,8,0
ExprNodeDescUtils.java,74,0,4,29,0,4,29,192,37,83,58,25,1
ReduceWork.java,88,0,6,29,0,6,29,114,114,28,46,6,0
ConditionalResolverCommonJoin.java,1,0,1,14,0,1,14,24,24,0,159,0,0
AbstractOperatorDesc.java,12,0,7,24,0,7,24,237,114,26,70,5,1
FileSinkDesc.java,21,0,10,40,0,10,40,174,114,29,66,9,1
VectorSelectDesc.java,56,0,6,6,0,6,6,294,114,30,30,125,1
PTFDeserializer.java,0,2,2,15,0,2,15,428,151,42,97,0,2
VectorizationCondition.java,76,0,5,5,0,5,5,114,114,28,28,90,0
ImportTableDesc.java,321,0,1,1,0,1,1,182,182,0,0,29,0
CreateTableDesc.java,0,0,3,36,0,3,36,207,133,58,71,8,1
DynamicValue.java,0,0,1,2,0,1,2,256,256,0,1,20,0
VectorPartitionDesc.java,36,0,3,6,0,3,6,413,63,50,96,0,3
TableDesc.java,0,0,3,38,0,3,38,20,2,54,70,0,3
VectorSparkPartitionPruningSinkDesc.java,35,0,2,2,0,2,2,294,114,41,41,25,1
SMBJoinDesc.java,5,0,1,5,0,1,5,114,114,0,632,0,1
ExprNodeSubQueryDesc.java,0,0,2,4,0,2,4,37,37,52,17,26,1
AggregationDesc.java,0,0,1,8,0,1,8,256,256,0,365,0,1
LimitDesc.java,17,0,5,12,0,5,12,114,114,28,233,5,0
StatsCollectionContext.java,0,0,1,3,0,1,3,247,247,0,142,0,0
StatsUtils.java,38,0,9,76,0,9,76,538,48,30,16,12,2
IndexSearchCondition.java,0,0,1,7,0,1,7,284,284,0,346,0,0
HiveIndex.java,0,2,2,8,0,2,8,238,2,289,345,0,1
HiveIndexResult.java,0,0,1,9,0,1,9,6,6,0,240,0,0
IndexPredicateAnalyzer.java,0,0,1,13,0,1,13,284,284,0,173,0,0
SplitFilter.java,0,0,1,2,0,1,2,6,6,0,0,0,0
IndexResult.java,0,0,1,2,0,1,2,6,6,0,0,0,0
HiveIndexedInputFormat.java,0,4,2,9,0,2,9,15,6,10,240,0,0
LineageInfo.java,1,0,2,20,0,2,20,353,2,27,158,0,2
HdfsUtils.java,38,0,5,16,0,5,16,427,1,74,39,26,2
HiveContextAwareRecordReader.java,10,0,2,32,0,2,32,36,24,142,74,0,1
SymbolicInputFormat.java,4,0,2,7,0,2,7,13,2,228,356,0,1
IOPrepareCache.java,1,0,1,2,0,1,2,24,24,0,2156,0,0
LlapWrappableInputFormatInterface.java,0,0,1,4,0,1,4,704,704,0,285,2,0
CombineHiveInputFormat.java,14,0,3,62,0,3,62,9,1,131,44,0,1
BatchToRowReader.java,0,0,1,2,0,1,2,704,704,0,0,0,0
HiveFileFormatUtils.java,0,42,2,46,0,2,46,248,24,243,64,0,1
AcidUtils.java,368,0,7,42,0,7,42,823,203,31,23,0,1
OneNullRowInputFormat.java,0,0,1,5,0,1,5,704,704,0,472,0,1
RecordIdentifier.java,11,0,1,4,0,1,4,203,203,0,356,0,1
ZeroRowsInputFormat.java,0,0,1,2,0,1,2,704,704,0,22,22,0
RCFile.java,0,0,1,44,0,1,44,473,473,0,66,0,1
HiveInputFormat.java,3,0,11,122,0,11,122,234,2,26,25,8,4
AcidOutputFormat.java,15,0,1,6,0,1,6,203,203,0,174,0,0
BucketizedHiveInputFormat.java,0,1,1,14,0,1,14,24,24,0,178,0,0
CombineHiveRecordReader.java,10,0,2,13,0,2,13,376,49,44,223,5,0
ProxyLocalFileSystem.java,78,0,3,19,0,3,19,342,133,31,132,23,0
NullRowsInputFormat.java,0,0,2,8,0,2,8,409,114,173,152,0,1
BatchToRowInputFormat.java,0,0,1,2,0,1,2,704,704,0,0,0,0
StreamingOutputFormat.java,0,0,1,2,0,1,2,704,704,0,0,0,0
PostExecOrcFileDump.java,1,0,2,7,0,2,7,1133,704,0,110,0,0
LineageLogger.java,0,0,1,10,0,1,10,24,24,0,64,0,1
PostExecutePrinter.java,0,0,1,10,0,1,10,20,20,0,304,0,1
PostExecTezSummaryPrinter.java,0,0,2,5,0,2,5,184,20,261,150,0,1
Entity.java,4,0,2,12,0,2,12,102,2,130,165,0,2
WriteEntity.java,0,0,2,61,0,2,61,203,203,21,46,0,2
QueryLifeTimeHook.java,57,0,1,1,0,1,1,35,35,0,0,0,0
ReadEntity.java,0,0,3,59,0,3,59,203,203,27,48,7,1
HookContext.java,0,0,3,19,0,3,19,480,256,42,125,0,3
QueryLifeTimeHookContextImpl.java,57,0,1,1,0,1,1,35,35,0,0,0,0
QueryLifeTimeHookContext.java,69,0,1,1,0,1,1,35,35,0,0,0,0
MetricsQueryLifeTimeHook.java,62,0,1,1,0,1,1,192,192,0,0,21,0
PostExecOrcRowGroupCountPrinter.java,0,0,2,3,0,2,3,184,20,60,30,20,1
PreExecutePrinter.java,0,0,1,11,0,1,11,20,20,0,288,0,1
ATSHook.java,0,10,12,35,0,12,35,310,81,16,29,25,4
HiveLockObject.java,2,0,2,19,0,2,19,41,2,267,132,0,1
HiveTxnManager.java,15,0,3,14,0,3,14,112,49,29,80,19,0
DummyTxnManager.java,7,0,3,18,0,3,18,112,49,29,61,0,3
DbTxnManager.java,0,28,11,50,0,11,50,124,48,24,22,45,3
HiveLockManager.java,1,0,1,9,0,1,9,49,49,0,291,0,1
DbLockManager.java,1,0,3,21,0,3,21,100,48,110,54,8,1
EmbeddedLockManager.java,1,0,1,6,0,1,6,49,49,0,300,0,1
HiveTxnManagerImpl.java,8,0,1,4,0,1,4,49,49,0,347,0,1
HiveAuthenticationProvider.java,0,0,1,6,1,1,6,182,182,0,393,0,0
SessionStateConfigUserAuthenticator.java,0,0,1,5,1,1,5,182,182,0,210,0,0
HadoopDefaultAuthenticator.java,0,0,1,10,1,1,10,182,182,0,218,0,0
SessionStateUserAuthenticator.java,0,0,1,5,1,1,5,182,182,0,210,0,0
AcidOpenTxnsCounterService.java,0,0,1,3,0,1,3,203,203,0,30,0,0
ExprWalkerProcFactory.java,0,0,2,28,0,2,28,146,7,206,105,0,1
OpProcFactory.java,0,0,3,77,0,3,77,218,151,104,37,0,1
ExprWalkerInfo.java,0,0,1,20,0,1,20,284,284,0,139,0,0
ExprNodeConstantEvaluator.java,0,0,1,11,0,1,11,256,256,0,306,0,1
ExprNodeColumnEvaluator.java,0,0,1,12,0,1,12,256,256,0,278,0,1
TopNHash.java,0,0,1,10,0,1,10,349,349,0,134,2,0
UnionOperator.java,0,0,1,27,0,1,27,49,49,0,101,0,0
MoveTask.java,0,4,9,105,0,9,105,358,1,22,29,8,2
SerializationUtilities.java,0,0,4,15,0,4,15,204,15,64,28,0,1
HashTableSinkOperator.java,0,0,2,44,0,2,44,480,256,70,52,0,2
MapredContext.java,0,0,1,11,0,1,11,225,225,0,120,0,0
ColumnStatsTask.java,15,0,3,25,0,3,25,247,247,160,67,1,0
ExprNodeGenericFuncEvaluator.java,0,0,1,22,0,1,22,256,256,0,134,0,1
ReduceSinkOperator.java,0,41,5,82,0,5,82,502,151,45,38,20,2
AbstractMapJoinOperator.java,0,0,1,34,0,1,34,256,256,0,76,0,1
ExprNodeEvaluatorRef.java,0,0,1,3,0,1,3,256,256,0,678,0,1
FunctionRegistry.java,27,0,25,268,0,25,268,222,1,13,11,9,10
ArchiveUtils.java,0,5,2,10,0,2,10,312,151,86,217,0,2
ListSinkOperator.java,0,0,1,12,0,1,12,247,247,0,134,0,0
FunctionInfo.java,0,0,1,18,0,1,18,256,256,0,173,0,0
CommonJoinOperator.java,11,0,7,76,0,7,76,168,17,31,37,68,2
TableScanOperator.java,8,0,2,66,0,2,66,158,69,55,44,0,1
DDLTask.java,232,0,45,375,2,45,375,148,1,12,8,48,13
StatsNoJobTask.java,1,0,2,21,0,2,21,56,35,175,55,4,1
StatsTask.java,65,0,6,52,0,6,52,274,225,35,44,5,1
ExprNodeEvaluatorFactory.java,1,0,3,18,0,3,18,218,151,196,184,3,0
ObjectCache.java,0,0,3,30,0,3,30,256,256,0,43,8,2
MapOperator.java,64,0,4,98,0,4,98,242,24,54,31,7,0
TaskFactory.java,0,0,1,38,0,1,38,133,133,0,80,0,1
GroupByOperator.java,5,0,8,99,0,8,99,237,48,26,31,14,4
ScriptOperator.java,0,17,1,61,0,1,61,550,550,0,51,1,0
ReplCopyTask.java,9,0,3,5,0,3,5,107,81,36,18,44,0
SelectOperator.java,0,1,6,47,0,6,47,185,114,22,66,0,6
OperatorFactory.java,11,0,6,57,0,6,57,180,114,32,55,0,6
ExprNodeFieldEvaluator.java,0,0,1,11,0,1,11,256,256,0,306,0,1
ObjectCacheFactory.java,0,0,1,12,1,1,12,704,704,0,98,0,0
CommonMergeJoinOperator.java,11,0,3,29,0,3,29,627,550,140,32,1,1
MapJoinOperator.java,0,0,9,144,1,9,144,253,81,18,19,0,5
ColumnStatsUpdateTask.java,4,0,1,9,0,1,9,37,37,0,101,0,1
HashTableDummyOperator.java,0,0,1,11,0,1,11,704,704,0,221,0,1
FileSinkOperator.java,24,0,14,150,0,14,150,416,24,21,20,4,4
FilterOperator.java,0,0,1,43,0,1,43,256,256,0,73,0,1
PTFOperator.java,0,0,4,24,0,4,24,313,83,58,59,0,3
ExprNodeEvaluator.java,0,0,1,12,0,1,12,256,256,0,278,0,1
ExprNodeEvaluatorHead.java,0,0,1,3,0,1,3,256,256,0,678,0,1
ColumnInfo.java,1,0,1,25,0,1,25,2,2,0,129,0,1
UDTFOperator.java,0,0,1,23,0,1,23,247,247,0,112,0,0
ExplainTask.java,257,0,13,84,0,13,84,128,24,29,38,89,3
JoinOperator.java,0,0,2,64,0,2,64,266,247,92,47,0,1
SkewJoinHandler.java,0,0,2,18,0,2,18,428,151,35,148,0,2
PTFTopNHash.java,0,0,1,4,0,1,4,349,349,0,302,0,1
JoinUtil.java,0,0,3,30,0,3,30,415,256,35,78,3,2
AbstractMapOperator.java,1,0,2,3,0,2,3,36,24,151,112,0,1
FetchTask.java,1,0,3,47,0,3,47,136,69,50,63,0,1
WindowFunctionInfo.java,0,0,1,8,0,1,8,256,256,0,182,0,0
DynamicValueRegistry.java,0,0,1,2,0,1,2,256,256,0,1,18,0
LimitOperator.java,0,0,1,25,0,1,25,247,247,0,119,0,0
FetchOperator.java,0,0,2,83,0,2,83,454,203,187,34,0,1
SparkHashTableSinkOperator.java,3,0,1,23,0,1,23,151,151,0,32,2,0
Registry.java,0,0,10,25,0,10,25,106,4,25,28,0,1
PTFRollingPartition.java,0,0,1,3,0,1,3,704,704,0,449,0,1
SMBMapJoinOperator.java,0,1,4,56,0,4,56,107,49,48,44,0,1
PTFPartition.java,0,0,2,10,0,2,10,428,151,51,152,2,1
RecordReader.java,0,0,1,27,0,1,27,107,107,0,110,47,0
ExprNodeDynamicValueEvaluator.java,0,0,1,2,0,1,2,256,256,0,1,21,0
ObjectCacheWrapper.java,0,0,1,3,0,1,3,256,256,0,280,0,1
HashTableLoader.java,0,0,6,80,0,6,80,98,83,45,15,0,5
OperatorUtils.java,34,0,3,26,0,3,26,213,35,32,56,8,2
GenMRFileSink1.java,7,0,1,75,0,1,75,247,247,0,40,1,0
ReduceSinkMapJoinProc.java,0,0,1,31,0,1,31,704,704,0,38,0,1
RedundantDynamicPruningConditionsRemoval.java,0,0,1,3,0,1,3,256,256,0,174,1,0
MapJoinProcessor.java,0,0,2,76,0,2,76,154,24,138,36,0,1
FixedBucketPruningOptimizer.java,0,0,1,5,0,1,5,256,256,0,110,0,1
ConvertJoinMapJoin.java,4,0,8,60,0,8,60,560,1,125,21,50,2
PartitionColumnsSeparator.java,0,0,1,3,0,1,3,1,1,0,186,0,1
LimitPushdownOptimizer.java,0,0,5,15,0,5,15,284,284,46,87,6,0
ConstantPropagateProcFactory.java,5,0,2,44,0,2,44,428,151,165,20,0,1
NestedColumnFieldPruningUtils.java,91,0,1,1,0,1,1,69,69,0,0,29,0
Optimizer.java,0,0,4,102,0,4,102,136,24,58,29,0,3
ConstantPropagateProcCtx.java,0,0,1,9,0,1,9,151,151,0,109,0,1
GenMRTableScan1.java,2,0,2,36,0,2,36,35,35,69,81,0,0
SortedDynPartitionTimeGranularityOptimizer.java,0,0,3,5,0,3,5,114,24,160,80,46,1
ColumnPrunerProcCtx.java,57,0,4,23,2,4,23,52,35,23,133,108,0
SimpleFetchOptimizer.java,4,0,3,38,0,3,38,298,247,9,42,16,0
DynamicPartitionPruningOptimization.java,39,0,8,23,0,8,23,351,247,8,42,58,2
SparkRemoveDynamicPruningBySize.java,0,8,2,4,0,2,4,49,35,31,183,0,2
BucketingSortingReduceSinkOptimizer.java,0,3,2,22,0,2,22,203,203,108,67,0,2
SortedDynPartitionOptimizer.java,13,0,5,37,0,5,37,683,203,70,29,7,0
ColumnPruner.java,1,0,1,27,0,1,27,247,247,0,118,6,0
ColumnPrunerProcFactory.java,12,0,3,71,0,3,71,129,35,20,41,3,1
StatsOptimizer.java,15,0,3,30,0,3,30,247,247,73,39,5,0
GenMapRedUtils.java,106,0,10,173,0,10,173,243,2,29,17,89,4
FieldNode.java,192,0,2,2,0,2,2,52,35,39,39,37,0
AnnotateReduceSinkOutputOperator.java,0,0,1,2,0,1,2,247,247,0,0,21,0
SetProcessor.java,13,0,5,39,0,5,39,502,37,52,80,1,0
CommandProcessorFactory.java,5,0,2,20,0,2,20,370,35,142,142,1,0
ResetProcessor.java,0,0,1,4,0,1,4,704,704,0,501,0,0
DfsProcessor.java,0,0,1,12,0,1,12,151,151,0,229,0,0
CommandUtil.java,0,0,1,9,1,1,9,182,182,0,85,0,0
HiveCommand.java,0,5,2,11,0,2,11,254,35,115,125,1,1
ReloadProcessor.java,0,0,1,4,0,1,4,151,151,0,227,0,0
GenSparkUtils.java,0,13,3,37,0,3,37,49,35,30,26,15,0
SparkCompiler.java,132,0,4,37,0,4,37,115,35,56,26,8,1
MetaDataFormatUtils.java,163,0,5,29,1,5,29,505,24,65,84,2,1
TextMetaDataFormatter.java,11,0,2,19,0,2,19,856,151,143,99,0,1
GenericUDFAbs.java,3,0,2,9,0,2,9,60,6,113,150,0,1
GenericUDFOPNumericPlus.java,0,0,2,5,0,2,5,185,114,0,168,4,1
GenericUDTFJSONTuple.java,1,0,1,12,0,1,12,35,35,0,217,0,1
GenericUDAFCovarianceSample.java,0,0,1,5,0,1,5,24,24,0,602,0,1
GenericUDFOPEqual.java,0,0,2,13,0,2,13,199,151,394,196,2,0
GenericUDFLpad.java,3,0,1,4,0,1,4,2,2,0,376,0,1
GenericUDFRound.java,0,0,1,8,0,1,8,114,114,0,165,2,0
GenericUDFInternalInterval.java,0,0,2,3,0,2,3,360,247,118,58,23,1
GenericUDAFRowNumber.java,0,0,1,5,0,1,5,49,49,0,339,0,0
GenericUDFDateSub.java,0,0,1,9,0,1,9,256,256,0,111,0,0
GenericUDFOPNegative.java,0,0,1,5,0,1,5,114,114,0,283,0,1
GenericUDAFEvaluator.java,44,0,2,12,0,2,12,204,151,18,250,22,0
GenericUDAFCount.java,21,0,1,14,0,1,14,151,151,0,191,0,0
GenericUDFBasePad.java,0,0,1,7,0,1,7,2,2,0,188,0,1
GenericUDFCharacterLength.java,120,0,1,1,0,1,1,9,9,0,0,17,0
GenericUDFLength.java,129,0,1,1,0,1,1,9,9,0,0,21,0
GenericUDFSplit.java,13,0,1,10,0,1,10,9,9,0,225,0,1
GenericUDFDateDiff.java,0,0,1,8,0,1,8,114,114,0,154,3,0
GenericUDAFSum.java,77,0,4,29,0,4,29,132,114,81,97,0,3
GenericUDTFReplicateRows.java,0,0,1,2,0,1,2,247,247,0,0,0,0
GenericUDFDate.java,0,0,1,8,0,1,8,256,256,0,127,0,0
GenericUDFUtils.java,0,0,1,25,0,1,25,704,704,0,108,0,0
GenericUDFGrouping.java,0,0,1,2,0,1,2,284,284,0,33,22,0
GenericUDFExtractUnion.java,272,0,1,1,0,1,1,1,1,0,0,17,0
GenericUDFCeil.java,0,0,1,4,0,1,4,114,114,0,378,0,1
GenericUDAFBinarySetFunctions.java,452,0,2,2,0,2,2,24,24,4,4,41,0
GenericUDFTrunc.java,283,0,3,5,0,3,5,52,2,88,186,4,2
GenericUDFDateAdd.java,0,0,1,9,0,1,9,256,256,0,111,0,0
GenericUDFStringToMap.java,12,0,3,9,0,3,9,59,2,84,283,0,2
GenericUDTFGetSplits.java,0,0,9,26,0,9,26,395,225,12,7,0,0
GenericUDFSortArrayByField.java,202,0,1,1,0,1,1,184,184,0,0,0,0
GenericUDAFPercentileApprox.java,0,3,2,15,0,2,15,353,2,221,173,0,1
GenericUDFOPNotEqual.java,0,0,2,14,0,2,14,199,151,394,181,2,0
SimpleGenericUDAFParameterInfo.java,7,0,1,3,0,1,3,151,151,0,1062,0,0
GenericUDFOPNotEqualNS.java,0,0,1,2,0,1,2,247,247,0,0,18,0
GenericUDFFloor.java,0,0,1,4,0,1,4,114,114,0,378,0,1
GenericUDAFMax.java,0,0,1,13,0,1,13,1562,1562,0,197,0,0
GenericUDFMask.java,0,0,1,3,0,1,3,3,3,0,18,0,0
GenericUDAFComputeStats.java,0,0,1,19,0,1,19,4,4,0,75,0,0
GenericUDFLoggedInUser.java,82,0,1,1,0,1,1,17,17,0,0,0,0
GenericUDFOPNumericMinus.java,0,0,2,5,0,2,5,185,114,0,168,4,1
GenericUDFSQCountCheck.java,0,0,3,6,0,3,6,37,37,24,10,21,2
GenericUDFOctetLength.java,114,0,1,1,0,1,1,9,9,0,0,17,0
GenericUDFInBloomFilter.java,0,0,2,4,0,2,4,256,256,5,3,24,1
GenericUDFMapValues.java,4,0,1,4,0,1,4,473,473,0,614,0,0
GenericUDAFBloomFilter.java,20,0,5,9,0,5,9,256,256,14,7,42,1
GenericUDAFMin.java,0,0,1,11,0,1,11,1562,1562,0,236,0,0
GenericUDAFParameterInfo.java,7,0,1,3,0,1,3,151,151,0,1062,0,0
GenericUDFCardinalityViolation.java,0,0,1,2,0,1,2,203,203,0,6,21,0
GenericUDFMonthsBetween.java,0,0,1,3,0,1,3,48,48,0,320,2,0
GenericUDF.java,0,0,1,20,0,1,20,48,48,0,147,0,1
GenericUDFOPMultiply.java,0,0,1,5,0,1,5,256,256,0,283,4,0
GenericUDFOPEqualNS.java,0,0,1,4,0,1,4,247,247,0,597,0,1
GenericUDFNullif.java,106,0,1,1,0,1,1,24,24,0,0,0,0
GenericUDFBaseNumeric.java,0,0,1,13,0,1,13,256,256,0,94,13,0
GenericUDAFAverage.java,70,0,3,28,0,3,28,856,151,126,101,0,1
GenericUDFOPMod.java,0,0,1,5,0,1,5,256,256,0,283,4,0
GenericUDAFCorrelation.java,4,0,1,8,0,1,8,24,24,0,343,0,1
GenericUDFLeadLag.java,0,13,1,9,0,1,9,704,704,0,149,0,0
GenericUDFOPDivide.java,0,0,3,8,0,3,8,480,256,83,162,11,0
GenericUDFRpad.java,4,0,1,4,0,1,4,2,2,0,376,0,1
GenericUDFPrintf.java,12,0,1,7,0,1,7,704,704,0,272,0,0
GenericUDFBRound.java,0,0,1,3,0,1,3,114,114,0,264,0,1
BasePartitionEvaluator.java,503,0,2,2,0,2,2,151,151,7,7,73,0
ValueBoundaryScanner.java,729,0,1,1,0,1,1,151,151,0,0,49,0
WindowingTableFunction.java,0,825,6,28,0,6,28,313,83,49,50,39,1
TableFunctionEvaluator.java,0,0,1,11,0,1,11,151,151,0,137,0,1
WindowFunctionDef.java,0,0,1,4,0,1,4,151,151,0,314,0,0
WindowFrameDef.java,20,0,1,6,0,1,6,151,151,0,236,0,1
ShapeDetails.java,0,0,1,4,0,1,4,704,704,0,379,0,1
BoundaryDef.java,38,0,1,6,0,1,6,151,151,0,236,3,0
FSStatsPublisher.java,0,0,1,10,0,1,10,247,247,0,96,0,0
OrcRecordUpdater.java,116,0,4,22,0,4,22,131,83,77,55,15,0
ExternalCache.java,0,0,1,4,0,1,4,349,349,0,146,0,0
WriterImpl.java,0,14,8,88,0,8,88,308,107,7,18,314,5
OrcOiBatchToRowReader.java,0,0,1,2,0,1,2,704,704,0,0,0,0
RecordReaderImpl.java,5,0,7,167,0,7,167,295,107,33,9,191,1
LocalCache.java,18,0,2,5,0,2,5,526,349,263,110,0,1
OrcRawRecordMerger.java,8,0,4,27,0,4,27,338,107,71,44,2,2
OrcSerde.java,2,0,2,16,0,2,16,476,247,69,103,0,2
ReaderImpl.java,0,0,9,91,0,9,91,387,107,30,17,94,1
OrcFile.java,6,0,5,61,0,5,61,228,107,69,26,147,2
VectorizedOrcInputFormat.java,0,0,3,32,0,3,32,190,107,68,48,0,1
OrcNewInputFormat.java,0,0,1,15,0,1,15,114,114,0,87,0,0
CompressionKind.java,0,0,1,6,0,1,6,107,107,0,319,21,0
Writer.java,0,0,1,12,0,1,12,107,107,0,145,79,0
Reader.java,0,0,4,52,0,4,52,387,107,78,31,185,0
VectorizedOrcAcidRowBatchReader.java,822,0,1,1,0,1,1,203,203,0,0,0,0
OrcNewSplit.java,0,0,1,12,0,1,12,349,349,0,111,0,0
OrcSplit.java,0,0,2,32,0,2,32,526,349,164,42,0,1
OrcInputFormat.java,166,0,23,173,0,23,173,502,107,13,9,27,5
OrcOutputFormat.java,3,0,1,22,0,1,22,247,247,0,73,0,1
OrcFileFormatProxy.java,0,0,1,5,0,1,5,349,349,0,132,0,0
MapredParquetOutputFormat.java,2,0,5,14,0,5,14,120,12,28,91,12,1
VectorizedParquetInputFormat.java,0,118,1,10,0,1,10,69,69,0,106,6,0
LeafFilterFactory.java,3,0,1,6,0,1,6,151,151,0,161,1,0
MapredParquetInputFormat.java,2,0,1,12,0,1,12,69,69,0,92,0,1
ProjectionPusher.java,3,0,2,8,0,2,8,46,24,100,141,2,0
ParquetRecordReaderBase.java,171,0,5,5,0,5,5,60,12,45,45,54,2
ConvertAstToSearchArg.java,0,1,4,15,0,4,15,356,114,66,39,1,1
AvroGenericRecordReader.java,0,1,2,13,1,2,13,36,24,151,138,0,1
MergeFileWork.java,0,3,1,4,0,1,4,24,24,0,224,0,0
MergeFileTask.java,1,0,4,14,0,4,14,291,17,66,65,0,2
EncodedReaderImpl.java,134,0,10,59,0,10,59,230,16,35,14,69,4
CacheChunk.java,0,0,2,7,0,2,7,704,704,26,92,0,2
StreamUtils.java,0,0,1,22,0,1,22,704,704,0,39,0,1
EncodedReader.java,0,0,1,10,0,1,10,704,704,0,93,0,1
EncodedTreeReaderFactory.java,65,0,5,17,0,5,17,387,107,43,49,39,2
IncompleteCb.java,0,0,1,2,0,1,2,704,704,0,0,0,0
ColumnTruncateTask.java,0,0,3,22,0,3,22,84,17,100,64,0,1
ColumnTruncateWork.java,0,3,1,5,0,1,5,24,24,0,294,0,0
PartialScanTask.java,0,4,4,26,0,4,26,214,17,88,58,0,2
PartialScanMapper.java,0,0,1,12,0,1,12,704,704,0,126,2,0
PartialScanWork.java,0,3,1,6,0,1,6,24,24,0,241,0,0
ETypeConverter.java,35,0,3,21,0,3,21,44,12,161,59,8,0
HiveSchemaConverter.java,4,0,1,14,0,1,14,3,3,0,69,0,0
HiveStructConverter.java,27,0,1,9,0,1,9,69,69,0,87,3,0
ParquetHiveSerDe.java,121,0,4,24,1,4,24,141,35,28,46,18,2
ArrayWritableObjectInspector.java,80,0,3,16,0,3,16,35,35,16,68,7,2
DataWritableWriteSupport.java,0,0,2,5,0,2,5,56,12,77,298,0,2
DataWritableWriter.java,0,0,3,18,0,3,18,75,12,72,70,0,3
ParquetFilterPredicateConverter.java,3,0,1,4,0,1,4,151,151,0,183,3,0
DataWritableReadSupport.java,128,0,5,26,0,5,26,54,12,50,47,39,1
ParquetRecordReaderWrapper.java,0,118,4,21,0,4,21,54,12,99,59,23,0
NanoTimeUtils.java,0,0,5,10,0,5,10,60,12,45,118,58,1
VectorizedStructColumnReader.java,59,0,3,3,0,3,3,69,69,10,10,51,0
VectorizedPrimitiveColumnReader.java,589,0,5,5,0,5,5,60,12,39,39,155,0
VectorizedColumnReader.java,39,0,4,4,0,4,4,69,69,13,13,213,0
VectorizedParquetRecordReader.java,390,0,10,10,0,10,10,60,12,21,21,51,2
ZooKeeperHiveLockManager.java,29,0,2,35,0,2,35,49,49,56,70,1,1
CuratorFrameworkSingleton.java,0,0,3,6,0,3,6,349,349,0,122,0,0
StorageBasedAuthorizationProvider.java,0,0,1,21,0,1,21,81,81,0,72,4,0
AuthorizationPreEventListener.java,2,0,1,12,0,1,12,284,284,0,119,0,0
HiveAuthzContext.java,0,0,1,7,1,1,7,182,182,0,114,0,0
HiveOperationType.java,3,0,3,26,0,3,26,203,151,38,39,0,0
AuthorizationMetaStoreFilterHook.java,0,0,1,9,1,1,9,182,182,0,60,0,0
SettableConfigUpdater.java,0,0,1,4,0,1,4,151,151,0,262,0,1
HiveAuthorizerImpl.java,0,0,1,21,1,1,21,182,182,0,43,0,0
HiveAuthorizer.java,0,0,1,24,1,1,24,182,182,0,37,0,0
HiveAuthorizationValidator.java,0,0,1,14,1,1,14,182,182,0,66,0,0
HiveV1Authorizer.java,0,0,1,15,1,1,15,182,182,0,48,0,0
DummyHiveAuthorizationValidator.java,0,0,1,9,1,1,9,182,182,0,77,0,0
SQLAuthorizationUtils.java,0,0,1,18,0,1,18,182,182,0,52,0,0
Operation2Privilege.java,8,0,5,36,0,5,36,150,8,48,31,5,0
SQLStdHiveAuthorizationValidator.java,0,0,1,25,1,1,25,182,182,0,35,0,0
CompactorMR.java,67,0,11,43,0,11,43,143,83,32,26,2,5
Initiator.java,0,0,2,33,0,2,33,143,83,187,30,0,1
HouseKeeperServiceBase.java,0,0,1,4,0,1,4,203,203,0,50,0,0
Worker.java,0,0,2,24,0,2,24,143,83,193,42,0,1
ReduceTran.java,0,0,2,14,0,2,14,473,473,19,71,0,2
GroupByShuffler.java,1,0,2,8,0,2,8,473,473,19,132,0,2
RepartitionShuffler.java,42,0,1,1,0,1,1,473,473,0,0,17,0
HiveSparkClientFactory.java,37,0,6,40,0,6,40,39,13,50,20,3,2
LocalHiveSparkClient.java,12,0,3,16,0,3,16,72,17,121,56,3,1
ShuffleTran.java,0,0,1,11,0,1,11,473,473,0,90,0,1
HiveBaseFunctionResultList.java,0,10,1,11,0,1,11,69,69,0,78,0,0
SparkShuffler.java,0,0,2,7,0,2,7,473,473,19,154,0,2
HiveReduceFunction.java,0,0,3,17,0,3,17,271,69,67,59,0,2
HivePairFlatMapFunction.java,4,0,1,9,0,1,9,151,151,0,94,8,0
SparkTask.java,109,0,8,49,0,8,49,139,17,17,19,4,5
RemoteHiveSparkClient.java,12,0,5,42,0,5,42,70,17,62,20,1,2
HiveMapFunction.java,0,0,1,17,0,1,17,69,69,0,50,0,0
SparkUtilities.java,0,10,2,29,0,2,29,107,63,186,29,0,1
SparkReduceRecordHandler.java,38,0,4,28,0,4,28,184,9,20,35,13,2
SparkPlanGenerator.java,0,3,2,56,0,2,56,473,473,19,16,0,2
HiveReduceFunctionResultList.java,8,0,2,9,0,2,9,473,473,19,114,0,2
SparkDynamicPartitionPruner.java,0,0,1,3,0,1,3,24,24,0,182,0,0
