Name,NumberOfLinesAdded,NumberOfLinesRemoved,ChangedByNCommitsInCurrentVersion,ChangedByNCommitsInCurrentVersionAndPreviousVersions,BugsFixedInNCommits,AuthorsInCurrentVersion,AuthorsInCurrentAndPreviousVersions,AuthorsAvgExpertise,AuthorsMinExpertise,AvgCommitTimeForCurrentVersion,AvgCommitTimeForCurrentVersionAndPreviousVersions,ChangedComments,UnchangedComments
DummyTxnManager.java,5,0,2,14,0,2,14,119,119,17,53,0,0
DbTxnManager.java,140,0,11,31,0,11,31,70,22,19,27,28,1
DbLockManager.java,95,0,5,16,0,5,16,70,22,40,53,0,3
HiveAuthenticationProvider.java,0,0,2,5,1,2,5,132,110,54,491,0,2
SessionStateConfigUserAuthenticator.java,0,0,2,4,1,2,4,132,110,54,280,0,2
HadoopDefaultAuthenticator.java,0,0,2,9,1,2,9,132,110,54,245,0,2
SessionStateUserAuthenticator.java,0,0,2,4,1,2,4,132,110,54,280,0,2
AcidOpenTxnsCounterService.java,69,0,1,1,0,1,1,22,22,0,0,21,0
AcidCompactionHistoryService.java,0,1,3,4,0,3,4,139,119,30,20,0,1
AcidHouseKeeperService.java,8,0,3,7,0,3,7,139,119,30,36,0,1
AcidWriteSetService.java,78,0,2,2,0,2,2,124,119,18,18,20,0
SyntheticJoinPredicate.java,0,0,3,12,0,3,12,237,71,17,45,0,0
PredicateTransitivePropagate.java,0,0,2,10,0,2,10,291,71,35,134,0,0
PredicatePushDown.java,0,0,2,16,0,2,16,36,1,47,166,0,0
OpProcFactory.java,0,0,3,75,0,3,75,320,128,82,35,4,0
SimplePredicatePushDown.java,0,0,1,2,0,1,2,128,128,0,2,0,0
ForwardOperator.java,0,2,2,19,0,2,19,528,511,76,153,0,1
TemporaryHashSinkOperator.java,0,0,1,4,0,1,4,511,511,0,239,0,0
UnionOperator.java,0,0,3,27,0,3,27,359,20,74,101,0,2
MoveTask.java,20,0,11,89,0,11,89,353,41,12,32,3,5
SerializationUtilities.java,145,0,7,11,0,7,11,363,187,22,13,0,1
HashTableSinkOperator.java,0,0,1,42,0,1,42,511,511,0,46,0,0
LateralViewForwardOperator.java,0,3,2,8,0,2,8,528,511,76,298,0,1
ColumnStatsTask.java,14,0,6,22,0,6,22,230,70,27,62,5,2
ReduceSinkOperator.java,3,0,6,76,0,6,76,459,8,30,37,5,0
AbstractMapJoinOperator.java,0,0,1,33,0,1,33,511,511,0,67,0,0
FunctionRegistry.java,57,0,14,231,0,14,231,425,2,9,12,7,1
ListSinkOperator.java,4,0,3,11,0,3,11,377,73,47,134,0,2
TerminalOperator.java,10,0,2,7,0,2,7,528,511,76,461,0,1
CommonJoinOperator.java,0,2,2,67,0,2,67,528,511,76,37,0,1
TableScanOperator.java,23,0,4,64,0,4,64,303,44,25,42,1,2
DDLTask.java,0,20,36,321,0,36,321,244,20,5,8,19,16
UDFClassLoader.java,0,0,1,2,0,1,2,187,187,0,0,0,0
GlobalWorkMapFactory.java,0,0,1,7,0,1,7,511,511,0,43,0,0
StatsNoJobTask.java,12,0,5,19,0,5,19,546,70,14,40,0,1
StatsTask.java,24,0,5,45,0,5,45,310,110,34,47,11,0
AbstractFileMergeOperator.java,14,0,3,9,0,3,9,422,209,38,71,3,1
MapOperator.java,0,84,5,94,0,5,94,367,44,27,30,9,1
FunctionTask.java,11,0,4,36,0,4,36,290,70,18,78,0,1
GroupByOperator.java,0,1,3,87,0,3,87,528,511,47,32,0,2
ScriptOperator.java,0,2,3,61,0,3,61,528,511,38,46,0,1
TaskRunner.java,2,0,5,16,0,5,16,42,3,22,156,0,4
SelectOperator.java,0,2,2,41,0,2,41,528,511,76,69,0,1
OperatorFactory.java,0,0,1,52,0,1,52,511,511,0,52,0,0
DummyStoreOperator.java,7,0,2,10,0,2,10,528,511,76,133,0,1
ObjectCacheFactory.java,0,0,1,11,0,1,11,511,511,0,83,0,0
OrcFileMergeOperator.java,2,0,4,14,0,4,14,268,84,49,43,5,0
RCFileMergeOperator.java,0,0,1,5,0,1,5,511,511,0,123,0,0
CommonMergeJoinOperator.java,0,1,4,28,0,4,28,319,33,59,22,0,1
MapJoinOperator.java,9,0,5,134,0,5,134,220,33,19,18,0,0
TextRecordWriter.java,0,0,2,7,0,2,7,72,34,0,409,0,2
ColumnStatsUpdateTask.java,0,12,4,9,0,4,9,230,70,37,79,4,1
ConditionalTask.java,1,0,2,22,0,2,22,266,22,101,119,0,1
HashTableDummyOperator.java,0,2,2,10,0,2,10,528,511,76,219,0,1
FileSinkOperator.java,27,0,13,130,0,13,130,349,2,16,21,7,5
FilterOperator.java,0,2,2,42,0,2,42,528,511,76,67,0,1
PTFOperator.java,0,2,2,19,0,2,19,528,511,76,61,0,1
DemuxOperator.java,0,2,2,20,0,2,20,528,511,76,52,0,1
PTFUtils.java,0,0,2,6,0,2,6,209,209,3,196,0,0
SecureCmdDoAs.java,18,0,1,8,0,1,8,154,154,0,131,0,0
UDTFOperator.java,0,2,2,22,0,2,22,528,511,76,110,0,1
ExplainTask.java,0,25,3,68,0,3,68,103,70,39,41,2,1
TezDummyStoreOperator.java,0,0,1,7,0,1,7,511,511,0,80,0,0
JoinOperator.java,0,0,1,61,0,1,61,511,511,0,44,0,0
TextRecordReader.java,0,0,2,8,0,2,8,72,34,0,351,0,2
AppMasterEventOperator.java,0,2,2,13,0,2,13,528,511,76,48,0,1
AbstractMapOperator.java,178,0,1,1,0,1,1,44,44,0,0,49,0
FetchTask.java,7,0,5,44,0,5,44,177,44,25,63,1,2
LimitOperator.java,0,2,3,25,0,3,25,353,2,58,113,0,1
FetchOperator.java,9,0,2,79,0,2,79,116,44,106,32,0,1
SparkHashTableSinkOperator.java,6,0,4,23,0,4,23,282,1,38,24,1,2
Registry.java,167,0,7,11,0,7,11,202,22,22,48,22,4
CollectOperator.java,7,0,2,19,0,2,19,528,511,76,153,0,1
SMBMapJoinOperator.java,2,0,2,51,0,2,51,278,44,5,43,0,0
MuxOperator.java,0,2,2,12,0,2,12,528,511,76,90,0,1
TaskResult.java,3,0,1,5,0,1,5,74,74,0,585,0,1
HashTableLoader.java,0,0,5,78,0,5,78,511,511,2,11,0,0
OperatorUtils.java,33,0,3,21,0,3,21,80,33,42,55,0,2
LateralViewJoinOperator.java,0,2,2,14,0,2,14,528,511,76,177,0,1
GenMRFileSink1.java,2,0,1,74,0,1,74,1491,1491,0,35,0,0
AbstractBucketJoinProc.java,0,0,1,19,0,1,19,1491,1491,0,60,0,0
ReduceSinkMapJoinProc.java,0,1,3,30,0,3,30,224,33,34,31,0,1
SamplePruner.java,0,0,1,18,0,1,18,71,71,0,156,0,0
Transform.java,0,0,1,5,0,1,5,71,71,0,647,0,0
RedundantDynamicPruningConditionsRemoval.java,229,0,1,1,0,1,1,128,128,0,0,0,0
AbstractSMBJoinProc.java,0,0,4,21,0,4,21,710,128,30,55,0,1
MapJoinFactory.java,0,0,1,23,0,1,23,1491,1491,0,107,0,0
MapJoinProcessor.java,0,0,2,75,0,2,75,291,71,35,32,0,0
FixedBucketPruningOptimizer.java,0,0,2,5,0,2,5,291,71,48,20,0,0
ConvertJoinMapJoin.java,35,0,3,47,0,3,47,710,128,66,21,22,0
SkewJoinOptimizer.java,0,0,3,17,0,3,17,691,71,22,76,0,0
PartitionColumnsSeparator.java,0,0,1,3,0,1,3,71,71,0,21,0,0
LimitPushdownOptimizer.java,0,0,4,9,0,4,9,67,2,63,128,8,0
SimpleFetchAggregation.java,0,0,2,9,0,2,9,291,71,35,108,0,0
PointLookupOptimizer.java,0,0,1,6,0,1,6,71,71,0,24,0,0
ConstantPropagateProcFactory.java,72,0,7,44,0,7,44,94,1,23,15,2,1
Optimizer.java,1,0,9,99,0,9,99,208,71,18,27,2,2
ConstantPropagate.java,0,0,1,11,0,1,11,71,71,0,50,0,0
ConstantPropagateProcCtx.java,33,0,3,9,0,3,9,103,71,61,82,36,0
GenMRTableScan1.java,0,1,3,35,0,3,35,691,70,50,78,0,1
ColumnPrunerProcCtx.java,0,0,1,19,0,1,19,20,20,0,148,0,1
SimpleFetchOptimizer.java,0,2,6,35,0,6,35,561,71,29,39,1,1
GroupByOptimizer.java,0,0,2,30,0,2,30,291,71,35,77,0,0
BucketMapJoinOptimizer.java,0,0,1,23,0,1,23,71,71,0,96,0,0
GlobalLimitOptimizer.java,0,2,3,13,0,3,13,521,2,4,103,0,0
DynamicPartitionPruningOptimization.java,0,18,4,14,1,4,14,314,71,19,40,0,0
JoinReorder.java,0,0,1,8,0,1,8,71,71,0,324,0,0
BucketingSortingReduceSinkOptimizer.java,15,0,5,21,0,5,21,113,44,20,53,0,1
SortedDynPartitionOptimizer.java,105,0,10,31,0,10,31,402,71,18,26,20,0
IndexUtils.java,2,0,1,12,0,1,12,36,36,0,152,0,1
ColumnPruner.java,4,0,2,27,0,2,27,90,71,76,102,0,0
GenMRProcContext.java,0,4,1,29,0,1,29,1491,1491,0,91,0,0
SortedMergeBucketMapJoinOptimizer.java,0,0,1,16,0,1,16,71,71,0,140,0,0
NonBlockingOpDeDupProc.java,0,1,2,16,0,2,16,100,71,151,78,0,1
ColumnPrunerProcFactory.java,12,0,2,67,0,2,67,110,110,56,40,0,1
SizeBasedBigTableSelectorForAutoSMJ.java,0,0,1,4,0,1,4,2,2,0,382,0,1
IdentityProjectRemover.java,0,0,1,8,0,1,8,71,71,0,55,0,0
StatsOptimizer.java,45,0,7,29,0,7,29,88,41,25,33,12,0
GenMRUnion1.java,1,0,1,30,0,1,30,1491,1491,0,84,0,0
GenMapRedUtils.java,0,9,6,164,0,6,164,533,2,12,16,0,1
CommandUtil.java,1,0,3,8,1,3,8,201,110,27,97,0,3
HiveCommand.java,4,0,1,9,0,1,9,74,74,0,107,0,0
GenSparkUtils.java,0,0,4,36,0,4,36,567,2,42,18,0,1
GenSparkProcContext.java,1,0,1,14,0,1,14,1491,1491,0,38,0,0
SparkProcessAnalyzeTable.java,0,0,2,14,0,2,14,290,70,56,46,0,1
SparkCompiler.java,0,3,2,33,0,2,33,850,209,7,16,0,0
SplitOpTreeForDPP.java,0,0,2,5,0,2,5,209,209,3,36,0,0
SparkPartitionPruningSinkOperator.java,2,0,2,6,0,2,6,528,511,76,52,0,1
GenSparkWork.java,0,0,1,20,0,1,20,511,511,0,28,0,0
HiveAuthorizationTaskFactoryImpl.java,1,0,1,20,0,1,20,511,511,0,41,0,0
MetaDataFormatUtils.java,73,0,2,24,0,2,24,60,50,49,89,1,1
JsonMetaDataFormatter.java,8,0,1,12,0,1,12,71,71,0,136,0,1
TextMetaDataFormatter.java,21,0,1,17,0,1,17,71,71,0,93,0,1
MetaDataFormatter.java,4,0,1,8,0,1,8,71,71,0,213,2,0
GenericUDTFJSONTuple.java,0,0,1,12,0,1,12,511,511,0,179,0,0
GenericUDFOPEqual.java,24,0,1,11,0,1,11,44,44,0,193,0,0
GenericUDFLpad.java,0,0,1,4,0,1,4,10,10,0,240,0,0
GenericUDFBetween.java,0,0,1,4,0,1,4,2,2,0,524,0,1
GenericUDFDateSub.java,0,121,1,8,0,1,8,187,187,0,127,0,1
GenericUDAFLastValue.java,0,0,1,9,0,1,9,70,70,0,122,0,0
GenericUDAFEvaluator.java,3,0,1,9,0,1,9,78,78,0,301,0,0
GenericUDFMaskShowFirstN.java,248,0,1,1,0,1,1,2,2,0,0,25,0
GenericUDAFCount.java,33,0,2,13,0,2,13,70,70,8,198,0,0
GenericUDFBasePad.java,0,0,1,7,0,1,7,10,10,0,120,0,0
GenericUDAFSum.java,52,0,1,23,0,1,23,70,70,0,108,0,0
GenericUDAFStreamingEvaluator.java,0,0,1,8,0,1,8,70,70,0,77,0,0
GenericUDFFromUtcTimestamp.java,0,0,1,11,0,1,11,187,187,0,160,0,0
GenericUDFDate.java,2,0,3,7,0,3,7,116,44,74,148,0,1
GenericUDFUtils.java,30,0,1,24,0,1,24,511,511,0,113,11,0
GenericUDFOPEqualOrGreaterThan.java,24,0,1,13,0,1,13,44,44,0,161,0,0
NumDistinctValueEstimator.java,0,8,2,8,0,2,8,94,78,21,171,0,0
GenericUDFDateAdd.java,0,2,1,8,0,1,8,187,187,0,127,1,0
GenericUDFOPMinus.java,1,0,1,7,0,1,7,44,44,0,134,0,0
GenericUDFOPGreaterThan.java,23,0,1,13,0,1,13,44,44,0,161,0,0
GenericUDFBridge.java,21,0,1,15,0,1,15,511,511,0,168,0,0
GenericUDFTimestamp.java,0,0,1,11,0,1,11,44,44,0,164,0,0
GenericUDTFGetSplits.java,501,0,9,9,0,9,9,366,187,11,11,3,5
GenericUDFNvl.java,0,0,1,5,0,1,5,110,110,0,278,0,0
GenericUDFOPNotEqual.java,24,0,1,12,0,1,12,44,44,0,176,0,0
GenericUDAFMax.java,0,0,1,12,0,1,12,70,70,0,193,0,0
GenericUDFMaskLastN.java,193,0,1,1,0,1,1,2,2,0,0,17,0
GenericUDFOPPlus.java,1,0,1,7,0,1,7,44,44,0,134,0,0
GenericUDFMask.java,338,0,2,2,0,2,2,2,2,37,37,17,1
GenericUDFFormatNumber.java,25,0,1,9,0,1,9,3,3,0,170,0,0
GenericUDAFComputeStats.java,21,0,3,17,0,3,17,74,33,33,77,0,1
GenericUDFMaskShowLastN.java,198,0,1,1,0,1,1,2,2,0,0,17,0
GenericUDAFMin.java,2,0,1,9,0,1,9,20,20,0,273,0,0
GenericUDFIf.java,14,0,1,18,0,1,18,44,44,0,142,0,0
GenericUDFOPLessThan.java,23,0,1,13,0,1,13,44,44,0,161,0,0
GenericUDFOPEqualOrLessThan.java,23,0,1,13,0,1,13,44,44,0,161,0,0
GenericUDFToUnixTimeStamp.java,1,0,1,9,0,1,9,44,44,0,140,0,0
GenericUDFMaskFirstN.java,229,0,1,1,0,1,1,2,2,0,0,25,0
GenericUDFToDate.java,1,0,1,6,0,1,6,44,44,0,185,0,0
GenericUDFMaskHash.java,77,0,1,1,0,1,1,2,2,0,0,17,0
GenericUDAFAverage.java,27,0,1,24,0,1,24,70,70,0,104,0,0
GenericUDAFFirstValue.java,0,0,1,10,0,1,10,70,70,0,108,0,0
GenericUDFLeadLag.java,0,0,1,9,0,1,9,209,209,0,123,0,0
BaseMaskUDF.java,473,0,1,1,0,1,1,2,2,0,0,59,0
GenericUDFRpad.java,0,0,1,4,0,1,4,10,10,0,240,0,0
WindowingTableFunction.java,150,0,3,22,0,3,22,99,70,49,51,11,0
TableFunctionEvaluator.java,0,0,1,11,0,1,11,209,209,0,98,0,0
ValueBoundaryDef.java,0,4,1,4,0,1,4,128,128,0,296,0,1
OrderExpressionDef.java,11,0,1,3,0,1,3,128,128,0,436,0,0
PTFExpressionDef.java,0,1,2,7,0,2,7,168,128,90,148,0,1
PTFQueryInputDef.java,0,0,1,5,0,1,5,110,110,0,211,0,0
ShapeDetails.java,0,0,1,4,0,1,4,209,209,0,266,0,0
PartitionedTableFunctionDef.java,8,0,2,7,0,2,7,119,110,25,145,0,0
FSStatsAggregator.java,0,0,2,8,0,2,8,106,2,123,110,0,1
FSStatsPublisher.java,1,0,2,9,0,2,9,106,2,123,96,0,1
OrcRecordUpdater.java,0,39,3,17,1,3,17,105,22,94,50,8,0
ExternalCache.java,338,0,1,1,0,1,1,511,511,0,0,39,0
OrcFileKeyWrapper.java,0,0,1,6,0,1,6,84,84,0,95,0,0
OrcFileStripeMergeRecordReader.java,0,0,1,8,0,1,8,84,84,0,65,0,0
LocalCache.java,112,0,1,1,0,1,1,511,511,0,0,20,0
OrcRawRecordMerger.java,0,31,9,22,1,9,22,84,1,24,37,7,4
OrcSerde.java,0,0,1,14,0,1,14,84,84,0,74,0,0
OrcFileValueWrapper.java,0,0,1,3,0,1,3,84,84,0,230,0,0
OrcUnion.java,0,0,1,7,0,1,7,84,84,0,162,0,0
VectorizedOrcInputFormat.java,20,0,6,26,0,6,26,64,44,35,43,6,0
OrcNewInputFormat.java,10,0,2,13,0,2,13,298,84,134,65,3,0
OrcStruct.java,0,0,1,26,0,1,26,84,84,0,38,0,0
OrcNewSplit.java,0,0,1,10,0,1,10,84,84,0,72,0,0
OrcSplit.java,21,0,4,29,0,4,29,213,44,44,31,4,0
OrcInputFormat.java,99,0,16,137,0,16,137,468,44,13,8,80,5
MetastoreExternalCachesByConf.java,82,0,1,1,0,1,1,511,511,0,0,24,0
OrcOutputFormat.java,0,3,2,21,0,2,21,788,84,100,53,0,0
OrcFileFormatProxy.java,80,0,2,2,0,2,2,511,511,88,88,0,1
MapredParquetInputFormat.java,0,0,1,11,0,1,11,44,44,0,81,0,1
ProjectionPusher.java,0,0,2,8,0,2,8,140,70,22,98,0,0
FilterPredicateLeafBuilder.java,0,0,1,3,0,1,3,20,20,0,226,0,0
ConvertAstToSearchArg.java,0,0,2,10,0,2,10,209,209,2,15,0,0
MergeFileTask.java,1,0,4,11,0,4,11,180,22,38,60,0,2
EncodedReaderImpl.java,11,0,10,46,0,10,46,268,84,22,10,8,2
OrcBatchKey.java,6,0,1,7,0,1,7,511,511,0,72,1,0
StreamUtils.java,0,1,3,21,0,3,21,298,84,66,19,1,0
EncodedReader.java,0,0,2,8,0,2,8,146,84,143,58,0,1
EncodedTreeReaderFactory.java,0,0,3,9,0,3,9,298,84,100,51,0,1
ColumnTruncateTask.java,1,0,4,21,0,4,21,180,22,38,55,0,2
PartialScanTask.java,0,0,4,24,0,4,24,180,22,38,49,0,2
ETypeConverter.java,1,0,1,18,0,1,18,2,2,0,46,0,1
HiveSchemaConverter.java,0,6,1,13,0,1,13,74,74,0,63,0,1
HiveStructConverter.java,2,0,2,8,0,2,8,3,2,123,71,0,1
ParquetHiveSerDe.java,0,9,1,20,0,1,20,74,74,0,40,2,0
AbstractParquetMapInspector.java,0,0,1,9,0,1,9,20,20,0,101,0,1
ParquetHiveArrayInspector.java,0,0,1,8,0,1,8,20,20,0,115,0,1
ArrayWritableObjectInspector.java,0,0,1,13,0,1,13,74,74,0,62,0,1
ParquetRecordWriterWrapper.java,0,0,1,9,0,1,9,2,2,0,98,0,1
DataWritableWriter.java,5,0,1,14,0,1,14,20,20,0,62,4,0
DataWritableReadSupport.java,19,0,1,21,0,1,21,74,74,0,38,1,0
ZooKeeperHiveLockManager.java,2,0,1,33,0,1,33,2,2,0,62,0,0
HiveAuthorizationProviderBase.java,4,0,1,6,0,1,6,511,511,0,375,0,0
DefaultHiveAuthorizationTranslator.java,0,0,1,2,0,1,2,339,339,0,0,0,0
AuthorizationUtils.java,0,0,1,13,0,1,13,339,339,0,57,0,0
HiveAuthzContext.java,16,0,1,6,1,1,6,154,154,0,136,6,0
AbstractHiveAuthorizer.java,0,0,1,2,0,1,2,339,339,0,0,0,0
HiveOperationType.java,5,0,5,23,0,5,23,170,22,30,38,0,3
AuthorizationMetaStoreFilterHook.java,1,0,3,8,1,3,8,201,110,27,68,0,3
HiveAuthorizerImpl.java,13,0,5,22,1,5,22,201,110,41,41,0,3
HiveAuthorizationTranslator.java,0,0,1,2,0,1,2,339,339,0,0,0,0
HivePrivilegeObject.java,31,0,2,16,0,2,16,110,110,6,54,8,1
HiveAuthorizer.java,41,0,5,25,1,5,25,201,110,41,36,108,1
HiveAuthorizationValidator.java,7,0,3,13,1,3,13,132,110,36,72,0,3
HiveV1Authorizer.java,28,0,6,16,1,6,16,278,110,33,45,0,3
DummyHiveAuthorizationValidator.java,14,0,3,8,1,3,8,132,110,36,88,0,3
Operation2Privilege.java,9,0,5,29,0,5,29,170,22,30,29,0,3
SQLStdHiveAuthorizationValidator.java,12,0,6,25,1,6,25,100,36,35,35,0,3
CompactorMR.java,6,0,7,28,0,7,28,336,2,24,29,21,2
CompactorThread.java,6,0,2,8,0,2,8,90,22,55,101,0,1
Cleaner.java,54,0,4,13,0,4,13,70,22,21,59,29,2
Initiator.java,31,0,10,32,0,10,32,448,22,14,25,6,4
HouseKeeperServiceBase.java,0,0,2,3,0,2,3,119,119,104,52,2,0
Worker.java,16,0,7,23,0,7,23,100,22,22,35,0,4
TaskLogProcessor.java,0,0,1,8,0,1,8,22,22,0,314,0,1
HiveSparkClientFactory.java,44,0,8,30,0,8,30,189,34,19,17,3,2
SparkTask.java,0,140,5,42,0,5,42,156,8,32,15,3,1
RemoteHiveSparkClient.java,12,0,4,38,0,4,38,179,13,43,13,1,0
SparkUtilities.java,5,0,2,27,0,2,27,461,461,25,17,0,0
SparkReduceRecordHandler.java,2,0,1,24,0,1,24,186,186,0,25,1,0
SparkPlanGenerator.java,0,0,1,54,0,1,54,34,34,0,12,0,1
SparkMapRecordHandler.java,1,0,2,27,0,2,27,278,44,104,24,0,1
KryoSerializer.java,0,0,1,13,0,1,13,209,209,0,43,0,0
SortByShuffler.java,7,0,1,8,0,1,8,34,34,0,93,0,1
HadoopJobExecHelper.java,18,0,5,52,0,5,52,61,22,28,37,0,4
MapredLocalTask.java,15,0,10,69,0,10,69,122,3,15,29,0,5
ExecMapper.java,1,0,2,59,0,2,59,278,44,104,48,0,1
MapRedTask.java,0,1,7,74,0,7,74,77,3,20,38,0,4
JobDebugger.java,6,0,1,9,0,1,9,74,74,0,215,0,1
ExecDriver.java,8,0,10,196,0,10,196,214,22,17,14,0,5
MapJoinTableContainerSerDe.java,14,0,2,19,0,2,19,272,34,103,55,3,0
HashMapWrapper.java,0,0,1,21,0,1,21,511,511,0,111,0,0
HybridHashTableContainer.java,84,0,6,28,0,6,28,218,22,32,15,11,1
KeyValueContainer.java,3,0,2,5,0,2,5,266,22,36,102,0,2
ObjectContainer.java,0,2,2,7,0,2,7,360,209,112,62,0,1
RowContainer.java,4,0,1,29,0,1,29,511,511,0,81,0,1
MapJoinTableContainer.java,0,0,1,9,0,1,9,511,511,0,111,0,0
MapJoinBytesTableContainer.java,22,0,2,32,0,2,32,320,128,29,21,0,0
MapJoinKey.java,4,0,2,17,0,2,17,320,128,29,57,0,0
VectorCopyRow.java,60,0,2,8,0,2,8,44,44,48,49,0,1
VectorFilterOperator.java,0,0,2,15,0,2,15,528,511,76,76,0,1
VectorHashKeyWrapper.java,99,0,2,17,0,2,17,44,44,48,65,0,1
VectorColumnAssignFactory.java,20,0,2,18,0,2,18,44,44,48,52,0,1
VectorSparkPartitionPruningSinkOperator.java,0,3,3,6,0,3,6,367,44,52,58,0,2
VectorMapJoinOuterFilteredOperator.java,0,5,3,7,0,3,7,367,44,52,60,0,2
VectorExtractRow.java,0,386,4,7,0,4,7,44,44,28,64,77,2
VectorSMBMapJoinOperator.java,0,0,3,17,0,3,17,367,44,52,52,0,2
VectorColumnSetInfo.java,41,0,2,5,0,2,5,44,44,48,141,3,0
VectorMapOperator.java,821,0,3,17,0,3,17,367,44,52,68,165,1
VectorSerializeRow.java,6,0,2,6,0,2,6,44,44,48,69,0,1
VectorLimitOperator.java,3,0,3,7,0,3,7,353,2,58,151,0,1
VectorMapJoinOperator.java,3,0,3,30,0,3,30,367,44,52,32,0,2
VectorizedBatchUtil.java,61,0,5,28,0,5,28,44,44,37,40,0,2
TimestampUtils.java,27,0,3,8,0,3,8,64,44,50,154,33,1
VectorGroupByOperator.java,5,0,5,37,0,5,37,328,44,26,30,0,3
VectorSparkHashTableSinkOperator.java,0,2,3,6,0,3,6,367,44,52,61,0,2
VectorFileSinkOperator.java,0,4,3,21,0,3,21,367,44,52,54,0,2
VectorAssignRow.java,118,0,3,6,0,3,6,44,44,42,77,120,1
VectorGroupKeyHelper.java,22,0,2,6,0,2,6,44,44,48,113,0,1
VectorHashKeyWrapperBatch.java,201,0,2,16,0,2,16,44,44,48,69,24,0
VectorMapJoinBaseOperator.java,0,1,2,7,0,2,7,278,44,104,60,0,1
VectorDeserializeRow.java,0,57,3,8,0,3,8,44,44,42,54,125,1
VectorSelectOperator.java,7,0,2,20,0,2,20,528,511,76,56,0,1
VectorAppMasterEventOperator.java,0,7,3,10,0,3,10,367,44,52,65,0,2
VectorReduceSinkOperator.java,0,4,3,24,0,3,24,367,44,52,46,0,2
VectorizedRowBatchCtx.java,0,3,6,55,0,6,55,112,44,28,20,0,4
VectorizationContext.java,48,0,18,109,0,18,109,531,44,11,10,50,7
VectorExpressionDescriptor.java,7,0,2,15,0,2,15,44,44,48,63,3,0
ReduceRecordSource.java,0,0,1,21,0,1,21,44,44,0,29,0,1
MapRecordProcessor.java,3,0,7,53,0,7,53,249,33,28,18,0,2
DagUtils.java,30,0,10,113,0,10,113,246,22,14,8,4,1
DynamicPartitionPruner.java,4,0,3,12,1,3,12,225,1,248,49,0,1
TezJobMonitor.java,142,0,9,64,0,9,64,240,22,17,16,19,3
CustomPartitionVertex.java,0,0,1,26,0,1,26,109,109,0,26,0,0
ReduceRecordProcessor.java,0,2,2,52,0,2,52,310,109,174,19,0,1
SplitGrouper.java,0,1,2,13,0,2,13,310,109,14,51,0,0
TezSessionState.java,50,0,10,67,0,10,67,311,78,19,15,14,0
HiveSplitGenerator.java,42,0,6,44,0,6,44,281,109,20,16,5,0
TezTask.java,0,3,7,83,0,7,83,262,22,21,12,0,1
ColumnarSplitSizeEstimator.java,2,0,1,2,0,1,2,209,209,0,210,1,0
MergeFileRecordProcessor.java,0,1,1,18,0,1,18,109,109,0,37,0,1
TezProcessor.java,4,0,3,38,0,3,38,84,33,4,26,0,3
HostAffinitySplitLocationProvider.java,0,0,1,2,0,1,2,109,109,0,0,0,0
RecordProcessor.java,11,0,1,21,0,1,21,109,109,0,48,1,0
MapRecordSource.java,0,0,1,8,0,1,8,44,44,0,83,0,1
TezSessionPoolManager.java,43,0,5,26,0,5,26,363,33,8,27,0,0
SparkSession.java,8,0,1,7,0,1,7,461,461,0,76,0,0
SparkSessionImpl.java,39,0,1,13,0,1,13,461,461,0,38,0,0
RemoteSparkJobMonitor.java,18,0,2,3,0,2,3,34,34,73,217,0,1
SparkJobStatus.java,2,0,1,10,0,1,10,34,34,0,51,0,0
LocalSparkJobMonitor.java,0,0,1,2,0,1,2,34,34,0,434,0,1
RemoteSparkJobStatus.java,0,9,2,17,0,2,17,21,8,29,28,0,0
LocalSparkJobStatus.java,0,61,2,9,0,2,9,21,8,29,56,0,0
SparkJobUtils.java,73,0,2,2,0,2,2,68,8,97,97,17,0
VectorUDFArgDesc.java,0,0,1,5,0,1,5,44,44,0,204,0,0
VectorUDFAdaptor.java,0,9,1,9,0,1,9,44,44,0,115,6,0
CastDecimalToTimestamp.java,0,5,3,7,0,3,7,64,44,50,140,0,2
VectorUDFDateAddScalarCol.java,0,8,2,6,0,2,6,116,44,114,164,0,1
VectorUDFMinuteTimestamp.java,38,0,1,1,0,1,1,44,44,0,0,0,0
VectorUDFTimestampFieldDate.java,163,0,1,1,0,1,1,44,44,0,0,0,0
IfExprIntervalDayTimeColumnColumn.java,153,0,2,2,0,2,2,44,44,48,48,8,0
VectorUDFMonthDate.java,44,0,1,1,0,1,1,44,44,0,0,0,0
VectorUDFMinuteDate.java,38,0,1,1,0,1,1,44,44,0,0,0,0
LongColLessLongScalar.java,0,0,1,2,0,1,2,44,44,0,161,0,1
ConstantVectorExpression.java,40,0,2,16,0,2,16,44,44,48,70,0,1
VectorUDFDateAddColCol.java,0,18,3,6,0,3,6,116,44,57,164,1,1
VectorUDFHourTimestamp.java,39,0,1,1,0,1,1,44,44,0,0,0,0
LongColGreaterEqualLongScalar.java,0,0,1,2,0,1,2,44,44,0,161,0,1
ColOrCol.java,254,0,2,7,0,2,7,44,44,6,189,130,1
LongScalarNotEqualLongColumn.java,0,0,1,2,0,1,2,44,44,0,161,0,1
VectorUDFDayOfMonthDate.java,38,0,1,1,0,1,1,44,44,0,0,0,0
IfExprIntervalDayTimeScalarColumn.java,149,0,2,2,0,2,2,44,44,48,48,6,0
VectorUDFDateDiffColCol.java,47,0,2,5,0,2,5,44,44,48,188,0,1
VectorUDFHourDate.java,39,0,1,1,0,1,1,44,44,0,0,0,0
