Name,NumberOfLinesAdded,NumberOfLinesRemoved,ChangedByNCommitsInCurrentVersion,ChangedByNCommitsInCurrentVersionAndPreviousVersions,BugsFixedInNCommits,AuthorsInCurrentVersion,AuthorsInCurrentAndPreviousVersions,AuthorsAvgExpertise,AuthorsMinExpertise,AvgCommitTimeForCurrentVersion,AvgCommitTimeForCurrentVersionAndPreviousVersions,ChangedComments,UnchangedComments
PrimitiveTypeInfo.java,3,0,1,10,0,1,10,149,149,0,269,0,0
LazyDioBinary.java,51,0,1,1,0,1,1,8,8,0,0,23,0
TCTLSeparatedProtocol.java,0,0,1,15,0,1,15,1462,1462,0,186,0,1
TBinarySortableProtocol.java,0,0,1,11,0,1,11,1462,1462,0,254,0,1
SettableUnionObjectInspector.java,0,0,1,3,0,1,3,41,41,0,346,2,0
ReflectionStructObjectInspector.java,40,0,1,15,0,1,15,59,59,0,180,7,0
ObjectInspectorConverters.java,2,0,2,24,0,2,24,752,41,98,96,3,0
MetadataListStructObjectInspector.java,0,0,2,9,0,2,9,96,23,47,302,0,0
ObjectInspectorUtils.java,93,0,9,63,0,9,63,300,23,22,42,26,4
StandardConstantStructObjectInspector.java,51,0,1,1,0,1,1,41,41,0,0,27,0
StandardStructObjectInspector.java,5,0,2,12,0,2,12,794,126,77,236,0,2
StandardUnionObjectInspector.java,0,0,1,5,0,1,5,41,41,0,444,0,1
ThriftUnionObjectInspector.java,6,0,2,3,0,2,3,59,59,2,168,0,2
ObjectInspectorFactory.java,42,0,2,24,0,2,24,50,41,9,109,3,1
BinarySortableDeserializeRead.java,1,0,2,3,0,2,3,739,16,3,100,0,2
BinarySortableSerializeWrite.java,0,5,3,6,0,3,6,644,16,2,40,0,3
LazyBinarySerializeWrite.java,1,0,3,5,0,3,5,665,78,48,50,0,3
LazyBinaryDeserializeRead.java,3,0,3,4,0,3,4,519,16,47,66,2,2
LazyBinaryObjectInspectorFactory.java,0,0,1,9,0,1,9,169,169,0,256,0,0
LazySimpleDeserializeRead.java,0,103,4,5,0,4,5,392,11,31,50,30,1
LazySimpleSerializeWrite.java,0,10,3,5,0,3,5,644,16,2,50,0,3
LazyMapObjectInspector.java,0,0,1,10,0,1,10,1462,1462,0,267,0,1
LazyListObjectInspector.java,0,0,1,9,0,1,9,1462,1462,0,301,0,1
LazyUnionObjectInspector.java,0,0,1,4,0,1,4,1462,1462,0,615,0,1
LazyObjectInspectorFactory.java,0,0,1,11,0,1,11,454,454,0,208,0,0
LazyPrimitiveObjectInspectorFactory.java,0,0,2,21,0,2,21,312,169,8,104,0,0
WritableVoidObjectInspector.java,5,0,1,6,0,1,6,1462,1462,0,443,0,0
AbstractPrimitiveObjectInspector.java,1,0,1,9,0,1,9,1462,1462,0,277,0,0
PrimitiveObjectInspectorUtils.java,0,0,1,34,0,1,34,1462,1462,0,72,0,1
WritableHiveVarcharObjectInspector.java,0,0,1,10,0,1,10,1462,1462,0,85,0,1
PrimitiveObjectInspectorFactory.java,0,0,3,23,0,3,23,221,41,28,100,0,0
JobTrackerState.java,0,0,2,7,0,2,7,206,13,98,380,4,0
HiveServerException.java,4,0,6,13,0,6,13,187,13,19,209,4,4
HiveClusterStatus.java,4,0,6,12,0,6,12,187,13,19,207,4,4
ThriftHive.java,528,0,6,21,0,6,21,187,13,19,125,4,4
TDoubleColumn.java,0,0,6,9,0,6,9,187,13,19,82,4,4
THandleIdentifier.java,2,0,6,7,0,6,7,187,13,19,159,4,4
TRenewDelegationTokenResp.java,4,0,6,7,0,6,7,187,13,19,98,4,4
TI32Value.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TTypeEntry.java,4,0,2,3,0,2,3,206,13,98,478,4,0
TTypeQualifiers.java,4,0,6,9,0,6,9,187,13,19,95,4,4
TStructTypeEntry.java,4,0,6,8,0,6,8,187,13,19,136,4,4
TRowSet.java,4,0,6,12,0,6,12,187,13,19,86,4,4
TGetColumnsReq.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TGetSchemasResp.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TStatusCode.java,0,0,2,3,0,2,3,206,13,98,478,4,0
TFetchResultsResp.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TCloseOperationReq.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TMapTypeEntry.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TTypeId.java,0,0,2,8,0,2,8,206,13,98,136,4,0
TPrimitiveTypeEntry.java,4,0,6,8,0,6,8,187,13,19,136,4,4
TGetDelegationTokenResp.java,4,0,6,7,0,6,7,187,13,19,98,4,4
TCancelOperationResp.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TGetInfoValue.java,4,0,2,3,0,2,3,206,13,98,478,4,0
TColumnDesc.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TExecuteStatementResp.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TI16Column.java,0,0,6,9,0,6,9,187,13,19,82,4,4
TCLIService.java,1008,0,6,8,0,6,8,187,13,19,136,4,4
TGetInfoType.java,0,0,2,3,0,2,3,206,13,98,478,4,0
TSessionHandle.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TColumn.java,4,0,2,6,0,2,6,206,13,98,191,4,0
TRow.java,4,0,6,11,0,6,11,187,13,19,95,4,4
TDoubleValue.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TI32Column.java,0,0,6,9,0,6,9,187,13,19,82,4,4
TFetchResultsReq.java,4,0,6,8,0,6,8,187,13,19,136,4,4
TGetInfoReq.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TGetSchemasReq.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TGetTableTypesReq.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TGetInfoResp.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TGetOperationStatusResp.java,4,0,6,8,0,6,8,187,13,19,136,4,4
TStatus.java,1,0,6,12,0,6,12,187,13,19,86,4,4
TGetFunctionsReq.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TGetResultSetMetadataResp.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TTypeDesc.java,4,0,6,10,0,6,10,187,13,19,106,4,4
TGetColumnsResp.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TColumnValue.java,4,0,2,3,0,2,3,206,13,98,478,4,0
TGetTablesResp.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TCLIServiceConstants.java,3,0,2,9,0,2,9,206,13,98,119,4,0
TCancelDelegationTokenResp.java,4,0,6,7,0,6,7,187,13,19,98,4,4
TI16Value.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TArrayTypeEntry.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TFetchOrientation.java,0,0,2,3,0,2,3,206,13,98,478,4,0
TProtocolVersion.java,0,0,2,11,0,2,11,206,13,98,95,4,0
TByteColumn.java,0,0,6,9,0,6,9,187,13,19,82,4,4
TOperationHandle.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TStringColumn.java,0,0,6,9,0,6,9,187,13,19,82,4,4
TTableSchema.java,4,0,6,10,0,6,10,187,13,19,106,4,4
TExecuteStatementReq.java,0,7,6,11,0,6,11,187,13,19,95,4,4
TTypeQualifierValue.java,4,0,2,3,0,2,3,206,13,98,381,4,0
TCloseSessionResp.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TGetCatalogsResp.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TCloseSessionReq.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TOpenSessionResp.java,0,7,6,15,0,6,15,187,13,19,68,4,4
TGetTypeInfoReq.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TGetResultSetMetadataReq.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TGetFunctionsResp.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TGetTablesReq.java,1,0,6,12,0,6,12,187,13,19,86,4,4
TI64Value.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TOperationState.java,0,0,2,4,0,2,4,206,13,98,318,4,0
TOpenSessionReq.java,0,7,6,14,0,6,14,187,13,19,73,4,4
TBinaryColumn.java,0,2,6,9,0,6,9,187,13,19,82,4,4
TGetTableTypesResp.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TGetOperationStatusReq.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TCancelDelegationTokenReq.java,4,0,6,7,0,6,7,187,13,19,98,4,4
TOperationType.java,0,0,2,3,0,2,3,206,13,98,478,4,0
TGetDelegationTokenReq.java,4,0,6,7,0,6,7,187,13,19,98,4,4
TBoolColumn.java,0,0,6,9,0,6,9,187,13,19,82,4,4
TRenewDelegationTokenReq.java,4,0,6,7,0,6,7,187,13,19,98,4,4
TGetTypeInfoResp.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TCancelOperationReq.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TByteValue.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TCloseOperationResp.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TGetCatalogsReq.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TI64Column.java,0,0,6,9,0,6,9,187,13,19,82,4,4
TStringValue.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TUserDefinedTypeEntry.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TUnionTypeEntry.java,4,0,6,8,0,6,8,187,13,19,136,4,4
TBoolValue.java,4,0,6,7,0,6,7,187,13,19,159,4,4
TestLdapAuthenticationProviderImpl.java,0,0,1,3,0,1,3,168,168,0,29,0,0
TestPlainSaslHelper.java,0,0,1,5,0,1,5,399,399,0,223,0,1
TestRetryingThriftCLIServiceClient.java,133,0,1,1,0,1,1,2,2,0,0,27,0
TestColumn.java,129,0,1,1,0,1,1,36,36,0,0,23,0
CLIServiceTest.java,116,0,4,17,0,4,17,930,399,60,62,8,2
TestHS2HttpServer.java,73,0,1,1,0,1,1,59,59,0,0,20,0
TestSessionManagerMetrics.java,100,0,1,1,0,1,1,169,169,0,0,23,0
TestSessionGlobalInitFile.java,11,0,2,8,0,2,8,367,335,103,76,1,1
TestPluggableHiveSessionImpl.java,72,0,3,3,0,3,3,200,2,56,56,16,2
TestSessionHooks.java,0,1,1,4,0,1,4,63,63,0,206,0,0
ServiceOperations.java,0,0,1,2,0,1,2,1462,1462,0,959,0,1
AbstractService.java,0,0,1,2,0,1,2,1462,1462,0,959,0,1
CookieSigner.java,0,0,2,4,0,2,4,815,168,166,65,0,1
ServiceUtils.java,25,0,1,2,0,1,2,1462,1462,0,339,7,0
CompositeService.java,0,0,1,2,0,1,2,1462,1462,0,959,0,1
TSetIpAddressProcessor.java,0,0,1,13,0,1,13,47,47,0,92,0,1
HttpAuthUtils.java,0,0,2,10,0,2,10,742,23,160,65,0,2
LdapAuthenticationProviderImpl.java,501,0,5,12,0,5,12,416,13,44,87,91,2
HiveAuthFactory.java,0,2,1,24,0,1,24,399,399,0,41,0,1
Column.java,0,331,5,6,0,5,6,64,6,36,147,35,3
CLIService.java,0,15,2,33,0,2,33,760,59,138,30,1,1
RowBasedSet.java,0,0,1,2,0,1,2,149,149,0,740,0,1
TableSchema.java,0,0,1,3,0,1,3,149,149,0,518,0,1
OperationType.java,0,34,2,3,0,2,3,277,155,155,498,16,1
ColumnBasedSet.java,0,0,1,2,0,1,2,149,149,0,740,0,1
CLIServiceUtils.java,0,7,1,3,0,1,3,156,156,0,442,0,1
ColumnValue.java,5,0,2,11,0,2,11,159,149,246,103,0,1
ThreadWithGarbageCleanup.java,0,0,1,2,0,1,2,1462,1462,0,426,0,1
HiveServer2.java,178,0,14,46,0,14,46,395,59,21,23,20,5
HiveSessionProxy.java,6,0,1,4,0,1,4,399,399,0,310,3,0
HiveSession.java,10,0,1,10,0,1,10,59,59,0,90,0,1
HiveSessionImpl.java,111,0,16,53,0,16,53,279,4,17,19,22,7
HiveSessionBase.java,0,1,3,10,0,3,10,23,4,76,68,0,3
HiveSessionImplwithUGI.java,5,0,10,20,0,10,20,594,59,16,50,12,3
SessionManager.java,67,0,7,36,0,7,36,346,2,38,28,0,6
LogDivertAppender.java,40,0,6,13,0,6,13,618,156,34,43,36,5
GetFunctionsOperation.java,25,0,1,5,0,1,5,335,335,0,202,2,0
OperationManager.java,32,0,5,16,0,5,16,533,59,45,65,0,4
Operation.java,88,0,7,19,0,7,19,346,5,9,54,9,5
HiveTableTypeMapping.java,11,0,1,2,0,1,2,169,169,0,834,0,1
GetTableTypesOperation.java,4,0,1,6,0,1,6,335,335,0,161,0,1
GetTypeInfoOperation.java,4,0,1,6,0,1,6,335,335,0,161,0,1
GetTablesOperation.java,19,0,4,10,0,4,10,170,5,57,108,0,4
ExecuteStatementOperation.java,0,13,1,8,0,1,8,33,33,0,140,0,1
HiveCommandOperation.java,19,0,5,15,0,5,15,498,47,22,70,6,2
GetSchemasOperation.java,13,0,1,6,0,1,6,335,335,0,161,0,1
ClassicTableTypeMapping.java,8,0,1,2,0,1,2,169,169,0,834,0,1
TableTypeMapping.java,4,0,1,2,0,1,2,169,169,0,834,0,1
MetadataOperation.java,48,0,2,5,0,2,5,170,5,165,243,0,2
GetColumnsOperation.java,40,0,2,8,0,2,8,335,335,67,125,0,2
SQLOperation.java,9,0,9,39,0,9,39,106,5,25,26,5,8
GetCatalogsOperation.java,10,0,1,5,0,1,5,335,335,0,202,0,1
EmbeddedThriftBinaryCLIService.java,5,0,2,7,0,2,7,231,63,147,122,0,1
ThriftBinaryCLIService.java,2,0,6,20,0,6,20,430,30,46,40,0,3
ThriftHttpServlet.java,6,0,3,14,0,3,14,620,63,75,58,1,2
ThriftCLIService.java,23,0,6,35,0,6,35,359,30,46,28,4,3
RetryingThriftCLIServiceClient.java,331,0,2,2,0,2,2,732,2,48,48,22,1
ThriftHttpCLIService.java,8,0,3,17,0,3,17,641,63,14,47,1,2
ThreadPoolExecutorWithOomHook.java,55,0,1,1,0,1,1,399,399,0,0,17,0
TestLlapTaskCommunicator.java,100,0,2,2,0,2,2,299,63,39,39,15,1
TestLlapTaskSchedulerService.java,684,0,20,20,2,20,20,217,44,16,16,38,9
LlapTezUtils.java,29,0,1,1,0,1,1,63,63,0,0,13,0
LlapTaskSchedulerService.java,1512,0,28,28,3,28,28,217,44,12,12,69,9
ContainerFactory.java,51,0,3,3,0,3,3,63,63,142,142,0,2
LlapUmbilicalPolicyProvider.java,42,0,2,2,0,2,2,231,63,53,53,12,1
LlapContainerLauncher.java,43,0,4,4,0,4,4,63,63,109,109,0,3
LlapTaskCommunicator.java,757,0,26,26,0,26,26,240,46,13,13,29,8
SourceStateTracker.java,289,0,8,8,0,8,8,762,63,42,42,3,3
TestHWISessionManager.java,2,0,1,12,0,1,12,1462,1462,0,226,0,1
HWIServer.java,0,0,1,9,0,1,9,1462,1462,0,306,0,1
HWISessionManager.java,0,0,1,8,0,1,8,1462,1462,0,351,0,1
HWIContextListener.java,0,0,1,4,0,1,4,1462,1462,0,819,0,1
HWISessionItem.java,0,0,1,17,0,1,17,1462,1462,0,153,0,1
TestBeelineArgParsing.java,21,0,4,9,0,4,9,383,3,49,72,1,3
TestClientCommandHookFactory.java,32,0,1,1,0,1,1,47,47,0,0,17,0
TestHiveCli.java,289,0,15,15,1,15,15,473,1,16,16,17,11
HiveSchemaTool.java,35,0,5,14,1,5,14,165,1,59,64,0,4
ClientHook.java,33,0,1,1,0,1,1,47,47,0,0,22,0
BeeLine.java,219,0,28,57,1,28,57,132,1,7,17,51,14
Commands.java,256,0,13,34,0,13,34,115,4,16,30,35,8
DatabaseConnection.java,11,0,2,12,0,2,12,47,47,97,87,0,2
HiveSchemaHelper.java,0,1,3,9,0,3,9,68,1,78,94,2,1
BeeLineOpts.java,56,0,12,26,0,12,26,97,1,12,37,4,8
SQLCompleter.java,0,0,1,3,0,1,3,1462,1462,0,172,0,1
ClassNameCompleter.java,0,0,1,3,0,1,3,1462,1462,0,172,0,1
ClientCommandHookFactory.java,85,0,1,1,0,1,1,47,47,0,0,23,0
CliOptionsProcessor.java,104,0,1,1,0,1,1,454,454,0,0,0,0
HiveCli.java,37,0,2,2,0,2,2,250,47,117,117,0,1
QFileClient.java,0,0,1,2,0,1,2,1462,1462,0,959,0,1
AdjacencyType.java,0,0,2,7,0,2,7,206,13,98,376,4,0
Operator.java,23,0,23,157,0,23,157,253,13,12,17,18,12
TaskType.java,0,0,2,7,0,2,7,206,13,98,376,4,0
Stage.java,7,0,9,17,0,9,17,146,13,15,140,11,4
OperatorType.java,3,0,2,25,0,2,25,206,13,98,94,4,0
Query.java,0,1052,11,18,0,11,18,144,6,11,132,75,4
Graph.java,1,0,7,12,0,7,12,187,13,16,205,4,4
Task.java,6,0,11,73,0,11,73,373,13,18,37,4,8
NodeType.java,0,0,2,7,0,2,7,206,13,98,376,4,0
StageType.java,0,0,2,11,0,2,11,206,13,98,225,4,0
Adjacency.java,1,0,7,12,0,7,12,187,13,16,205,4,4
QueryPlan.java,14,0,10,40,0,10,40,362,13,17,61,4,7
TestTxnCommands2.java,474,0,12,17,0,12,17,574,91,24,18,66,3
TestTxnCommands.java,512,0,6,6,0,6,6,651,91,35,35,58,2
TestMetastoreExpr.java,0,0,3,9,0,3,9,156,155,135,99,0,1
TestUnpermittedCharsInColumnNameCreateTableNegative.java,0,0,1,2,0,1,2,66,66,0,0,0,0
TestUpdateDeleteSemanticAnalyzer.java,1,0,5,14,0,5,14,498,59,60,37,0,5
TestGenTezWork.java,2,0,1,4,0,1,4,399,399,0,254,0,1
TestIUD.java,7,0,2,10,0,2,10,776,91,208,53,2,0
TestSplitSample.java,60,0,1,1,0,1,1,46,46,0,0,14,0
TestQBSubQuery.java,0,2,1,4,0,1,4,1462,1462,0,241,0,1
TestSQL11ReservedKeyWordsNegative.java,30,0,1,2,0,1,2,66,66,0,177,3,0
TestSQL11ReservedKeyWordsPositive.java,21,0,2,3,0,2,3,764,66,103,140,3,1
TestHive.java,4,0,3,37,0,3,37,111,66,54,73,6,1
StringAppender.java,128,0,3,3,0,3,3,156,156,54,54,32,2
TestRuleRegExp.java,118,0,1,1,0,1,1,41,41,0,0,21,0
TestUDFMd5.java,57,0,1,1,0,1,1,149,149,0,0,0,0
TestUDFCrc32.java,74,0,1,1,0,1,1,23,23,0,0,0,0
TestUDFJson.java,0,0,1,3,0,1,3,168,168,0,24,0,0
TestUDFSha1.java,57,0,1,1,0,1,1,23,23,0,0,0,0
TestAddResource.java,16,0,2,4,0,2,4,104,41,3,16,0,0
TestSessionState.java,18,0,4,10,0,4,10,533,47,50,86,0,4
TestTezWork.java,0,0,1,9,0,1,9,399,399,0,113,0,1
TestViewEntity.java,141,0,2,2,0,2,2,394,335,23,23,6,0
BaseScalarUdfTest.java,1,0,1,3,0,1,3,399,399,0,412,0,1
TestRCFile.java,0,5,2,27,0,2,27,734,6,18,91,0,2
TestHiveBinarySearchRecordReader.java,0,0,2,13,0,2,13,399,399,7,111,0,2
TestIOContextMap.java,207,0,3,3,0,3,3,399,399,16,16,49,0
TestSymlinkTextInputFormat.java,0,0,1,20,0,1,20,1462,1462,0,107,0,1
TestAcidUtils.java,67,0,5,9,0,5,9,245,91,73,82,11,1
TestAcidInputFormat.java,105,0,2,2,0,2,2,245,91,29,29,16,1
TestDummyTxnManager.java,115,0,2,3,0,2,3,742,21,129,300,9,1
TestDbTxnManager2.java,0,1,2,3,0,2,3,776,91,110,111,2,1
TestDbTxnManager.java,144,0,6,13,0,6,13,776,91,32,56,17,3
TestFileSinkOperator.java,126,0,7,11,0,7,11,651,91,31,49,3,5
TestFunctionRegistry.java,0,0,1,16,0,1,16,1462,1462,0,68,0,1
TestUtilities.java,11,0,3,12,1,3,12,544,13,84,139,0,3
TestExecDriver.java,2,0,3,54,0,3,54,930,399,44,50,0,3
TestOperators.java,18,0,6,48,0,6,48,506,6,40,57,0,6
TestPlan.java,1,0,3,19,0,3,19,278,156,20,149,0,3
TestGenMapRedUtilsUsePartitionColumnsNegative.java,73,0,1,1,0,1,1,3,3,0,0,17,0
TestGenMapRedUtilsUsePartitionColumnsPositive.java,61,0,1,1,0,1,1,3,3,0,0,17,0
TestSetProcessor.java,54,0,1,1,0,1,1,168,168,0,0,17,0
TestStreamingSum.java,0,8,2,4,0,2,4,33,33,1,115,0,0
TestLog4j2Appenders.java,92,0,3,3,0,3,3,809,156,54,54,37,0
TestTransactionStatement.java,101,0,2,2,0,2,2,776,91,147,147,20,1
TestPrivilegesV1.java,0,9,1,3,0,1,3,168,168,0,358,0,1
TestGenericUDFUtils.java,0,1,1,3,0,1,3,149,149,0,257,0,0
TestGenericUDFLeast.java,45,0,1,2,0,1,2,169,169,0,264,0,1
TestGenericUDFBRound.java,202,0,1,1,0,1,1,23,23,0,0,17,0
TestGenericUDFRpad.java,2,0,1,3,0,1,3,4,4,0,360,0,1
TestGenericUDFSortArray.java,158,0,1,1,0,1,1,13,13,0,0,17,0
TestGenericUDFGreatest.java,45,0,1,2,0,1,2,169,169,0,264,0,1
TestGenericUDFLpad.java,2,0,1,3,0,1,3,4,4,0,360,0,1
TestGenericUDFDateSub.java,0,0,1,4,0,1,4,149,149,0,165,0,0
TestGenericUDFSha2.java,271,0,1,1,0,1,1,23,23,0,0,0,0
TestGenericUDFQuarter.java,182,0,1,1,0,1,1,149,149,0,0,0,0
TestGenericUDFFromUtcTimestamp.java,92,0,1,1,0,1,1,149,149,0,0,19,0
TestGenericUDFDateAdd.java,0,2,1,4,0,1,4,149,149,0,165,0,0
TestGenericUDFAesDecrypt.java,233,0,1,1,0,1,1,23,23,0,0,27,0
TestGenericUDFDate.java,0,0,1,3,0,1,3,149,149,0,248,0,0
TestGenericUDFSubstringIndex.java,97,0,1,1,0,1,1,23,23,0,0,22,0
TestGenericUDFDateDiff.java,0,0,1,3,0,1,3,149,149,0,247,0,0
TestGenericUDFRegexp.java,135,0,1,1,0,1,1,23,23,0,0,0,0
TestGenericUDFAesEncrypt.java,228,0,1,1,0,1,1,23,23,0,0,27,0
TestOrcSerDeStats.java,7,0,1,8,0,1,8,78,78,0,108,0,1
TestOrcRecordUpdater.java,48,0,2,5,0,2,5,124,91,135,152,1,1
TestOrcWideTable.java,0,214,2,3,0,2,3,117,78,48,244,10,1
TestVectorOrcFile.java,2760,0,3,3,0,3,3,117,78,15,15,112,1
TestOrcSplitElimination.java,0,0,2,7,0,2,7,81,6,22,125,0,2
TestVectorizedORCReader.java,30,0,2,11,0,2,11,78,78,96,91,10,1
TestOrcFile.java,52,0,14,48,1,14,48,167,36,24,21,2,6
TestOrcStruct.java,2,0,1,3,0,1,3,156,156,0,461,0,1
TestColumnStatistics.java,6,0,6,9,0,6,9,211,78,48,46,0,3
TestFileDump.java,18,0,5,17,0,5,17,424,1,53,63,2,2
TestOrcNullOptimization.java,7,0,1,8,0,1,8,78,78,0,122,0,1
TestTypeDescription.java,68,0,2,2,0,2,2,78,78,58,58,17,1
TestRecordReaderImpl.java,6,0,14,27,1,14,27,190,36,24,32,0,5
TestJsonFileDump.java,139,0,2,2,0,2,2,117,78,179,179,0,1
TestRLEv2.java,297,0,1,1,0,1,1,156,156,0,0,32,0
TestNewIntegerEncoding.java,0,0,2,13,0,2,13,78,78,42,71,0,2
TestUnrolledBitPack.java,1,0,1,3,0,1,3,78,78,0,251,0,1
TestInputOutputFormat.java,320,0,36,74,0,36,74,161,6,12,13,153,14
TestStringDictionary.java,3,0,1,2,0,1,2,78,78,0,425,0,1
TestStreamName.java,2,0,1,2,0,1,2,78,78,0,971,0,1
TestOrcRawRecordMerger.java,74,0,7,13,0,7,13,412,16,25,52,5,6
TestMapredParquetInputFormat.java,0,0,3,4,0,3,4,42,36,14,166,0,3
TestArrayCompatibility.java,0,0,7,10,0,7,10,84,36,6,23,0,6
TestMapredParquetOutputFormat.java,0,0,1,4,0,1,4,47,47,0,166,0,1
TestParquetRecordReaderWrapper.java,173,0,3,3,0,3,3,57,36,15,15,20,2
TestDataWritableWriter.java,0,8,6,8,0,6,8,42,36,5,30,0,6
TestHiveSchemaConverter.java,0,0,1,7,0,1,7,47,47,0,83,0,1
TestParquetSerDe.java,0,4,3,8,0,3,8,42,36,0,67,0,3
TestParquetRowGroupFilter.java,5,0,4,5,0,4,5,80,36,65,60,0,4
TestMapStructures.java,0,0,7,10,0,7,10,84,36,6,23,0,6
AbstractTestParquetDirect.java,1,0,5,7,0,5,7,84,36,14,34,0,3
TestConvertAstToSearchArg.java,2883,0,4,4,0,4,4,90,36,44,44,58,3
TestSearchArgumentImpl.java,0,2573,8,22,0,8,22,123,20,23,37,40,5
TestAvroGenericRecordReader.java,59,0,1,1,0,1,1,2,2,0,0,20,0
TestStandardParquetHiveMapInspector.java,0,2,3,4,0,3,4,42,36,0,157,0,3
TestParquetHiveArrayInspector.java,0,1,3,4,0,3,4,42,36,0,157,0,3
TestParquetTimestampUtils.java,36,0,1,5,0,1,5,59,59,0,111,1,0
TestDeepParquetHiveMapInspector.java,0,2,3,4,0,3,4,42,36,0,157,0,3
TestAbstractParquetMapInspector.java,0,2,3,4,0,3,4,42,36,0,157,0,3
TestParquetFilterPredicate.java,72,0,3,3,0,3,3,42,36,16,16,17,2
TestZookeeperLockManager.java,50,0,1,5,0,1,5,169,169,0,208,0,1
TestSQLStdHiveAccessControllerCLI.java,0,6,1,4,0,1,4,168,168,0,174,2,0
CompactorTest.java,20,0,5,13,0,5,13,651,91,46,53,11,3
TestWorker.java,118,0,5,12,0,5,12,569,91,64,59,18,2
TestCleaner2.java,31,0,2,2,0,2,2,245,91,142,142,19,0
TestInitiator.java,5,0,4,11,0,4,11,569,91,66,59,0,3
TestCleaner.java,14,0,4,9,0,4,9,569,91,86,81,0,3
TestWorker2.java,33,0,2,2,0,2,2,245,91,142,142,19,0
TestHashPartition.java,29,0,1,1,0,1,1,149,149,0,0,17,0
TestBytesBytesMultiHashMap.java,3,0,1,5,0,1,5,149,149,0,123,1,0
Utilities.java,0,274,52,324,1,52,324,201,6,6,8,157,17
TestPTFRowContainer.java,13,0,1,5,0,1,5,3,3,0,187,0,1
UDFHelloTest.java,86,0,2,2,0,2,2,208,16,27,27,20,0
TestVectorLimitOperator.java,1,0,1,3,0,1,3,399,399,0,414,0,1
TestVectorizationContext.java,185,0,5,38,0,5,38,406,3,23,24,6,3
TestVectorSelectOperator.java,2,0,1,12,0,1,12,399,399,0,90,0,1
TestVectorRowObject.java,8,0,2,3,0,2,3,31,16,61,140,1,1
TestVectorFilterOperator.java,1,0,1,10,0,1,10,399,399,0,110,0,1
TestVectorGroupByOperator.java,10,0,2,25,0,2,25,274,149,208,41,0,2
TestVectorSerDeRow.java,2,0,3,4,0,3,4,172,16,38,93,2,2
TestMapJoinMemoryExhaustionHandler.java,0,0,1,2,0,1,2,1462,1462,0,802,0,1
TestTezTask.java,2,0,2,20,0,2,20,399,399,112,40,0,2
TestHostAffinitySplitLocationProvider.java,163,0,1,1,0,1,1,63,63,0,0,20,0
InputSplitComparatorTest.java,39,0,1,1,0,1,1,6,6,0,0,17,0
SampleTezSessionState.java,2,0,1,5,0,1,5,535,535,0,98,0,1
TestTezSessionPool.java,50,0,5,14,0,5,14,605,23,54,53,0,5
TestDynamicPartitionPruner.java,9,0,1,2,1,1,2,535,535,0,271,0,1
TestSparkSessionManagerImpl.java,0,0,2,4,0,2,4,746,30,230,145,0,1
FakeCaptureOutputOperator.java,9,0,2,5,0,2,5,399,399,229,248,1,1
OrcFileGenerator.java,0,0,1,2,0,1,2,78,78,0,818,0,1
FakeVectorDataSourceOperator.java,12,0,2,4,0,2,4,399,399,229,331,1,1
TestVectorLogicalExpressions.java,282,0,1,10,0,1,10,535,535,0,92,22,0
TestVectorDateExpressions.java,69,0,1,2,0,1,2,46,46,0,609,2,0
