Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax,NumberOfLinesAdded,NumberOfLinesRemoved,ChangedByNCommitsInCurrentVersion,ChangedByNCommitsInCurrentVersionAndPreviousVersions,BugsFixedInNCommits,AuthorsInCurrentVersion,AuthorsInCurrentAndPreviousVersions,AuthorsAvgExpertise,AuthorsMinExpertise,AvgCommitTimeForCurrentVersion,AvgCommitTimeForCurrentVersionAndPreviousVersions,ChangedComments,UnchangedComments,Priority
File,RepartitionShuffler.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,42.0,6.0,19.0,11.0,4.0,17.0,8.0,12.0,8.0,4.0,2.0,2.0,2.0,1.0,0.0,0.89,3.0,3.0,3.0,2.0,0.0,1.0,2.0,1.0,1.5,2.0,1.0,1.5,2.0,0.0,0.5,1.0,42,0,1,1,0,1,1,473,473,0,0,17,0,None
File,ReplChangeManager.java,20.0,1.0,15.0,4.0,4.0,4.0,4.0,1.0,1.25,17.25,0.0,3.0,8.0,10.0,13.0,5.0,6.0,13.0,2.0,0.0,0.0,11.0,356.0,36.0,235.0,80.0,138.0,85.0,113.0,163.0,77.0,106.0,11.0,11.0,11.0,1.25,34.0,0.36,46.0,46.0,47.0,19.0,1.0,6.5,17.0,1.0,9.11111111111111,28.0,1.0,3.8333333333333335,28.0,0.0,1.2777777777777777,7.0,82,0,3,5,0,3,5,81,81,14,7,141,0,None
File,ReplCopyTask.java,28.0,2.0,23.0,3.0,4.0,4.0,5.0,3.0,2.0,31.0,0.0,1.0,2.0,2.0,7.0,5.0,0.0,7.0,0.0,1.0,1.0,5.0,261.0,33.0,192.0,64.0,124.0,39.0,113.0,143.0,60.0,98.0,18.0,18.0,19.0,2.0,0.0,0.2,31.0,31.0,32.0,19.0,0.0,4.666666666666667,8.0,1.0,10.0,32.0,1.0,11.5,57.0,0.0,1.6666666666666667,4.0,9,0,3,5,0,3,5,107,81,36,18,44,0,None
File,ReplCopyWork.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,8.0,8.0,3.0,8.0,0.0,0.0,0.0,8.0,119.0,15.0,36.0,17.0,12.0,72.0,15.0,25.0,16.0,9.0,2.0,2.0,2.0,2.0,79.0,2.0,9.0,9.0,9.0,8.0,2.0,2.2,3.0,1.0,1.6,4.0,1.0,1.2,2.0,0.0,0.2,1.0,0,0,1,2,0,1,2,133,133,0,0,68,0,None
File,ReplicationSemanticAnalyzer.java,28.0,2.0,22.0,4.0,4.0,4.0,5.0,2.0,1.0,35.5,0.0,4.0,1.0,3.0,42.0,43.0,27.0,44.0,2.0,21.0,0.0,21.0,1431.0,129.0,1071.0,363.0,745.0,237.0,578.0,743.0,338.0,572.0,34.0,25.0,44.0,1.5,59.25,0.22,176.0,159.0,203.0,77.0,0.0,5.933333333333334,27.0,0.0,9.088888888888889,58.0,1.0,18.11111111111111,569.0,0.0,1.1111111111111112,5.0,25,0,20,35,0,20,35,161,81,7,4,342,7,None
File,ReplicationSpec.java,8.0,0.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,5.75,0.0,5.0,3.0,1.0,32.0,33.0,17.0,36.0,1.0,2.0,0.0,33.0,390.0,43.0,226.0,70.0,117.0,125.0,97.0,151.0,61.0,96.0,10.0,5.0,10.0,1.75,21.75,0.55,59.0,52.0,63.0,52.0,1.0,3.7560975609756095,17.0,1.0,2.756097560975609,9.0,1.0,1.6585365853658536,10.0,0.0,0.3902439024390244,2.0,15,0,5,11,0,5,11,158,133,28,69,27,1,None
File,ResetProcessor.java,13.0,0.0,13.0,0.0,4.0,4.0,4.0,2.0,2.0,11.5,0.0,2.0,1.0,1.0,8.0,7.0,0.0,8.0,0.0,5.0,0.0,3.0,151.0,14.0,119.0,42.0,70.0,18.0,60.0,90.0,42.0,59.0,11.0,11.0,11.0,1.0,0.0,0.15,29.0,29.0,29.0,13.0,0.0,3.0,8.0,0.0,7.25,22.0,1.0,5.375,27.0,0.0,1.25,3.0,0,0,1,4,0,1,4,704,704,0,501,0,0,None
File,ResourceDownloader.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,1.0,17.0,0.0,2.0,5.0,1.0,10.0,7.0,6.0,12.0,0.0,4.0,0.0,8.0,129.0,15.0,92.0,41.0,43.0,22.0,54.0,73.0,37.0,43.0,5.0,4.0,5.0,1.0,80.0,0.24,22.0,20.0,25.0,13.0,1.0,5.0,10.0,1.0,3.8,10.0,1.0,2.1,4.0,0.0,0.5,1.0,0,10,2,4,0,2,4,290,29,209,129,2,0,None
File,RetrySemantics.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,55.0,3.0,27.0,24.0,0.0,26.0,9.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,4,0,2,4,338,203,8,59,24,0,None
File,RetryingHMSHandler.java,29.0,2.0,24.0,3.0,4.0,4.0,6.0,2.0,1.25,17.5,0.0,2.0,1.0,2.0,6.0,5.0,6.0,6.0,0.0,1.0,0.0,5.0,235.0,24.0,179.0,63.0,120.0,35.0,97.0,124.0,54.0,87.0,18.0,18.0,27.0,1.25,26.25,0.2,25.0,25.0,34.0,10.0,0.0,5.2,16.0,1.0,9.2,32.0,1.0,4.8,58.0,0.0,0.3333333333333333,4.0,0,0,2,21,0,2,21,18,17,196,79,2,0,None
File,RetryingMetaStoreClient.java,19.0,1.0,16.0,2.0,4.0,3.0,5.0,2.0,2.0,34.0,0.0,1.0,5.0,1.0,11.0,6.0,7.0,11.0,0.0,4.0,1.0,6.0,286.0,32.0,207.0,79.0,117.0,47.0,99.0,136.0,65.0,85.0,20.0,17.0,27.0,1.0,79.0,0.23,39.0,36.0,50.0,18.0,2.0,6.3,17.0,2.0,5.7,20.0,1.0,13.5,116.0,0.0,1.0,4.0,0,0,5,26,0,5,26,156,4,47,61,0,3,None
File,RetryingThriftCLIServiceClient.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.2,17.4,0.2,3.0,1.0,1.0,37.0,36.0,10.0,37.0,1.0,0.0,4.0,32.0,377.0,53.0,302.0,153.0,113.0,22.0,135.0,187.0,104.0,96.0,5.0,5.0,7.0,1.4,49.8,0.07,50.0,50.0,53.0,41.0,0.0,4.837209302325581,14.0,1.0,3.7906976744186047,18.0,1.0,1.9069767441860463,18.0,0.0,0.3488372093023256,3.0,1,0,2,11,0,2,11,360,15,85,48,0,2,None
File,RewriteParseContextGenerator.java,33.0,3.0,23.0,8.0,3.0,3.0,3.0,1.0,1.0,16.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,122.0,14.0,67.0,33.0,38.0,41.0,51.0,55.0,31.0,31.0,4.0,4.0,4.0,1.0,0.0,0.61,5.0,5.0,5.0,2.0,5.0,8.5,12.0,11.0,11.0,11.0,1.0,2.5,4.0,0.0,0.5,1.0,0,0,1,10,0,1,10,704,704,0,220,0,1,None
File,RewriteQueryUsingAggregateIndexCtx.java,14.0,1.0,10.0,3.0,2.0,2.0,2.0,1.0,2.0,41.0,0.0,1.0,1.0,1.0,17.0,16.0,9.0,17.0,0.0,4.0,0.0,13.0,326.0,40.0,215.0,108.0,119.0,71.0,139.0,173.0,104.0,97.0,8.0,8.0,10.0,1.0,88.0,0.33,29.0,29.0,31.0,17.0,1.0,3.0,11.0,1.0,5.9375,35.0,1.0,2.1875,10.0,0.0,0.375,4.0,1,0,1,17,0,1,17,35,35,0,119,0,1,None
File,RexNodeConverter.java,27.0,1.0,23.0,3.0,6.0,5.0,7.0,2.0,1.0,49.5,0.0,2.0,3.0,2.0,20.0,17.0,10.0,20.0,0.0,12.0,2.0,6.0,698.0,54.0,550.0,196.0,353.0,94.0,305.0,404.0,179.0,269.0,28.0,15.0,29.0,1.0,37.5,0.17,112.0,95.0,141.0,32.0,2.0,9.533333333333331,33.0,1.0,12.2,40.0,1.0,29.2,300.0,0.0,2.0,4.0,0,0,6,48,0,6,48,508,37,19,20,28,2,None
File,RoundWithNumDigitsDoubleToDouble.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,6.0,0.5,1.0,0.0,1.0,8.0,8.0,1.0,8.0,1.0,0.0,0.0,7.0,79.0,12.0,48.0,21.0,20.0,19.0,18.0,27.0,16.0,12.0,1.0,1.0,1.0,3.5,12.5,0.4,8.0,8.0,8.0,8.0,1.0,2.2857142857142856,5.0,1.0,2.571428571428572,6.0,1.0,1.0,1.0,0.0,0.0,0.0,5,0,5,9,0,5,9,114,114,28,151,0,5,None
File,RowContainer.java,12.0,1.0,11.0,1.0,3.0,3.0,3.0,1.0,1.75,11.8,0.05,1.0,0.0,2.0,36.0,36.0,31.0,36.0,0.0,6.0,16.0,14.0,613.0,77.0,467.0,132.0,278.0,84.0,258.0,350.0,125.0,239.0,9.0,9.0,10.0,1.45,37.05,0.18,91.0,91.0,97.0,53.0,0.0,3.427027027027027,24.0,0.0,3.151351351351351,22.0,0.0,2.210810810810811,48.0,0.0,0.5081081081081081,4.0,0,0,4,36,0,4,36,337,83,38,71,0,1,None
File,RowResolver.java,11.0,0.0,9.0,2.0,2.0,2.0,2.0,1.0,1.5,10.0,0.0,2.0,5.0,2.0,35.0,30.0,8.0,35.0,0.0,3.0,0.0,32.0,482.0,61.0,327.0,101.0,187.0,95.0,159.0,242.0,102.0,162.0,11.0,11.0,14.0,1.0,42.0,0.29,77.0,77.0,83.0,51.0,1.0,8.348837209302326,48.0,1.0,4.790697674418604,24.0,1.0,3.255813953488372,21.0,0.0,0.7906976744186046,5.0,10,0,2,35,0,2,35,124,1,232,91,0,1,None
File,Rows.java,18.0,1.0,15.0,1.0,4.0,4.0,4.0,2.0,1.3529411764705883,7.647058823529412,0.3529411764705882,2.0,0.0,0.0,7.0,7.0,11.0,7.0,5.0,0.0,0.0,2.0,173.0,20.0,116.0,35.0,65.0,37.0,63.0,86.0,35.0,56.0,9.0,9.0,9.0,1.7058823529411764,19.94117647058824,0.32,22.0,22.0,25.0,11.0,0.0,3.773255813953488,36.0,0.0,3.3430232558139537,35.0,0.0,2.436046511627907,145.0,0.0,0.3372093023255814,4.0,0,0,1,4,0,1,4,17,17,0,422,0,0,None
File,Rpc.java,10.0,0.0,9.0,1.0,2.0,1.0,2.0,1.0,1.1935483870967742,8.741935483870968,0.064516129032258,14.0,4.0,5.0,36.0,34.0,21.0,38.0,12.0,2.0,5.0,19.0,499.0,63.0,383.0,169.0,186.0,53.0,187.0,250.0,133.0,135.0,9.0,5.0,9.0,1.6451612903225807,21.12903225806452,0.14,59.0,55.0,60.0,35.0,0.0,4.09009009009009,18.0,0.0,4.252252252252252,19.0,0.0,1.954954954954955,36.0,0.0,0.5405405405405406,5.0,2,0,3,9,0,3,9,268,63,32,107,0,3,None
File,RpcConfiguration.java,11.0,0.0,9.0,2.0,2.0,2.0,3.0,1.0,1.0,20.0,0.0,1.0,1.0,5.0,12.0,11.0,1.0,12.0,9.0,0.0,0.0,3.0,209.0,25.0,139.0,54.0,84.0,45.0,60.0,86.0,53.0,52.0,7.0,7.0,10.0,1.0,8.0,0.32,29.0,29.0,32.0,12.0,4.0,6.818181818181818,18.0,2.0,4.2727272727272725,8.0,1.0,2.1818181818181817,9.0,0.0,0.9090909090909092,5.0,38,0,2,8,0,2,8,151,151,0,93,0,0,None
File,RpcDispatcher.java,11.0,0.0,11.0,0.0,3.0,2.0,3.0,1.0,1.0,12.5,1.0,2.0,0.0,1.0,11.0,11.0,5.0,11.0,3.0,4.0,2.0,2.0,199.0,24.0,144.0,46.0,79.0,31.0,75.0,101.0,41.0,67.0,8.0,6.0,8.0,1.5,38.5,0.22,29.0,27.0,29.0,13.0,3.0,5.818181818181818,10.0,1.0,6.454545454545454,14.0,1.0,2.4545454545454546,6.0,0.0,1.0,3.0,0,5,1,4,0,1,4,63,63,0,270,0,1,None
File,RpcServer.java,12.0,0.0,10.0,1.0,2.0,2.0,2.0,1.0,1.2857142857142858,11.285714285714286,0.0,7.0,0.0,2.0,24.0,24.0,16.0,24.0,2.0,2.0,5.0,15.0,368.0,44.0,277.0,118.0,136.0,47.0,138.0,188.0,104.0,101.0,6.0,6.0,6.0,1.8571428571428568,19.571428571428573,0.17,43.0,43.0,43.0,27.0,0.0,4.304347826086956,11.0,0.0,4.3478260869565215,19.0,1.0,1.9130434782608696,6.0,0.0,0.782608695652174,3.0,32,0,2,9,0,2,9,86,20,176,103,0,1,None
File,RuntimeValuesInfo.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,8.0,8.0,4.0,8.0,0.0,0.0,0.0,8.0,72.0,14.0,36.0,19.0,9.0,22.0,18.0,27.0,19.0,8.0,1.0,1.0,1.0,1.0,75.0,0.61,8.0,8.0,8.0,8.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10,0,2,3,0,2,3,256,256,58,28,22,0,None
File,SMBJoinDesc.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.5,2.5,0.0,1.0,0.0,1.0,9.0,9.0,3.0,9.0,0.0,0.0,0.0,9.0,75.0,17.0,40.0,21.0,10.0,18.0,19.0,29.0,20.0,9.0,1.0,1.0,1.0,3.0,39.0,0.45,9.0,9.0,9.0,9.0,0.0,2.4285714285714284,5.0,1.0,1.1428571428571428,2.0,1.0,1.0,1.0,0.0,0.0,0.0,5,0,1,5,0,1,5,114,114,0,632,0,1,None
File,SMBMapJoinOperator.java,17.0,1.0,14.0,2.0,3.0,3.0,4.0,2.0,1.7142857142857142,18.285714285714285,0.1428571428571428,2.0,1.0,2.0,40.0,39.0,26.0,40.0,0.0,18.0,5.0,17.0,844.0,108.0,631.0,190.0,385.0,107.0,356.0,496.0,190.0,353.0,12.0,12.0,14.0,2.2857142857142856,39.85714285714285,0.17,135.0,135.0,150.0,75.0,0.0,4.6923076923076925,13.0,1.0,5.6923076923076925,32.0,0.0,8.75,120.0,0.0,1.1346153846153846,3.0,0,1,4,56,0,4,56,107,49,48,44,0,1,None
File,SQLAuthorizationUtils.java,20.0,1.0,14.0,6.0,3.0,3.0,4.0,2.0,1.0,53.0,0.0,1.0,22.0,3.0,22.0,0.0,0.0,22.0,7.0,9.0,0.0,6.0,542.0,40.0,362.0,133.0,203.0,142.0,161.0,231.0,110.0,150.0,11.0,7.0,11.0,1.0,0.0,0.39,75.0,66.0,84.0,33.0,2.0,6.909090909090909,16.0,2.0,5.954545454545454,15.0,1.0,4.227272727272728,20.0,0.0,1.2272727272727273,3.0,0,0,1,18,0,1,18,182,182,0,52,0,0,None
File,SQLOperation.java,22.0,1.0,18.0,2.0,4.0,4.0,4.0,2.0,1.1428571428571428,18.571428571428573,0.0,4.0,0.0,2.0,28.0,28.0,18.0,28.0,0.0,13.0,1.0,14.0,717.0,65.0,563.0,176.0,338.0,90.0,300.0,404.0,161.0,283.0,9.0,9.0,14.0,1.7142857142857142,32.857142857142854,0.16,102.0,102.0,119.0,46.0,0.0,4.673469387755102,18.0,1.0,5.408163265306122,34.0,1.0,6.408163265306122,120.0,0.0,0.9387755102040816,5.0,29,0,14,71,0,14,71,212,15,22,21,5,6,None
File,SQLOperationDisplay.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,15.0,15.0,8.0,15.0,0.0,0.0,0.0,15.0,108.0,18.0,68.0,29.0,22.0,23.0,33.0,50.0,29.0,21.0,2.0,2.0,2.0,1.5,41.5,0.34,16.0,16.0,16.0,15.0,1.0,2.176470588235294,6.0,1.0,1.2941176470588236,3.0,1.0,1.1764705882352942,3.0,0.0,0.1176470588235294,1.0,0,0,1,5,0,1,5,704,704,0,37,0,0,None
File,SQLStdHiveAuthorizationValidator.java,17.0,2.0,14.0,2.0,3.0,2.0,3.0,2.0,1.3333333333333333,17.666666666666668,0.6666666666666666,1.0,0.0,1.0,6.0,6.0,5.0,6.0,0.0,1.0,0.0,5.0,164.0,23.0,114.0,61.0,51.0,28.0,60.0,75.0,46.0,38.0,10.0,6.0,10.0,1.6666666666666667,50.0,0.25,17.0,13.0,17.0,9.0,0.0,4.0,15.0,1.0,4.363636363636363,12.0,1.0,3.272727272727273,12.0,0.0,1.3636363636363635,4.0,0,0,1,25,1,1,25,182,182,0,35,0,0,None
File,SQLStdHiveAuthorizationValidatorForTest.java,13.0,0.0,11.0,1.0,3.0,3.0,3.0,1.0,1.0,12.5,0.0,2.0,0.0,0.0,7.0,7.0,2.0,7.0,1.0,1.0,0.0,5.0,146.0,15.0,98.0,39.0,44.0,33.0,44.0,67.0,35.0,34.0,7.0,7.0,7.0,2.0,41.5,0.34,20.0,19.0,21.0,7.0,0.0,2.333333333333333,6.0,1.0,3.5,7.0,1.0,3.0,7.0,0.0,1.6666666666666667,4.0,0,0,2,11,1,2,11,132,83,268,95,1,0,None
File,SampleTezSessionState.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,9.0,9.0,5.0,9.0,0.0,0.0,0.0,9.0,95.0,17.0,56.0,33.0,14.0,22.0,28.0,38.0,25.0,14.0,1.0,1.0,1.0,3.0,76.0,0.39,9.0,9.0,9.0,9.0,1.0,1.25,2.0,1.0,1.75,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,1,6,0,1,6,704,704,0,166,0,1,None
File,Scheduler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4615384615384617,12.26923076923077,0.1153846153846153,2.0,0.0,0.0,5.0,7.0,3.0,7.0,5.0,0.0,0.0,2.0,51.0,8.0,14.0,12.0,0.0,32.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,1.3846153846153846,35.30769230769231,2.29,0.0,0.0,0.0,0.0,0.0,5.490291262135922,26.0,0.0,5.689320388349515,30.0,0.0,88.64077669902913,10794.0,0.0,0.8737864077669902,10.0,0,0,1,7,0,1,7,704,704,0,120,0,1,None
File,SchedulerFragmentCompletingListener.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,29.0,5.0,7.0,5.0,0.0,17.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,0,1,2,225,225,0,0,16,0,None
File,SchedulerShim.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,8.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,37.0,3.0,7.0,6.0,0.0,27.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,1.5,0.0,3.86,0.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,3.25,9.0,0.0,3.75,12.0,0.0,0.75,2.0,0,0,2,3,0,2,3,100,100,6,403,0,2,None
File,ScriptOperator.java,19.0,1.0,15.0,2.0,3.0,3.0,4.0,1.0,1.5,12.5,0.0,9.0,2.0,3.0,36.0,36.0,33.0,38.0,11.0,3.0,3.0,21.0,858.0,102.0,645.0,201.0,398.0,116.0,318.0,448.0,184.0,306.0,20.0,20.0,22.0,1.375,27.875,0.18,124.0,124.0,144.0,44.0,0.0,5.606060606060606,36.0,0.0,7.9393939393939394,72.0,0.0,122.78787878787878,2538.0,0.0,1.2727272727272727,5.0,0,17,1,61,0,1,61,550,550,0,51,1,0,None
File,SearchArgumentFactory.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,38.0,5.0,13.0,6.0,3.0,20.0,5.0,9.0,6.0,3.0,1.0,1.0,1.0,1.0,0.0,1.54,3.0,3.0,3.0,3.0,3.0,8.0,18.0,1.0,1.3333333333333333,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,10,0,1,10,256,256,0,96,0,1,None
File,SearchArgumentImpl.java,14.0,0.0,13.0,2.0,3.0,3.0,3.0,1.0,1.75,19.5,0.0,3.0,10.0,1.0,43.0,33.0,11.0,43.0,9.0,4.0,1.0,29.0,736.0,60.0,581.0,176.0,343.0,95.0,249.0,383.0,143.0,288.0,10.0,10.0,10.0,1.0,38.5,0.16,123.0,119.0,144.0,62.0,1.0,4.381818181818182,10.0,1.0,6.4363636363636365,21.0,1.0,3.272727272727273,33.0,0.0,0.9090909090909092,5.0,0,0,2,32,0,2,32,182,107,2,44,1,1,None
File,SearchResultHandler.java,13.0,0.0,9.0,3.0,2.0,2.0,2.0,1.0,1.5,7.5,0.0,4.0,0.0,1.0,10.0,10.0,1.0,10.0,1.0,1.0,0.0,8.0,163.0,14.0,82.0,27.0,42.0,67.0,36.0,58.0,32.0,33.0,6.0,6.0,6.0,1.1666666666666667,18.166666666666668,0.82,17.0,17.0,18.0,12.0,1.0,3.0,11.0,1.0,5.111111111111111,13.0,0.0,1.4444444444444444,10.0,0.0,0.3333333333333333,4.0,0,0,1,2,0,1,2,80,80,0,0,0,0,None
File,SecretManager.java,12.0,0.0,11.0,1.0,2.0,2.0,2.0,1.0,1.2857142857142858,13.142857142857142,0.1428571428571428,3.0,7.0,2.0,20.0,13.0,4.0,20.0,0.0,6.0,0.0,14.0,311.0,23.0,256.0,107.0,151.0,34.0,139.0,187.0,91.0,121.0,5.0,5.0,6.0,2.0,23.0,0.13,44.0,44.0,46.0,22.0,0.0,4.019607843137255,20.0,0.0,4.568627450980392,14.0,0.0,2.3529411764705883,15.0,0.0,0.6862745098039216,4.0,0,2,9,23,0,9,23,704,704,32,19,2,0,None
File,SecureProxySupport.java,13.0,1.0,11.0,2.0,2.0,2.0,2.0,1.0,1.0,9.2,0.0,5.0,1.0,2.0,14.0,13.0,4.0,14.0,0.0,4.0,0.0,10.0,225.0,21.0,158.0,71.0,81.0,46.0,88.0,117.0,66.0,68.0,4.0,4.0,4.0,1.6,14.6,0.29,25.0,25.0,26.0,14.0,0.0,3.8461538461538463,8.0,1.0,4.923076923076923,12.0,1.0,1.9230769230769231,5.0,0.0,0.7692307692307693,3.0,10,0,1,24,0,1,24,4,4,0,52,0,0,None
File,Select.java,18.0,0.0,16.0,3.0,4.0,4.0,4.0,1.0,1.3658536585365857,11.292682926829269,0.073170731707317,1.0,0.0,0.0,23.0,23.0,4.0,23.0,11.0,0.0,0.0,12.0,486.0,29.0,378.0,73.0,253.0,80.0,212.0,296.0,81.0,248.0,21.0,21.0,22.0,1.7317073170731707,28.73170731707317,0.21,83.0,83.0,84.0,31.0,0.0,5.084782608695652,31.0,0.0,5.9195652173913045,86.0,0.0,191305.83260869567,86117376.0,0.0,1.2521739130434784,7.0,0,0,1,7,0,1,7,12,12,0,56,0,0,None
File,SelectColumnIsFalse.java,13.0,0.0,12.0,1.0,3.0,3.0,3.0,2.0,1.0,11.0,0.0,1.0,0.0,1.0,9.0,9.0,1.0,9.0,0.0,0.0,0.0,9.0,156.0,16.0,115.0,32.0,69.0,25.0,53.0,82.0,32.0,51.0,20.0,20.0,23.0,2.0,44.0,0.22,28.0,28.0,31.0,15.0,0.0,2.571428571428572,12.0,1.0,2.0,6.0,1.0,7.428571428571429,46.0,0.0,0.5714285714285714,4.0,4,0,5,10,0,5,10,114,114,28,153,0,5,None
File,SelectColumnIsNotNull.java,10.0,0.0,9.0,0.0,2.0,2.0,2.0,1.0,1.0,10.0,0.0,1.0,0.0,1.0,9.0,9.0,1.0,9.0,0.0,0.0,0.0,9.0,126.0,15.0,87.0,29.0,48.0,24.0,39.0,60.0,26.0,35.0,12.0,12.0,12.0,2.0,44.0,0.28,20.0,20.0,20.0,13.0,0.0,2.625,11.0,1.0,2.625,7.0,1.0,4.125,26.0,0.0,0.375,3.0,5,0,5,10,0,5,10,114,114,28,153,0,5,None
File,SelectColumnIsNull.java,9.0,0.0,9.0,0.0,2.0,2.0,2.0,1.0,1.0,10.0,0.0,1.0,0.0,1.0,9.0,9.0,1.0,9.0,0.0,0.0,0.0,9.0,124.0,14.0,87.0,29.0,48.0,23.0,39.0,60.0,26.0,35.0,12.0,12.0,12.0,2.0,44.0,0.26,20.0,20.0,20.0,13.0,0.0,2.625,11.0,1.0,2.625,7.0,1.0,4.125,26.0,0.0,0.375,3.0,5,0,5,10,0,5,10,114,114,28,153,0,5,None
File,SelectColumnIsTrue.java,13.0,0.0,12.0,1.0,3.0,3.0,3.0,2.0,1.0,11.0,0.0,1.0,0.0,1.0,9.0,9.0,1.0,9.0,0.0,0.0,0.0,9.0,156.0,14.0,117.0,33.0,70.0,25.0,54.0,83.0,32.0,52.0,20.0,20.0,23.0,2.0,44.0,0.21,28.0,28.0,31.0,15.0,0.0,2.571428571428572,12.0,1.0,2.0,6.0,1.0,7.428571428571429,46.0,0.0,0.5714285714285714,4.0,5,0,5,10,0,5,10,114,114,28,153,0,5,None
File,SelectDesc.java,5.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,6.666666666666667,0.0,2.0,0.0,1.0,20.0,20.0,6.0,20.0,0.0,0.0,0.0,20.0,173.0,28.0,109.0,52.0,35.0,36.0,43.0,67.0,36.0,32.0,3.0,3.0,3.0,2.0,56.333333333333336,0.33,24.0,24.0,24.0,20.0,2.0,6.421052631578948,28.0,1.0,1.736842105263158,8.0,1.0,1.105263157894737,2.0,0.0,0.1052631578947368,1.0,35,0,5,14,0,5,14,114,114,28,197,5,0,None
File,SelectOperator.java,11.0,1.0,9.0,1.0,2.0,2.0,3.0,2.0,1.5714285714285714,12.571428571428571,0.1428571428571428,1.0,1.0,1.0,13.0,12.0,3.0,13.0,0.0,0.0,2.0,11.0,204.0,30.0,138.0,45.0,70.0,36.0,65.0,96.0,38.0,64.0,12.0,12.0,21.0,1.7142857142857142,28.571428571428573,0.26,32.0,32.0,41.0,24.0,0.0,3.8055555555555554,17.0,1.0,6.777777777777778,42.0,1.0,28.55555555555556,936.0,0.0,0.6666666666666666,4.0,0,1,6,47,0,6,47,185,114,22,66,0,6,None
