Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax,NumberOfLinesAdded,NumberOfLinesRemoved,ChangedByNCommitsInCurrentVersion,ChangedByNCommitsInCurrentVersionAndPreviousVersions,BugsFixedInNCommits,AuthorsInCurrentVersion,AuthorsInCurrentAndPreviousVersions,AuthorsAvgExpertise,AuthorsMinExpertise,AvgCommitTimeForCurrentVersion,AvgCommitTimeForCurrentVersionAndPreviousVersions,ChangedComments,UnchangedComments,Bugs
File,OrcFileMetadata.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,10.0,0.0,1.0,0.0,0.0,21.0,21.0,15.0,21.0,0.0,0.0,0.0,21.0,173.0,25.0,126.0,69.0,35.0,22.0,62.0,84.0,49.0,35.0,1.0,1.0,1.0,1.5,44.5,0.17,21.0,21.0,21.0,21.0,1.0,1.9090909090909087,9.0,1.0,1.818181818181818,13.0,1.0,1.7727272727272727,18.0,0.0,0.0909090909090909,2.0,14,0,2,16,0,2,16,369,335,20,81,0,2,1.0
File,OrcInputFormat.java,18.0,1.0,15.0,2.0,3.0,3.0,4.0,2.0,1.9130434782608696,16.130434782608695,0.1304347826086956,24.0,39.0,10.0,126.0,91.0,106.0,130.0,30.0,23.0,1.0,76.0,2658.0,217.0,2085.0,766.0,1199.0,372.0,1004.0,1410.0,640.0,935.0,24.0,24.0,27.0,1.3043478260869563,33.82608695652174,0.18,397.0,377.0,450.0,200.0,0.0,5.241666666666666,27.0,0.0,5.741666666666666,35.0,0.0,398.2166666666666,46944.0,0.0,1.0583333333333331,6.0,26,0,5,187,0,5,187,244,2,6,10,7,5,1.0
File,OrcRawRecordMerger.java,12.0,0.0,9.0,3.0,2.0,2.0,2.0,1.0,1.3125,13.1875,0.125,11.0,4.0,1.0,103.0,99.0,52.0,103.0,45.0,9.0,0.0,49.0,1444.0,69.0,956.0,339.0,540.0,428.0,467.0,660.0,281.0,433.0,23.0,23.0,32.0,1.3125,49.625,0.45,180.0,180.0,209.0,130.0,0.0,3.725806451612903,15.0,0.0,5.919354838709677,59.0,0.0,7.645161290322581,288.0,0.0,0.3951612903225806,4.0,24,0,3,39,0,3,39,403,403,12,40,4,1,1.0
File,OrcRecordUpdater.java,14.0,0.0,12.0,2.0,3.0,3.0,3.0,1.0,1.4285714285714286,17.857142857142858,0.1428571428571428,4.0,10.0,16.0,40.0,30.0,42.0,40.0,16.0,8.0,0.0,16.0,785.0,59.0,601.0,201.0,367.0,138.0,330.0,432.0,177.0,290.0,17.0,17.0,17.0,1.2857142857142858,45.42857142857143,0.23,103.0,101.0,109.0,40.0,0.0,5.94,33.0,1.0,6.16,40.0,1.0,4.2,117.0,0.0,0.54,5.0,71,0,2,34,0,2,34,403,403,14,46,0,2,1.0
File,ParquetDataColumnReader.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0384615384615383,5.538461538461538,0.9230769230769232,1.0,0.0,0.0,28.0,28.0,0.0,28.0,28.0,0.0,0.0,0.0,196.0,30.0,35.0,34.0,0.0,131.0,33.0,34.0,34.0,0.0,0.0,0.0,0.0,2.5384615384615383,12.153846153846152,3.74,0.0,0.0,0.0,0.0,0.0,2.5950920245398774,37.0,0.0,2.932515337423313,55.0,0.0,1.0245398773006136,24.0,0.0,0.0490797546012269,3.0,2,0,3,5,0,3,5,172,9,16,31,3,1,0.0
File,ParquetDataColumnReaderFactory.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0384615384615383,5.538461538461538,0.9230769230769232,26.0,18.0,0.0,186.0,168.0,18.0,186.0,0.0,20.0,3.0,163.0,1379.0,214.0,1045.0,462.0,445.0,120.0,339.0,565.0,300.0,312.0,48.0,31.0,54.0,2.5384615384615383,12.153846153846152,0.11,246.0,227.0,265.0,214.0,0.0,2.7555555555555555,37.0,1.0,3.340740740740741,55.0,1.0,1.237037037037037,24.0,0.0,0.0592592592592592,3.0,178,0,3,6,0,3,6,172,9,16,24,0,2,1.0
File,ParquetStringInspector.java,12.0,1.0,11.0,0.0,3.0,3.0,5.0,3.0,2.0,15.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,7.0,1.0,0.0,0.0,6.0,129.0,20.0,90.0,28.0,41.0,19.0,34.0,55.0,22.0,33.0,7.0,7.0,13.0,4.0,0.0,0.21,22.0,22.0,34.0,18.0,1.0,1.3333333333333333,2.0,1.0,3.0,6.0,1.0,3.6666666666666665,10.0,0.0,0.8333333333333334,2.0,0,0,1,6,0,1,6,335,335,0,318,2,0,0.0
File,ParseDriver.java,14.0,1.0,11.0,2.0,2.0,2.0,3.0,1.0,1.0,9.0,0.0,4.0,0.0,2.0,19.0,19.0,1.0,19.0,0.0,0.0,0.0,19.0,375.0,47.0,240.0,74.0,158.0,88.0,127.0,174.0,70.0,127.0,8.0,8.0,9.0,1.5,15.833333333333334,0.37,46.0,46.0,50.0,21.0,1.0,5.3478260869565215,12.0,1.0,5.956521739130435,17.0,1.0,6.608695652173913,72.0,0.0,0.6956521739130435,3.0,11,0,1,30,0,1,30,335,335,0,124,2,0,0.0
File,Partition.java,10.0,0.0,7.0,2.0,2.0,2.0,2.0,1.0,1.5,12.0925,0.09,1.0,1.0,1.0,49.0,48.0,5.0,49.0,0.0,1.0,1.0,47.0,601.0,69.0,399.0,128.0,206.0,134.0,165.0,267.0,115.0,176.0,10.0,10.0,10.0,1.665,22.8375,0.34,100.0,100.0,103.0,67.0,0.0,4.578620394173093,153.0,0.0,4.925449871465296,116.0,0.0,366.8449014567266,589824.0,0.0,0.5019280205655527,8.0,11,0,1,128,0,1,128,27,27,0,28,2,0,1.0
File,Partition.java,13.0,1.0,13.0,1.0,4.0,3.0,4.0,2.0,1.5,12.0925,0.09,6.0,3.0,16.0,81.0,80.0,21.0,83.0,1.0,2.0,0.0,80.0,1335.0,140.0,1161.0,219.0,748.0,61.0,551.0,818.0,200.0,663.0,29.0,29.0,61.0,1.665,22.8375,0.05,299.0,259.0,338.0,141.0,0.0,4.578620394173093,153.0,0.0,4.925449871465296,116.0,0.0,366.8449014567266,589824.0,0.0,0.5019280205655527,8.0,11,0,1,128,0,1,128,27,27,0,28,2,0,1.0
File,PartitionExport.java,23.0,1.0,20.0,2.0,2.0,2.0,3.0,2.0,1.0,25.0,0.0,1.0,0.0,1.0,4.0,2.0,8.0,2.0,2.0,0.0,0.0,0.0,126.0,9.0,85.0,44.0,44.0,32.0,59.0,68.0,41.0,36.0,3.0,3.0,4.0,1.0,38.0,0.38,9.0,9.0,10.0,6.0,4.0,7.0,9.0,3.0,8.0,11.0,2.0,2.6666666666666665,3.0,0.0,0.6666666666666666,2.0,5,0,1,7,0,1,7,236,236,0,45,2,0,0.0
File,PartitionSerializer.java,10.0,0.0,9.0,1.0,2.0,2.0,3.0,1.0,2.0,15.0,0.0,1.0,0.0,1.0,4.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,78.0,7.0,50.0,22.0,23.0,21.0,24.0,33.0,20.0,16.0,6.0,6.0,6.0,1.0,0.0,0.42,9.0,9.0,10.0,4.0,2.0,5.0,11.0,3.0,7.0,13.0,1.0,4.333333333333333,11.0,0.0,1.0,3.0,8,0,1,7,0,1,7,51,51,0,72,1,0,0.0
File,PigHCatUtil.java,17.0,1.0,14.0,2.0,4.0,3.0,4.0,2.0,1.0,32.5,0.0,1.0,22.0,5.0,24.0,2.0,1.0,24.0,1.0,9.0,1.0,13.0,563.0,65.0,408.0,123.0,252.0,94.0,200.0,281.0,121.0,186.0,13.0,13.0,19.0,1.0,46.0,0.23,84.0,73.0,92.0,36.0,2.0,6.653846153846154,33.0,1.0,6.653846153846154,21.0,1.0,3.730769230769231,13.0,0.0,0.9230769230769232,3.0,1,0,1,74,0,1,74,335,335,0,26,0,1,0.0
File,PolicyProviderContainer.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,2.0,6.0,0.0,2.0,0.0,0.0,6.0,6.0,4.0,6.0,0.0,0.0,0.0,6.0,77.0,9.0,48.0,22.0,19.0,20.0,20.0,31.0,19.0,14.0,3.0,3.0,3.0,1.0,25.0,0.42,9.0,9.0,10.0,8.0,0.0,3.0,5.0,1.0,2.1666666666666665,6.0,1.0,1.5,3.0,0.0,0.5,2.0,77,0,1,1,0,1,1,128,128,0,0,19,0,0.0
File,PostExecWMEventsSummaryPrinter.java,25.0,2.0,23.0,0.0,5.0,5.0,6.0,3.0,2.0,18.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,63.0,7.0,36.0,19.0,17.0,20.0,22.0,29.0,19.0,16.0,5.0,5.0,6.0,1.0,0.0,0.56,5.0,5.0,6.0,3.0,5.0,5.0,5.0,14.0,14.0,14.0,5.0,5.0,5.0,2.0,2.0,2.0,1,0,1,2,0,1,2,403,403,0,161,0,0,1.0
File,PreAlterCatalogEvent.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,40.0,6.0,17.0,8.0,5.0,17.0,9.0,13.0,8.0,5.0,1.0,1.0,1.0,2.0,33.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,40,0,1,1,0,1,1,222,222,0,0,16,0,0.0
File,PreEventContext.java,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,25.0,2.0,0.0,0.0,3.0,5.0,27.0,5.0,0.0,0.0,0.0,5.0,82.0,9.0,47.0,38.0,4.0,26.0,10.0,15.0,11.0,4.0,1.0,1.0,1.0,1.0,33.0,0.55,3.0,3.0,3.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,1,12,0,1,12,222,222,0,205,0,1,0.0
File,PrimitiveObjectInspectorConverter.java,10.0,0.0,10.0,0.0,2.0,2.0,2.0,2.0,1.947368421052632,6.421052631578948,0.0,19.0,0.0,2.0,37.0,37.0,54.0,37.0,0.0,0.0,0.0,37.0,607.0,71.0,477.0,162.0,235.0,59.0,219.0,306.0,132.0,177.0,25.0,8.0,25.0,1.0,3.842105263157895,0.12,88.0,71.0,88.0,74.0,2.0,6.2105263157894735,27.0,1.0,5.315789473684211,44.0,1.0,3.526315789473684,24.0,0.0,0.9473684210526316,2.0,0,0,1,27,0,1,27,335,335,0,125,0,1,0.0
File,PrimitiveObjectInspectorFactory.java,27.0,1.0,21.0,5.0,6.0,3.0,6.0,1.0,1.0,42.0,0.0,1.0,6.0,40.0,7.0,1.0,0.0,7.0,0.0,1.0,0.0,6.0,457.0,25.0,367.0,143.0,250.0,65.0,204.0,224.0,89.0,183.0,19.0,4.0,19.0,1.3333333333333333,53.66666666666666,0.18,42.0,19.0,42.0,7.0,3.0,17.823529411764707,99.0,1.0,5.882352941176471,20.0,1.0,4.941176470588236,19.0,0.0,1.0,2.0,0,0,1,28,0,1,28,335,335,0,124,0,1,0.0
File,PrimitiveObjectInspectorUtils.java,21.0,0.0,18.0,2.0,5.0,2.0,5.0,2.0,1.6666666666666667,33.0,0.0,4.0,43.0,25.0,53.0,14.0,20.0,57.0,4.0,4.0,1.0,48.0,1450.0,99.0,1184.0,260.0,874.0,172.0,572.0,696.0,213.0,554.0,22.0,8.0,22.0,1.3333333333333333,10.0,0.15,289.0,134.0,293.0,116.0,0.0,10.555555555555555,51.0,1.0,7.425925925925926,32.0,1.0,5.185185185185185,32.0,0.0,0.8703703703703703,3.0,2,0,1,47,0,1,47,335,335,0,72,1,0,1.0
File,PrivilegeSynchonizer.java,30.0,2.0,28.0,0.0,5.0,4.0,5.0,2.0,2.0,32.0,0.0,1.0,0.0,2.0,5.0,5.0,4.0,5.0,0.0,3.0,0.0,2.0,212.0,20.0,170.0,54.0,108.0,22.0,86.0,115.0,55.0,71.0,9.0,9.0,9.0,1.0,60.0,0.13,27.0,21.0,27.0,9.0,7.0,12.0,16.0,2.0,10.8,19.0,4.0,10.0,16.0,1.0,3.0,6.0,8,0,1,2,0,1,2,128,128,0,22,2,0,0.0
File,ProtoMessageReader.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,6.0,6.0,3.0,6.0,1.0,0.0,0.0,5.0,66.0,11.0,38.0,20.0,10.0,17.0,21.0,29.0,19.0,10.0,2.0,2.0,2.0,1.0,50.0,0.45,7.0,7.0,7.0,6.0,1.0,1.6,3.0,1.0,1.8,4.0,1.0,1.2,2.0,0.0,0.2,1.0,0,0,1,2,0,1,2,31,31,0,46,7,0,0.0
File,ProtoMessageWritable.java,6.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.3333333333333333,5.333333333333333,0.0,3.0,0.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,0.0,7.0,101.0,13.0,71.0,36.0,21.0,17.0,37.0,51.0,31.0,20.0,2.0,2.0,2.0,1.6666666666666667,22.33333333333333,0.24,11.0,11.0,11.0,8.0,1.0,3.0,6.0,1.0,2.7142857142857144,7.0,1.0,1.4285714285714286,2.0,0.0,0.4285714285714285,1.0,0,0,1,2,0,1,2,31,31,0,46,7,0,0.0
File,ProtoMessageWriter.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,6.0,6.0,3.0,6.0,1.0,0.0,0.0,5.0,71.0,11.0,43.0,21.0,15.0,17.0,22.0,29.0,20.0,9.0,1.0,1.0,1.0,1.0,50.0,0.4,6.0,6.0,6.0,6.0,1.0,1.6,4.0,1.0,1.6,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,2,0,1,2,31,31,0,46,7,0,0.0
File,QB.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.2,11.2,0.05,1.0,1.0,1.0,68.0,67.0,26.0,68.0,2.0,0.0,4.0,62.0,459.0,84.0,299.0,115.0,115.0,77.0,137.0,220.0,118.0,106.0,4.0,4.0,6.0,1.3,53.45,0.26,82.0,82.0,93.0,73.0,0.0,4.541899441340783,65.0,0.0,2.6340782122905027,38.0,0.0,14.354748603351956,3456.0,0.0,0.2458100558659217,7.0,4,0,1,39,0,1,39,335,335,0,94,0,1,0.0
File,QOutProcessor.java,13.0,2.0,12.0,0.0,3.0,3.0,3.0,2.0,1.0,6.2,0.0,4.0,0.0,11.0,10.0,10.0,10.0,10.0,1.0,2.0,0.0,7.0,299.0,36.0,234.0,70.0,157.0,33.0,104.0,140.0,67.0,86.0,16.0,16.0,19.0,1.2,36.2,0.14,29.0,29.0,32.0,16.0,2.0,5.444444444444445,21.0,1.0,3.6666666666666665,11.0,1.0,110.0,978.0,0.0,0.7777777777777778,3.0,34,0,2,4,0,2,4,335,335,2,22,0,0,0.0
File,QTestUtil.java,16.0,2.0,13.0,1.0,3.0,3.0,3.0,1.0,1.1428571428571428,22.428571428571427,0.4285714285714285,9.0,24.0,26.0,118.0,100.0,67.0,124.0,1.0,41.0,4.0,78.0,2295.0,346.0,1768.0,555.0,1136.0,190.0,961.0,1309.0,527.0,952.0,17.0,17.0,20.0,1.5714285714285714,29.142857142857142,0.11,336.0,336.0,367.0,165.0,0.0,6.142857142857143,23.0,0.0,6.1344537815126055,33.0,0.0,15.016806722689076,811.0,0.0,0.9495798319327732,4.0,22,0,3,313,0,3,313,176,17,14,11,0,1,0.0
File,QueryInfo.java,7.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.125,7.75,0.0,3.0,1.0,0.0,33.0,32.0,27.0,33.0,6.0,2.0,0.0,25.0,352.0,51.0,266.0,120.0,110.0,35.0,140.0,194.0,106.0,101.0,5.0,5.0,5.0,1.25,41.0,0.13,45.0,45.0,45.0,33.0,1.0,3.0375,11.0,1.0,2.2125,14.0,1.0,1.3125,8.0,0.0,0.1875,3.0,0,0,1,20,0,1,20,8,8,0,59,2,0,0.0
File,QueryInfo.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.125,7.75,0.0,1.0,0.0,0.0,15.0,15.0,8.0,15.0,0.0,0.0,0.0,15.0,102.0,18.0,64.0,25.0,22.0,21.0,29.0,46.0,25.0,21.0,2.0,2.0,2.0,1.25,41.0,0.33,16.0,16.0,16.0,15.0,1.0,3.0375,11.0,1.0,2.2125,14.0,1.0,1.3125,8.0,0.0,0.1875,3.0,0,0,1,20,0,1,20,8,8,0,59,2,0,0.0
File,QueryResultsCache.java,11.0,1.0,9.0,1.0,2.0,2.0,2.0,1.0,1.3333333333333333,10.666666666666666,0.0,10.0,11.0,8.0,70.0,57.0,33.0,68.0,0.0,19.0,0.0,49.0,1023.0,135.0,774.0,265.0,445.0,115.0,401.0,559.0,252.0,367.0,11.0,11.0,13.0,1.2222222222222223,34.666666666666664,0.15,143.0,136.0,151.0,100.0,1.0,4.134328358208955,13.0,1.0,3.716417910447761,27.0,1.0,3.850746268656717,126.0,0.0,0.746268656716418,5.0,6,0,1,11,0,1,11,311,311,0,13,3,0,1.0
File,RandomTypeUtil.java,10.0,0.0,9.0,1.0,2.0,2.0,2.0,1.0,1.0,7.0,0.0,2.0,12.0,9.0,13.0,1.0,0.0,13.0,0.0,1.0,1.0,11.0,189.0,25.0,139.0,46.0,87.0,34.0,69.0,94.0,46.0,60.0,6.0,5.0,6.0,1.5,0.0,0.24,27.0,24.0,27.0,13.0,0.0,4.961538461538462,17.0,1.0,3.4615384615384617,7.0,1.0,2.8461538461538463,10.0,0.0,0.5384615384615384,2.0,0,0,1,9,0,1,9,335,335,0,107,24,0,0.0
File,RandomTypeUtil.java,10.0,0.0,9.0,1.0,2.0,2.0,2.0,1.0,1.0,7.0,0.0,2.0,12.0,9.0,13.0,1.0,0.0,13.0,0.0,1.0,1.0,11.0,187.0,24.0,138.0,45.0,87.0,34.0,68.0,93.0,45.0,60.0,6.0,5.0,6.0,1.5,0.0,0.25,27.0,24.0,27.0,13.0,0.0,4.961538461538462,17.0,1.0,3.4615384615384617,7.0,1.0,2.8461538461538463,10.0,0.0,0.5384615384615384,2.0,0,0,1,9,0,1,9,335,335,0,107,24,0,0.0
File,RawStore.java,13.0,0.0,4.0,9.0,1.0,1.0,1.0,1.0,2.0,36.833333333333336,0.0,2.0,0.0,0.0,181.0,181.0,0.0,181.0,181.0,0.0,0.0,0.0,1650.0,193.0,401.0,397.0,1.0,1056.0,252.0,255.0,254.0,1.0,1.0,1.0,1.0,1.1666666666666667,31.166666666666668,2.63,1.0,1.0,1.0,1.0,0.0,2.3480589022757696,41.0,0.0,1.2650602409638554,7.0,0.0,0.7884872824631861,4.0,0.0,0.0294511378848728,3.0,8,0,2,116,0,2,116,182,128,8,30,0,2,1.0
File,Reader.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,1.450199203187251,12.402390438247012,0.247011952191235,3.0,0.0,2.0,11.0,11.0,1.0,11.0,3.0,0.0,1.0,7.0,131.0,15.0,77.0,36.0,28.0,40.0,41.0,60.0,32.0,29.0,3.0,3.0,4.0,1.601593625498008,36.19123505976096,0.52,16.0,16.0,19.0,10.0,0.0,4.347477064220183,49.0,0.0,4.553899082568807,145.0,0.0,5570.464449541284,9621030.0,0.0,0.6737385321100917,9.0,0,0,1,56,0,1,56,403,403,0,35,7,0,1.0
File,Reader.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.450199203187251,12.402390438247012,0.247011952191235,1.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,111.0,13.0,18.0,17.0,0.0,80.0,13.0,14.0,14.0,0.0,0.0,0.0,0.0,1.601593625498008,36.19123505976096,4.44,0.0,0.0,0.0,0.0,0.0,4.347477064220183,49.0,0.0,4.553899082568807,145.0,0.0,5570.464449541284,9621030.0,0.0,0.6737385321100917,9.0,0,0,1,56,0,1,56,403,403,0,35,7,0,1.0
File,ReaderImpl.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.5294117647058822,12.176470588235292,0.1176470588235294,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,42.0,7.0,18.0,12.0,3.0,17.0,9.0,12.0,10.0,2.0,1.0,1.0,1.0,1.7058823529411764,29.176470588235293,0.94,2.0,2.0,2.0,2.0,0.0,7.091666666666667,42.0,0.0,6.216666666666667,55.0,1.0,80867.98333333334,9621030.0,0.0,1.5083333333333333,9.0,0,0,1,89,0,1,89,403,403,0,21,0,1,1.0
File,ReaderImpl.java,6.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.5294117647058822,12.176470588235292,0.1176470588235294,1.0,0.0,1.0,11.0,11.0,1.0,11.0,0.0,0.0,0.0,11.0,111.0,19.0,69.0,37.0,19.0,23.0,25.0,40.0,24.0,17.0,3.0,3.0,3.0,1.7058823529411764,29.176470588235293,0.33,13.0,13.0,13.0,13.0,0.0,7.091666666666667,42.0,0.0,6.216666666666667,55.0,1.0,80867.98333333334,9621030.0,0.0,1.5083333333333333,9.0,0,0,1,89,0,1,89,403,403,0,21,0,1,1.0
File,ReaderWriter.java,87.0,12.0,74.0,1.0,20.0,4.0,20.0,1.0,1.25,17.25,0.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,228.0,31.0,173.0,51.0,138.0,24.0,122.0,131.0,53.0,97.0,20.0,4.0,20.0,1.25,13.25,0.14,40.0,8.0,40.0,2.0,0.0,5.1875,29.0,0.0,7.0,26.0,1.0,3.9375,20.0,0.0,0.5,2.0,1,0,1,67,0,1,67,335,335,0,29,0,1,0.0
File,RecordReaderImpl.java,22.0,0.0,22.0,0.0,5.0,4.0,6.0,1.0,2.0,44.0,0.0,1.0,19.0,1.0,39.0,20.0,3.0,39.0,31.0,0.0,1.0,7.0,966.0,44.0,886.0,241.0,544.0,36.0,427.0,594.0,179.0,427.0,19.0,10.0,19.0,2.0,86.0,0.04,184.0,167.0,224.0,39.0,0.0,9.157894736842104,27.0,1.0,5.578947368421052,21.0,1.0,7.131578947368421,34.0,0.0,2.0,4.0,20,0,3,165,0,3,165,253,21,12,11,1,2,1.0
File,ReduceRecordSource.java,31.0,3.0,25.0,3.0,5.0,5.0,5.0,2.0,1.5,31.0,0.0,2.0,0.0,2.0,12.0,12.0,32.0,12.0,2.0,3.0,0.0,7.0,521.0,77.0,387.0,123.0,241.0,63.0,214.0,270.0,116.0,170.0,13.0,13.0,15.0,1.0,55.0,0.16,54.0,54.0,60.0,18.0,1.0,8.833333333333334,28.0,1.0,10.583333333333334,44.0,1.0,19.416666666666668,140.0,0.0,1.5833333333333333,5.0,10,0,1,36,0,1,36,27,27,0,38,1,0,0.0
File,RegexSerDe.java,24.0,2.0,18.0,4.0,3.0,3.0,3.0,1.0,1.0,29.0,0.0,1.0,0.0,4.0,7.0,7.0,12.0,7.0,1.0,0.0,0.0,6.0,279.0,33.0,174.0,86.0,95.0,72.0,104.0,127.0,72.0,67.0,8.0,8.0,8.0,2.0,50.66666666666666,0.41,24.0,24.0,24.0,7.0,0.0,5.6,23.0,1.0,7.933333333333334,27.0,1.0,8.333333333333334,38.0,0.0,0.8,3.0,0,0,1,28,0,1,28,335,335,0,120,0,1,0.0
File,RegexSerDe.java,32.0,2.0,27.0,3.0,5.0,3.0,5.0,1.0,1.0,29.0,0.0,1.0,0.0,3.0,6.0,6.0,12.0,6.0,0.0,0.0,0.0,6.0,299.0,30.0,214.0,92.0,129.0,55.0,142.0,161.0,81.0,96.0,20.0,8.0,20.0,2.0,50.66666666666666,0.26,32.0,20.0,32.0,6.0,0.0,5.6,23.0,1.0,7.933333333333334,27.0,1.0,8.333333333333334,38.0,0.0,0.8,3.0,0,0,1,28,0,1,28,335,335,0,120,0,1,0.0
File,RelOptHiveTable.java,21.0,1.0,19.0,1.0,4.0,4.0,5.0,2.0,1.0,68.0,0.0,1.0,0.0,1.0,26.0,26.0,16.0,26.0,0.0,4.0,0.0,22.0,683.0,51.0,577.0,186.0,340.0,55.0,307.0,440.0,192.0,297.0,33.0,33.0,35.0,2.0,86.0,0.1,114.0,114.0,122.0,56.0,0.0,5.0,17.0,1.0,7.0,43.0,1.0,1820.52,45120.0,0.0,1.48,7.0,3,0,1,56,0,1,56,335,335,0,26,3,0,0.0
File,ReplChangeManager.java,13.0,1.0,10.0,3.0,2.0,2.0,3.0,1.0,1.2,15.6,0.0,5.0,10.0,11.0,27.0,19.0,14.0,29.0,3.0,1.0,0.0,25.0,493.0,41.0,350.0,117.0,198.0,102.0,169.0,243.0,111.0,157.0,12.0,11.0,14.0,1.2,42.8,0.29,70.0,69.0,78.0,34.0,0.0,6.354838709677419,23.0,1.0,6.774193548387097,31.0,1.0,4.032258064516129,51.0,0.0,0.8064516129032258,7.0,23,0,1,16,0,1,16,2,2,0,34,1,0,0.0
File,ReplCopyTask.java,31.0,2.0,25.0,4.0,5.0,5.0,6.0,3.0,2.0,33.0,0.0,1.0,1.0,2.0,6.0,5.0,0.0,6.0,0.0,1.0,1.0,4.0,247.0,25.0,180.0,63.0,112.0,43.0,99.0,131.0,59.0,90.0,20.0,20.0,23.0,2.0,0.0,0.24,30.0,30.0,34.0,17.0,0.0,5.2,12.0,1.0,12.2,38.0,1.0,25.2,117.0,0.0,1.8,4.0,1,0,1,37,1,1,37,51,51,0,16,0,1,0.0
File,ReplDumpTask.java,15.0,1.0,13.0,2.0,2.0,2.0,2.0,1.0,2.0,70.0,0.0,2.0,0.0,5.0,22.0,24.0,6.0,24.0,0.0,16.0,1.0,7.0,471.0,42.0,375.0,169.0,224.0,56.0,212.0,269.0,157.0,171.0,6.0,6.0,10.0,2.0,75.0,0.15,50.0,50.0,58.0,30.0,0.0,6.0,15.0,1.0,8.714285714285714,33.0,1.0,2.571428571428572,10.0,0.0,1.0476190476190477,3.0,5,0,2,19,1,2,19,144,51,44,19,0,2,1.0
File,ReplLoadTask.java,30.0,1.0,23.0,7.0,4.0,3.0,5.0,1.0,1.5,20.5,0.0,2.0,0.0,1.0,8.0,8.0,4.0,8.0,0.0,5.0,1.0,2.0,319.0,18.0,222.0,95.0,132.0,79.0,124.0,156.0,80.0,103.0,16.0,12.0,25.0,1.5,0.0,0.36,31.0,27.0,41.0,8.0,0.0,6.875,20.0,1.0,11.625,59.0,1.0,24.625,181.0,0.0,1.25,4.0,10,0,3,14,1,3,14,51,51,10,24,0,3,1.0
