Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax,NumberOfLinesAdded,NumberOfLinesRemoved,ChangedByNCommitsInCurrentVersion,ChangedByNCommitsInCurrentVersionAndPreviousVersions,BugsFixedInNCommits,AuthorsInCurrentVersion,AuthorsInCurrentAndPreviousVersions,AuthorsAvgExpertise,AuthorsMinExpertise,AvgCommitTimeForCurrentVersion,AvgCommitTimeForCurrentVersionAndPreviousVersions,ChangedComments,UnchangedComments,Bugs
File,EventMessage.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,14.0,2.0,0.0,0.0,9.0,11.0,16.0,11.0,1.0,0.0,1.0,9.0,106.0,16.0,45.0,29.0,11.0,45.0,16.0,25.0,14.0,11.0,4.0,4.0,5.0,1.0,33.0,1.0,8.0,8.0,9.0,5.0,0.0,9.0625,36.0,1.0,3.75,17.0,0.0,3.125,15.0,0.0,0.25,1.0,106,0,1,1,0,1,1,95,95,0,0,45,0,0.0
File,EventUtils.java,13.0,0.0,11.0,2.0,2.0,2.0,2.0,2.0,1.8571428571428568,5.857142857142857,0.0,8.0,4.0,0.0,22.0,18.0,10.0,22.0,0.0,2.0,0.0,20.0,266.0,27.0,188.0,58.0,93.0,55.0,71.0,115.0,48.0,69.0,5.0,5.0,6.0,1.0,14.857142857142858,0.29,39.0,39.0,45.0,30.0,0.0,2.8947368421052637,7.0,1.0,2.8947368421052637,8.0,0.0,1.947368421052632,5.0,0.0,0.6842105263157895,2.0,266,0,3,3,0,3,3,129,95,30,30,51,2,1.0
File,EvictingPriorityBlockingQueue.java,8.0,0.0,7.0,1.0,2.0,2.0,2.0,1.0,1.25,4.5,0.0,1.0,0.0,1.0,10.0,10.0,4.0,10.0,0.0,1.0,0.0,9.0,127.0,16.0,80.0,27.0,44.0,32.0,39.0,55.0,25.0,36.0,3.0,3.0,3.0,1.0,14.25,0.4,15.0,15.0,15.0,12.0,1.0,4.923076923076923,17.0,1.0,3.4615384615384617,10.0,1.0,1.6153846153846154,3.0,0.0,0.5384615384615384,2.0,51,0,2,8,0,2,8,141,141,26,90,7,1,0.0
File,EvictionDispatcher.java,5.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,0.0,1.0,0.0,0.0,6.0,6.0,4.0,6.0,0.0,0.0,0.0,6.0,68.0,8.0,38.0,18.0,12.0,23.0,20.0,28.0,16.0,12.0,2.0,2.0,2.0,1.0,58.0,0.61,7.0,7.0,7.0,6.0,1.0,3.0,5.0,1.0,1.4,3.0,1.0,1.2,2.0,0.0,0.2,1.0,11,0,3,5,0,3,5,563,563,74,172,2,1,0.0
File,ExecDriver.java,24.0,3.0,19.0,3.0,4.0,4.0,4.0,1.0,1.6666666666666667,61.0,0.3333333333333333,1.0,7.0,4.0,29.0,22.0,3.0,29.0,0.0,4.0,2.0,23.0,853.0,117.0,630.0,223.0,391.0,107.0,368.0,485.0,211.0,339.0,33.0,33.0,39.0,2.0,72.66666666666667,0.17,114.0,112.0,124.0,31.0,0.0,5.481481481481482,32.0,1.0,10.0,109.0,1.0,20962.574074074077,965953.0,0.0,0.5370370370370371,5.0,0,8,3,194,0,3,194,321,79,73,15,16,1,1.0
File,ExecuteStatementOperation.java,8.0,0.0,8.0,0.0,2.0,2.0,2.0,1.0,1.0,11.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,58.0,6.0,34.0,18.0,13.0,18.0,18.0,24.0,15.0,10.0,3.0,3.0,3.0,2.0,33.0,0.53,5.0,5.0,5.0,3.0,2.0,5.333333333333333,7.0,1.0,4.333333333333333,9.0,1.0,2.0,4.0,0.0,0.3333333333333333,1.0,0,0,1,10,0,1,10,563,563,0,135,0,0,0.0
File,EximUtil.java,14.0,1.0,12.0,1.0,2.0,2.0,3.0,1.0,1.0,12.166666666666666,0.0,5.0,16.0,7.0,33.0,17.0,11.0,33.0,2.0,4.0,0.0,27.0,592.0,63.0,446.0,167.0,259.0,86.0,229.0,314.0,159.0,203.0,16.0,16.0,20.0,1.5,23.666666666666668,0.19,81.0,81.0,89.0,43.0,0.0,4.625,15.0,0.0,4.78125,34.0,1.0,31.28125,896.0,0.0,0.8125,6.0,151,0,3,13,0,3,13,95,95,28,177,23,0,0.0
File,ExplainConfiguration.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,18.0,20.0,11.0,20.0,0.0,0.0,0.0,20.0,117.0,26.0,71.0,34.0,25.0,20.0,31.0,50.0,32.0,18.0,1.0,1.0,1.0,1.0,89.0,0.28,18.0,18.0,18.0,18.0,2.0,2.833333333333333,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,117,0,1,1,0,1,1,149,149,0,0,20,0,0.0
File,ExplainSQRewriteSemanticAnalyzer.java,11.0,2.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,66.0,12.0,36.0,21.0,17.0,18.0,20.0,24.0,16.0,12.0,1.0,1.0,1.0,2.0,33.0,0.5,3.0,3.0,3.0,3.0,1.0,3.0,5.0,1.0,8.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,5,0,1,5,149,149,0,213,0,1,0.0
File,ExplainSemanticAnalyzer.java,30.0,2.0,26.0,2.0,5.0,5.0,7.0,1.0,1.0,39.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,5.0,0.0,1.0,0.0,4.0,219.0,20.0,167.0,69.0,100.0,32.0,102.0,128.0,65.0,79.0,15.0,15.0,21.0,2.0,60.0,0.19,25.0,25.0,33.0,5.0,0.0,7.5,20.0,1.0,21.0,60.0,1.0,84.0,320.0,0.0,1.75,4.0,83,0,1,30,0,1,30,149,149,0,100,11,0,0.0
File,ExplainTask.java,32.0,3.0,28.0,1.0,7.0,7.0,9.0,2.0,2.0,27.0,0.0,3.0,2.0,3.0,27.0,25.0,3.0,27.0,0.0,14.0,0.0,13.0,989.0,110.0,815.0,198.0,528.0,64.0,377.0,574.0,185.0,455.0,51.0,51.0,76.0,1.3333333333333333,31.0,0.08,201.0,200.0,251.0,41.0,0.0,5.038461538461538,14.0,1.0,9.653846153846152,42.0,1.0,171020.6923076923,4423965.0,0.0,1.6538461538461535,7.0,8,0,3,71,0,3,71,149,149,156,45,0,3,0.0
File,ExplainWork.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,9.0,0.0,1.0,0.0,1.0,25.0,25.0,9.0,25.0,0.0,0.0,0.0,25.0,168.0,35.0,112.0,53.0,33.0,21.0,52.0,79.0,47.0,32.0,2.0,2.0,2.0,1.0,86.0,0.19,26.0,26.0,26.0,25.0,1.0,2.130434782608696,8.0,1.0,1.2608695652173914,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,30,1,14,0,1,14,149,149,0,185,0,1,0.0
File,ExportSemanticAnalyzer.java,52.0,5.0,42.0,5.0,7.0,7.0,9.0,1.0,1.0,37.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,216.0,25.0,154.0,57.0,93.0,38.0,74.0,97.0,51.0,63.0,17.0,17.0,21.0,2.0,67.0,0.25,22.0,22.0,28.0,3.0,10.0,18.5,27.0,12.0,26.0,40.0,6.0,253.0,500.0,2.0,3.0,4.0,17,0,2,17,0,2,17,95,95,56,132,2,1,0.0
File,ExprNodeColumnEvaluator.java,21.0,1.0,19.0,1.0,4.0,4.0,4.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,3.0,3.0,6.0,3.0,0.0,0.0,1.0,2.0,107.0,10.0,74.0,25.0,41.0,23.0,46.0,58.0,25.0,35.0,6.0,6.0,7.0,2.0,33.0,0.31,11.0,11.0,12.0,3.0,7.0,7.666666666666667,8.0,3.0,8.666666666666666,15.0,2.0,4.666666666666667,8.0,1.0,2.0,3.0,1,0,1,11,0,1,11,2,2,0,306,0,1,0.0
File,ExprNodeConstantEvaluator.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0,0.0,1.0,3.0,54.0,9.0,24.0,14.0,5.0,21.0,12.0,17.0,12.0,5.0,1.0,1.0,1.0,2.0,25.0,0.88,4.0,4.0,4.0,4.0,1.0,2.0,3.0,1.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0,5,0,1,10,0,1,10,2,2,0,340,0,1,0.0
File,ExprNodeConverter.java,27.0,2.0,24.0,1.0,8.0,4.0,8.0,3.0,1.0,71.0,0.0,1.0,0.0,1.0,13.0,13.0,7.0,13.0,0.0,4.0,0.0,9.0,462.0,41.0,385.0,128.0,249.0,36.0,195.0,243.0,121.0,155.0,61.0,10.0,61.0,2.0,83.0,0.09,102.0,46.0,109.0,44.0,2.0,10.22222222222222,45.0,1.0,13.22222222222222,31.0,1.0,15.11111111111111,53.0,0.0,1.4444444444444444,3.0,36,0,1,29,0,1,29,188,188,0,28,8,0,0.0
File,ExprNodeDescUtils.java,18.0,0.0,14.0,4.0,4.0,4.0,5.0,3.0,1.0,32.0,0.0,1.0,39.0,0.0,39.0,0.0,0.0,39.0,0.0,6.0,0.0,33.0,786.0,51.0,566.0,136.0,331.0,170.0,236.0,409.0,140.0,311.0,11.0,11.0,14.0,1.0,0.0,0.3,159.0,159.0,180.0,127.0,1.0,4.923076923076923,23.0,1.0,5.102564102564102,16.0,1.0,4.794871794871795,21.0,0.0,1.6153846153846154,5.0,74,0,2,25,0,2,25,188,188,172,65,22,0,1.0
File,ExprNodeDynamicValueDesc.java,4.0,0.0,4.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,8.0,8.0,1.0,8.0,0.0,0.0,0.0,8.0,76.0,14.0,41.0,18.0,14.0,21.0,15.0,26.0,14.0,13.0,3.0,3.0,3.0,2.0,13.0,0.51,12.0,12.0,12.0,10.0,1.0,2.1666666666666665,7.0,1.0,1.8333333333333333,3.0,1.0,1.3333333333333333,3.0,0.0,0.3333333333333333,2.0,76,0,1,1,0,1,1,2,2,0,0,21,0,0.0
File,ExprNodeDynamicValueEvaluator.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,54.0,8.0,25.0,16.0,6.0,21.0,15.0,19.0,14.0,6.0,1.0,1.0,1.0,2.0,33.0,0.84,3.0,3.0,3.0,3.0,1.0,1.5,2.0,1.0,2.5,4.0,1.0,1.0,1.0,0.0,0.0,0.0,54,0,1,1,0,1,1,2,2,0,0,21,0,0.0
File,ExprNodeEvaluator.java,6.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,6.75,1.125,1.0,0.0,0.0,13.0,13.0,5.0,13.0,0.0,0.0,2.0,11.0,123.0,18.0,56.0,25.0,18.0,49.0,27.0,41.0,24.0,17.0,2.0,2.0,3.0,1.25,23.0,0.88,13.0,13.0,14.0,11.0,1.0,6.642857142857143,48.0,1.0,2.9642857142857144,9.0,0.0,2.071428571428572,9.0,0.0,0.6785714285714286,3.0,11,0,1,11,0,1,11,2,2,0,306,0,1,0.0
File,ExprNodeEvaluatorFactory.java,12.0,0.0,11.0,1.0,3.0,3.0,4.0,2.0,1.0,8.4,0.0,2.0,5.0,0.0,7.0,2.0,2.0,7.0,0.0,2.0,0.0,5.0,138.0,14.0,94.0,31.0,46.0,30.0,45.0,70.0,31.0,47.0,6.0,6.0,8.0,1.0,0.0,0.32,23.0,23.0,25.0,16.0,3.0,6.888888888888889,23.0,2.0,3.888888888888889,7.0,1.0,3.888888888888889,9.0,0.0,1.4444444444444444,3.0,10,0,1,15,0,1,15,2,2,0,219,1,0,0.0
File,ExprNodeEvaluatorHead.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,0.0,1.0,1.0,2.0,50.0,8.0,22.0,12.0,5.0,20.0,10.0,15.0,10.0,5.0,2.0,2.0,2.0,2.0,50.0,0.91,5.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,2.6666666666666665,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,2,0,1,2,2,2,0,1358,0,1,0.0
File,ExprNodeEvaluatorRef.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,2.0,46.0,7.0,19.0,11.0,4.0,20.0,9.0,13.0,9.0,4.0,1.0,1.0,1.0,2.0,50.0,1.05,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.5,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,2,0,1,2,2,2,0,1358,0,1,0.0
File,ExprNodeFieldEvaluator.java,15.0,1.0,14.0,0.0,3.0,3.0,3.0,2.0,1.0,12.0,0.0,1.0,0.0,0.0,3.0,3.0,7.0,3.0,0.0,0.0,1.0,2.0,98.0,13.0,62.0,26.0,30.0,23.0,37.0,46.0,25.0,24.0,4.0,4.0,4.0,2.0,43.0,0.37,8.0,8.0,8.0,5.0,8.0,8.0,8.0,9.0,11.5,14.0,4.0,4.0,4.0,1.0,2.0,3.0,1,0,1,10,0,1,10,2,2,0,340,0,1,0.0
File,ExprNodeGenericFuncEvaluator.java,13.0,0.0,11.0,1.0,3.0,3.0,3.0,2.0,1.5,14.0,0.0,2.0,0.0,1.0,11.0,11.0,12.0,11.0,1.0,0.0,1.0,9.0,219.0,21.0,160.0,62.0,77.0,38.0,87.0,125.0,60.0,75.0,6.0,6.0,8.0,1.5,51.5,0.24,32.0,32.0,38.0,17.0,1.0,4.111111111111111,7.0,1.0,4.666666666666667,17.0,1.0,3.555555555555556,12.0,0.0,1.3333333333333333,4.0,1,0,1,21,0,1,21,2,2,0,141,0,1,0.0
File,ExprNodeSubQueryDesc.java,5.0,0.0,5.0,0.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,2.0,0.0,1.0,7.0,9.0,6.0,9.0,0.0,0.0,0.0,9.0,102.0,13.0,63.0,25.0,26.0,26.0,28.0,42.0,18.0,24.0,7.0,7.0,8.0,2.0,29.0,0.41,13.0,13.0,14.0,13.0,3.0,3.6,5.0,1.0,2.6,8.0,1.0,2.8,10.0,0.0,0.4,2.0,102,0,2,2,0,2,2,13,13,52,52,26,1,0.0
File,ExprWalkerInfo.java,11.0,0.0,8.0,3.0,2.0,2.0,2.0,2.0,1.5,8.0,0.0,2.0,0.0,1.0,19.0,19.0,9.0,19.0,0.0,1.0,0.0,18.0,310.0,32.0,172.0,54.0,89.0,106.0,80.0,133.0,63.0,80.0,6.0,6.0,6.0,1.0,38.0,0.62,42.0,42.0,44.0,30.0,2.0,4.411764705882353,10.0,1.0,3.235294117647059,10.0,1.0,2.823529411764706,10.0,0.0,0.9411764705882352,3.0,12,0,1,19,0,1,19,188,188,0,147,0,0,1.0
File,ExprWalkerProcFactory.java,24.0,1.0,19.0,4.0,4.0,4.0,5.0,2.0,1.8,16.6,0.0,5.0,7.0,1.0,12.0,5.0,0.0,12.0,0.0,3.0,0.0,9.0,389.0,38.0,267.0,108.0,157.0,84.0,151.0,202.0,98.0,130.0,12.0,12.0,13.0,1.0,0.0,0.31,48.0,48.0,55.0,20.0,1.0,3.272727272727273,8.0,1.0,7.909090909090909,21.0,1.0,16.181818181818183,78.0,0.0,1.0909090909090908,4.0,8,0,2,26,0,2,26,96,5,200,113,0,1,1.0
File,ExpressionWalker.java,22.0,1.0,13.0,8.0,4.0,4.0,5.0,3.0,1.0,9.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,97.0,10.0,46.0,10.0,26.0,42.0,19.0,32.0,11.0,22.0,7.0,7.0,8.0,2.0,0.0,0.91,11.0,11.0,15.0,9.0,4.0,4.0,4.0,4.0,8.0,12.0,3.0,8.0,13.0,2.0,3.0,4.0,97,0,1,1,0,1,1,13,13,0,0,41,0,0.0
File,ExternalCache.java,14.0,0.0,13.0,1.0,3.0,3.0,3.0,2.0,2.0,13.0,0.0,5.0,2.0,2.0,22.0,20.0,9.0,22.0,4.0,7.0,0.0,11.0,335.0,29.0,266.0,118.0,145.0,43.0,154.0,205.0,106.0,133.0,8.0,8.0,9.0,1.0,26.857142857142858,0.16,51.0,51.0,57.0,27.0,0.0,4.2,17.0,0.0,5.625,34.0,0.0,2.75,20.0,0.0,0.725,4.0,0,3,2,3,0,2,3,172,97,343,220,0,1,1.0
File,FSCountersSummary.java,15.0,1.0,13.0,1.0,2.0,2.0,2.0,1.0,2.0,18.0,0.0,1.0,0.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,0.0,1.0,110.0,16.0,74.0,40.0,43.0,20.0,42.0,53.0,35.0,29.0,4.0,4.0,4.0,1.0,50.0,0.27,8.0,8.0,8.0,4.0,4.0,6.666666666666667,10.0,3.0,6.333333333333333,10.0,1.0,2.333333333333333,4.0,0.0,1.3333333333333333,3.0,110,0,2,2,0,2,2,50,4,196,196,19,0,0.0
File,FSStatsPublisher.java,19.0,0.0,19.0,1.0,3.0,3.0,3.0,1.0,2.0,18.0,0.0,1.0,0.0,0.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,125.0,10.0,96.0,38.0,56.0,20.0,58.0,73.0,36.0,47.0,3.0,3.0,3.0,1.0,25.0,0.21,11.0,11.0,11.0,4.0,3.0,4.25,6.0,8.0,11.5,15.0,2.0,2.75,3.0,1.0,1.75,2.0,7,0,1,9,0,1,9,149,149,0,108,0,0,0.0
File,FakeDerby.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.5,15.0,0.0,2.0,0.0,0.0,59.0,59.0,1.0,59.0,0.0,0.0,0.0,59.0,424.0,72.0,332.0,155.0,117.0,21.0,154.0,214.0,97.0,117.0,1.0,1.0,1.0,1.5,0.0,0.06,59.0,59.0,59.0,59.0,0.0,1.912280701754386,5.0,1.0,2.701754385964912,4.0,1.0,1.0,1.0,0.0,0.0,0.0,424,0,1,1,0,1,1,163,163,0,0,0,0,1.0
File,FastHiveDecimal.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,19.0,1.5,2.0,2.0,8.0,78.0,78.0,10.0,80.0,0.0,0.0,77.0,3.0,741.0,97.0,587.0,157.0,352.0,57.0,165.0,250.0,105.0,147.0,7.0,5.0,9.0,1.5,71.0,0.1,92.0,85.0,94.0,84.0,1.0,10.082926829268292,38.0,1.0,3.8536585365853657,19.0,1.0,4878796.317073171,999999999.0,0.0,0.9951219512195122,6.0,741,0,2,2,0,2,2,82,67,19,19,48,1,0.0
File,FastHiveDecimalImpl.java,66.0,8.0,47.0,11.0,7.0,7.0,9.0,4.0,1.0,26.0,0.0,1.0,133.0,72.0,133.0,0.0,0.0,133.0,0.0,24.0,0.0,109.0,9394.0,1245.0,6420.0,1465.0,4758.0,1771.0,2608.0,3542.0,960.0,2710.0,76.0,76.0,99.0,2.0,99.0,0.28,965.0,955.0,1147.0,571.0,2.0,11.300751879699249,27.0,1.0,4.827067669172933,19.0,1.0,7519948.571428572,999999999.0,0.0,1.5037593984962403,6.0,9388,0,2,2,0,2,2,82,67,19,19,1834,0,0.0
File,FetchOperator.java,17.0,0.0,14.0,2.0,3.0,3.0,4.0,2.0,1.3333333333333333,26.33333333333333,0.3333333333333333,3.0,2.0,4.0,32.0,30.0,33.0,32.0,2.0,13.0,3.0,14.0,698.0,63.0,538.0,181.0,309.0,98.0,298.0,410.0,186.0,268.0,15.0,15.0,21.0,2.333333333333333,46.0,0.18,106.0,106.0,126.0,58.0,1.0,5.363636363636363,23.0,1.0,8.272727272727273,32.0,1.0,16.12121212121212,412.0,0.0,1.2121212121212122,4.0,4,0,2,81,0,2,81,354,146,187,34,0,1,0.0
File,FetchTask.java,10.0,0.0,8.0,2.0,2.0,2.0,2.0,1.0,2.0,32.0,0.0,1.0,0.0,2.0,13.0,13.0,4.0,13.0,0.0,1.0,0.0,12.0,195.0,23.0,132.0,54.0,62.0,40.0,73.0,97.0,49.0,52.0,10.0,10.0,11.0,2.0,79.0,0.3,26.0,26.0,28.0,19.0,0.0,5.8,31.0,1.0,3.0,22.0,1.0,1.84,16.0,0.0,0.4,4.0,2,0,1,44,0,1,44,146,146,0,65,0,0,1.0
File,FetchWork.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,19.0,0.0,1.0,0.0,1.0,39.0,39.0,14.0,39.0,0.0,0.0,0.0,39.0,324.0,59.0,190.0,80.0,70.0,75.0,88.0,138.0,77.0,64.0,4.0,4.0,6.0,1.0,91.0,0.39,49.0,49.0,51.0,41.0,1.0,3.4857142857142858,14.0,1.0,1.6571428571428573,8.0,1.0,1.2571428571428571,5.0,0.0,0.1428571428571428,2.0,14,0,1,18,0,1,18,95,95,0,146,4,0,0.0
File,FileCache.java,9.0,0.0,8.0,2.0,3.0,3.0,3.0,3.0,1.0,9.0,1.0,1.0,1.0,2.0,8.0,7.0,2.0,8.0,5.0,1.0,0.0,2.0,107.0,11.0,70.0,26.0,38.0,32.0,36.0,62.0,24.0,46.0,10.0,10.0,10.0,1.0,44.5,0.46,25.0,25.0,25.0,22.0,1.0,4.6923076923076925,10.0,1.0,5.0,19.0,0.0,14.0,102.0,0.0,1.5384615384615383,6.0,107,0,1,1,0,1,1,563,563,0,0,26,0,0.0
File,FileCacheCleanupThread.java,21.0,0.0,19.0,2.0,5.0,5.0,5.0,4.0,1.0,14.0,2.0,1.0,0.0,0.0,5.0,5.0,3.0,5.0,0.0,1.0,2.0,2.0,104.0,8.0,73.0,25.0,41.0,24.0,41.0,57.0,23.0,39.0,9.0,9.0,9.0,1.0,33.0,0.33,14.0,14.0,14.0,11.0,1.0,2.0,4.0,1.0,6.5,19.0,0.0,26.5,102.0,0.0,1.0,2.0,104,0,1,1,0,1,1,563,563,0,0,23,0,0.0
File,FileDump.java,31.0,2.0,27.0,2.0,5.0,4.0,6.0,2.0,1.1428571428571428,34.857142857142854,0.0,2.0,25.0,5.0,27.0,2.0,0.0,27.0,7.0,16.0,0.0,4.0,947.0,78.0,795.0,256.0,555.0,75.0,447.0,580.0,245.0,438.0,21.0,19.0,22.0,1.2857142857142858,14.285714285714286,0.09,137.0,120.0,157.0,44.0,1.0,7.660377358490566,33.0,1.0,15.30188679245283,57.0,1.0,4109.169811320755,210841.0,0.0,1.7547169811320755,6.0,0,0,1,40,0,1,40,97,97,0,40,0,1,1.0
File,FileFormatException.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,3.0,7.0,4.0,1.0,20.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,2.86,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,3,0,1,3,97,97,0,376,0,1,1.0
File,FileMetadata.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.103448275862069,11.60344827586207,0.0172413793103448,1.0,0.0,0.0,16.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,60.0,18.0,20.0,19.0,0.0,22.0,18.0,19.0,19.0,0.0,0.0,0.0,0.0,1.4137931034482758,13.155172413793103,1.1,0.0,0.0,0.0,0.0,0.0,2.6717267552182165,12.0,0.0,2.908918406072106,22.0,0.0,3.2011385199240987,120.0,0.0,0.5199240986717267,4.0,0,4,1,5,0,1,5,97,97,0,216,0,1,1.0
File,FileOutputCommitterContainer.java,37.0,3.0,28.0,7.0,6.0,6.0,7.0,1.0,1.0,66.0,0.0,1.0,1.0,9.0,24.0,23.0,10.0,24.0,0.0,15.0,0.0,9.0,1021.0,106.0,729.0,200.0,486.0,193.0,326.0,483.0,187.0,368.0,31.0,31.0,34.0,3.0,84.0,0.26,140.0,140.0,164.0,31.0,1.0,6.652173913043479,17.0,1.0,13.304347826086955,68.0,1.0,76.65217391304348,1224.0,0.0,2.260869565217391,8.0,2,0,2,67,0,2,67,76,2,17,18,0,1,1.0
File,FileSinkDesc.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0,2.0,0.0,1.0,68.0,70.0,35.0,70.0,0.0,0.0,0.0,70.0,491.0,83.0,304.0,129.0,112.0,106.0,142.0,213.0,111.0,103.0,2.0,2.0,2.0,2.0,95.0,0.35,70.0,70.0,70.0,68.0,1.0,4.46969696969697,25.0,1.0,1.318181818181818,15.0,1.0,1.0151515151515151,2.0,0.0,0.0151515151515151,1.0,14,0,3,30,0,3,30,122,95,62,85,4,1,0.0
File,FileSinkOperator.java,27.0,2.0,20.0,5.0,5.0,5.0,6.0,1.0,1.8125,17.5625,0.0625,4.0,1.0,4.0,39.0,40.0,63.0,41.0,2.0,12.0,9.0,18.0,1291.0,127.0,932.0,256.0,580.0,244.0,491.0,687.0,258.0,482.0,30.0,30.0,35.0,1.5,43.625,0.26,198.0,198.0,227.0,55.0,0.0,5.177966101694915,53.0,0.0,6.0423728813559325,82.0,0.0,63.44915254237288,4170.0,0.0,0.9067796610169492,7.0,5,0,8,136,0,8,136,465,9,25,22,0,4,1.0
File,FileUtils.java,20.0,1.0,13.0,7.0,3.0,3.0,4.0,2.0,1.25,12.75,0.0,4.0,34.0,5.0,38.0,4.0,0.0,38.0,1.0,3.0,0.0,34.0,897.0,79.0,530.0,150.0,319.0,288.0,242.0,364.0,137.0,272.0,8.0,8.0,12.0,1.5,24.25,0.54,112.0,112.0,133.0,73.0,1.0,5.891891891891892,15.0,1.0,5.837837837837838,16.0,1.0,3.5405405405405403,13.0,0.0,1.2432432432432432,4.0,45,0,4,58,1,4,58,88,19,47,48,11,1,0.0
File,Filter.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4536585365853658,11.395121951219512,0.1853658536585365,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,36.0,3.0,5.0,4.0,0.0,28.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.5609756097560976,22.85853658536585,5.6,0.0,0.0,0.0,0.0,0.0,3.519867549668874,29.0,0.0,4.477483443708609,47.0,0.0,13.4158940397351,9996.0,0.0,0.5562913907284768,7.0,36,0,1,1,0,1,1,56,56,0,0,0,0,0.0
